day;fullFloorLocation;day_temp;day_hum;night_temp;night_hum;temp_diff;hum_diff
2020-04-06;A.B.1;12.88;52.0;35.59;49.29;-22.71;2.71
2020-04-19;B.A.1;14.14;82.0;14.99;62.76;-0.85;19.24
2020-04-30;B.C.3;25.89;45.39;14.91;48.65;10.98;-3.26
2020-05-08;E.D.1;34.4;76.81;14.51;91.57;19.89;-14.76
2020-05-09;D.B.0;25.16;98.26;31.57;28.95;-6.41;69.31
2020-05-11;E.C.1;13.56;44.6;20.7;55.99;-7.14;-11.39
2020-05-15;A.B.1;13.05;45.45;21.79;74.26;-8.74;-28.81
2020-05-18;B.D.1;33.03;10.29;22.76;49.8;10.27;-39.51
2020-05-26;C.C.0;17.53;11.8;29.94;32.79;-12.41;-20.99
2020-05-29;E.B.3;17.01;47.1;18.33;32.55;-1.32;14.55
2020-07-20;A.C.S;22.88;30.59;23.32;79.45;-0.44;-48.86
2020-07-23;E.B.S;10.89;98.65;25.6;65.88;-14.71;32.77
2020-08-06;C.C.2;17.74;98.16;31.04;50.86;-13.3;47.3
2020-08-11;A.E.2;30.06;28.22;31.43;1.21;-1.37;27.01
2020-08-26;E.A.2;24.7;57.02;36.11;48.63;-11.41;8.39
2020-09-07;A.D.1;30.97;22.32;22.22;65.18;8.75;-42.86
2020-11-04;B.E.1;20.71;2.87;23.51;59.03;-2.8;-56.16
2020-11-05;C.A.0;17.87;78.99;12.63;25.51;5.24;53.48
2020-11-20;A.C.0;20.5;24.74;30.25;29.94;-9.75;-5.2
2020-12-13;E.B.0;31.38;78.85;22.71;66.61;8.67;12.24
2021-01-23;B.A.S;22.71;68.09;16.61;1.21;6.1;66.88
2021-01-24;E.B.2;36.84;11.28;26.97;24.78;9.87;-13.5
2021-02-22;E.A.0;16.43;92.63;35.71;50.39;-19.28;42.24
2021-02-23;D.B.S;25.83;23.75;15.36;25.97;10.47;-2.22
2021-03-14;C.D.0;10.81;36.05;11.13;85.48;-0.32;-49.43
2021-03-22;D.A.0;20.12;75.13;24.94;68.56;-4.82;6.57
2021-04-18;C.B.0;20.95;19.46;30.32;58.04;-9.37;-38.58
2021-04-26;B.E.2;28.22;31.54;29.93;44.64;-1.71;-13.1
2021-05-05;C.B.3;26.58;68.88;16.12;24.98;10.46;43.9
2021-05-06;C.D.0;19.48;36.88;25.51;21.07;-6.03;15.81
2021-05-18;E.B.3;17.72;54.34;27.3;2.65;-9.58;51.69
2021-07-07;C.A.1;33.53;26.01;16.39;63.38;17.14;-37.37
2021-07-23;A.C.3;24.62;52.27;32.94;71.37;-8.32;-19.1
2021-07-23;A.A.2;15.25;57.67;20.46;46.12;-5.21;11.55
2021-08-11;C.E.2;11.7;29.57;15.58;28.52;-3.88;1.05
2021-08-21;D.C.0;25.02;3.41;21.52;62.32;3.5;-58.91
2021-09-13;E.C.2;10.89;79.9;26.41;0.57;-15.52;79.33
2021-10-13;E.B.S;25.97;71.9;16.66;95.2;9.31;-23.3
2021-10-14;E.E.3;28.19;56.8;15.14;83.47;13.05;-26.67
2021-11-20;D.B.3;28.54;83.97;28.53;98.32;0.01;-14.35
2021-12-07;A.B.1;17.38;73.09;27.42;87.3;-10.04;-14.21
2021-12-13;A.B.0;20.2;57.82;15.8;42.17;4.4;15.65
2022-01-19;C.C.S;27.16;54.52;31.18;59.95;-4.02;-5.43
2022-02-03;D.E.0;11.57;54.63;34.08;49.06;-22.51;5.57
2022-02-14;B.B.2;14.12;69.06;14.57;15.08;-0.45;53.98
2022-03-22;D.C.3;22.25;47.0;16.29;20.22;5.96;26.78
2022-04-06;D.E.2;32.19;62.33;32.45;55.0;-0.26;7.33
2022-05-07;C.D.2;30.78;35.49;20.72;28.4;10.06;7.09
2022-05-20;B.E.0;24.15;88.31;29.49;26.21;-5.34;62.1
2022-06-04;E.E.2;19.96;20.0;33.79;33.53;-13.83;-13.53
2022-06-26;E.C.1;11.01;80.54;27.26;37.75;-16.25;42.79
2022-07-12;E.E.3;12.04;91.11;12.99;84.09;-0.95;7.02
2022-07-19;C.C.0;30.43;13.72;35.97;59.54;-5.54;-45.82
2022-07-21;E.D.3;29.61;25.31;26.05;24.42;3.56;0.89
2022-07-30;C.E.S;27.03;24.78;19.98;12.97;7.05;11.81
2022-08-03;B.C.3;17.16;26.67;29.76;37.38;-12.6;-10.71
2020-07-18;D.C.1;34.58;69.53;35.05;46.13;-0.47;23.4
2021-05-30;A.B.2;20.37;64.5;19.94;37.61;0.43;26.89
2021-08-09;A.C.S;17.81;44.42;26.56;23.31;-8.75;21.11
2021-10-01;D.E.1;20.82;91.48;16.91;79.89;3.91;11.59
2021-10-09;C.C.0;14.81;57.73;17.24;67.38;-2.43;-9.65
2021-11-26;D.B.3;31.15;38.94;34.45;28.74;-3.3;10.2
2022-01-31;A.A.1;32.41;96.84;32.09;82.66;0.32;14.18
