day;fullFloorLocation;day_temp;day_hum;night_temp;night_hum;temp_diff;hum_diff
2020-04-06;E.B.0;13.28;61.14;19.56;15.29;-6.28;45.85
2020-04-18;E.E.0;17.18;73.29;28.45;62.3;-11.27;10.99
2020-04-20;B.B.3;29.08;41.67;28.86;97.6;0.22;-55.93
2020-05-07;C.C.3;19.02;56.41;14.94;16.46;4.08;39.95
2020-06-02;D.E.3;18.72;33.12;28.16;32.27;-9.44;0.85
2020-06-30;C.E.2;11.56;77.34;14.32;4.85;-2.76;72.49
2020-07-04;E.B.2;12.65;61.83;26.05;52.07;-13.4;9.76
2020-07-10;B.D.1;17.14;27.36;11.06;27.31;6.08;0.05
2020-07-14;A.A.0;28.53;8.03;14.59;77.56;13.94;-69.53
2020-07-24;A.A.3;33.8;5.72;16.98;34.36;16.82;-28.64
2020-08-03;C.A.0;30.66;5.79;24.01;87.46;6.65;-81.67
2020-08-04;A.A.S;26.94;81.6;34.46;91.19;-7.52;-9.59
2020-08-17;D.D.1;18.3;91.36;11.92;69.62;6.38;21.74
2020-08-21;E.E.S;18.58;4.51;27.83;55.69;-9.25;-51.18
2020-09-10;C.C.1;13.82;99.32;34.8;80.26;-20.98;19.06
2020-09-26;A.B.S;12.02;15.52;16.08;23.79;-4.06;-8.27
2020-10-03;C.B.S;19.02;56.61;28.09;74.41;-9.07;-17.8
2020-10-23;A.D.1;20.52;44.59;13.56;78.34;6.96;-33.75
2020-11-02;D.E.1;10.06;35.24;23.83;7.02;-13.77;28.22
2020-11-25;D.E.2;31.42;44.34;25.29;7.55;6.13;36.79
2020-11-28;A.B.S;26.12;75.96;37.06;93.54;-10.94;-17.58
2020-12-26;E.A.3;25.63;18.18;36.98;46.68;-11.35;-28.5
2021-01-06;B.E.S;37.23;19.33;26.58;33.92;10.65;-14.59
2021-01-18;C.C.S;24.31;47.08;28.62;24.21;-4.31;22.87
2021-02-17;A.E.0;21.37;93.24;35.63;31.94;-14.26;61.3
2021-05-05;A.D.S;30.37;74.58;19.66;37.57;10.71;37.01
2021-05-08;A.B.3;10.76;25.23;21.0;31.86;-10.24;-6.63
2021-05-21;B.E.1;12.55;80.36;11.52;62.36;1.03;18.0
2021-06-28;A.B.S;27.67;10.29;13.61;42.93;14.06;-32.64
2021-07-04;A.C.2;18.0;51.93;16.1;55.52;1.9;-3.59
2021-07-05;D.B.2;36.34;18.41;15.22;61.22;21.12;-42.81
2021-07-15;D.A.S;12.66;84.11;29.18;17.17;-16.52;66.94
2021-07-25;E.A.2;36.6;28.98;27.53;71.6;9.07;-42.62
2021-08-06;C.E.3;22.92;63.41;15.5;36.06;7.42;27.35
2021-08-14;A.C.2;23.31;27.22;35.99;4.82;-12.68;22.4
2021-09-18;E.C.3;32.98;31.0;34.42;10.21;-1.44;20.79
2021-09-25;D.A.3;17.46;3.75;27.62;93.27;-10.16;-89.52
2021-09-25;B.E.0;31.08;79.21;31.06;31.05;0.02;48.16
2021-09-28;A.B.S;12.79;65.63;14.73;48.64;-1.94;16.99
2021-10-07;E.D.S;20.25;63.57;15.26;36.72;4.99;26.85
2021-10-13;E.C.S;25.41;17.61;27.41;47.94;-2.0;-30.33
2021-10-15;D.C.1;24.69;43.62;33.33;81.84;-8.64;-38.22
2021-10-20;E.A.3;25.47;74.68;35.13;14.67;-9.66;60.01
2021-11-16;A.D.3;31.73;33.67;33.89;29.33;-2.16;4.34
2021-11-16;D.E.0;18.41;85.24;13.82;89.97;4.59;-4.73
2021-11-25;E.E.S;13.88;81.07;36.72;73.54;-22.84;7.53
2021-12-29;E.D.2;17.21;50.02;24.87;53.65;-7.66;-3.63
2022-01-18;C.D.0;18.78;36.7;19.15;37.19;-0.37;-0.49
2022-02-27;B.E.2;24.91;78.68;22.29;82.9;2.62;-4.22
2022-03-03;A.C.0;30.33;31.53;32.09;87.85;-1.76;-56.32
2022-03-05;A.A.1;10.73;2.45;25.52;25.9;-14.79;-23.45
2022-03-15;E.A.1;13.51;70.04;22.32;26.4;-8.81;43.64
2022-03-16;A.D.S;11.08;16.48;23.48;95.95;-12.4;-79.47
2022-03-19;B.C.1;22.32;51.85;19.66;87.63;2.66;-35.78
2022-03-20;A.C.3;33.01;19.9;35.14;71.61;-2.13;-51.71
2022-04-01;D.E.S;21.27;45.62;21.08;84.46;0.19;-38.84
2022-04-09;B.A.0;17.36;2.3;12.45;15.57;4.91;-13.27
2022-04-11;E.A.0;20.81;92.87;31.21;34.54;-10.4;58.33
2022-06-07;D.B.3;14.31;82.85;25.61;43.24;-11.3;39.61
2022-06-08;C.B.S;34.88;65.21;22.08;77.74;12.8;-12.53
2022-06-09;D.D.0;12.11;56.64;30.81;24.12;-18.7;32.52
2022-06-21;C.A.0;11.88;13.06;34.78;23.84;-22.9;-10.78
2022-07-21;D.E.1;27.24;88.41;29.53;2.34;-2.29;86.07
2022-07-25;D.D.S;26.81;33.17;15.0;43.29;11.81;-10.12
2022-08-20;E.E.0;26.44;43.4;22.12;30.18;4.32;13.22
2021-02-08;A.A.S;22.35;14.73;21.87;72.1;0.48;-57.37
2022-03-03;B.E.S;21.07;29.1;20.49;17.06;0.58;12.04
2022-03-29;E.A.3;29.39;8.28;13.31;61.79;16.08;-53.51
2022-04-08;A.A.0;12.56;69.32;32.97;59.42;-20.41;9.9
2022-04-22;E.D.S;35.93;29.43;29.01;82.04;6.92;-52.61
2022-06-25;A.C.S;32.51;63.2;28.61;3.6;3.9;59.6
