day;fullFloorLocation;day_temp;day_hum;night_temp;night_hum;temp_diff;hum_diff
2020-04-04;D.B.0;18.82;53.0;28.3;51.79;-9.48;1.21
2020-04-25;C.B.S;11.95;93.64;34.59;17.27;-22.64;76.37
2020-04-30;A.E.2;28.87;17.88;12.24;73.36;16.63;-55.48
2020-05-02;B.B.2;30.95;38.3;21.49;75.0;9.46;-36.7
2020-05-15;B.D.S;19.93;37.67;33.59;33.68;-13.66;3.99
2020-05-19;D.E.0;33.61;39.64;34.23;94.62;-0.62;-54.98
2020-05-23;A.A.1;12.75;50.65;17.24;56.38;-4.49;-5.73
2020-06-25;B.E.0;20.88;64.65;19.99;28.78;0.89;35.87
2020-07-17;B.A.2;14.29;61.39;18.52;29.98;-4.23;31.41
2020-08-03;A.A.2;29.47;5.85;23.53;49.33;5.94;-43.48
2020-08-04;E.D.1;23.62;28.29;11.85;29.57;11.77;-1.28
2020-08-11;E.B.2;19.62;14.31;35.15;74.18;-15.53;-59.87
2020-09-09;D.A.0;33.54;20.17;27.91;79.73;5.63;-59.56
2020-09-11;B.B.3;15.33;14.36;22.82;56.12;-7.49;-41.76
2020-09-17;B.E.S;23.67;14.01;28.69;73.7;-5.02;-59.69
2020-09-27;E.A.3;32.62;31.36;13.81;37.27;18.81;-5.91
2020-09-27;B.A.S;14.69;49.5;25.1;60.72;-10.41;-11.22
2020-09-27;A.E.2;31.67;20.75;21.53;58.92;10.14;-38.17
2020-09-28;A.D.1;17.95;93.79;33.66;55.8;-15.71;37.99
2020-10-05;E.E.0;20.37;43.32;28.78;91.97;-8.41;-48.65
2020-10-14;D.B.0;25.71;56.24;23.92;5.46;1.79;50.78
2020-11-10;D.A.S;35.4;33.81;32.63;41.01;2.77;-7.2
2020-11-20;D.E.1;31.92;40.8;32.3;19.14;-0.38;21.66
2020-11-29;B.C.S;15.93;96.1;13.45;60.87;2.48;35.23
2020-12-03;B.C.1;30.33;41.54;26.28;59.43;4.05;-17.89
2020-12-18;D.D.1;14.5;45.01;24.55;67.12;-10.05;-22.11
2021-01-17;B.B.S;33.37;93.54;35.94;8.57;-2.57;84.97
2021-01-18;E.E.0;34.74;73.53;19.22;41.71;15.52;31.82
2021-02-01;E.C.3;34.47;28.96;35.77;60.48;-1.3;-31.52
2021-02-05;C.E.1;32.29;33.66;11.38;61.65;20.91;-27.99
2021-03-09;D.B.S;17.13;18.01;28.52;83.37;-11.39;-65.36
2021-05-03;E.B.1;28.11;85.76;30.38;38.62;-2.27;47.14
2021-05-15;B.E.3;35.76;12.14;33.98;17.0;1.78;-4.86
2021-06-02;C.B.0;21.56;44.29;21.47;0.65;0.09;43.64
2021-07-03;C.D.1;15.24;6.41;25.14;29.94;-9.9;-23.53
2021-08-01;A.E.S;28.09;72.42;36.29;59.66;-8.2;12.76
2021-08-14;C.E.1;29.6;44.87;30.81;27.07;-1.21;17.8
2021-09-12;C.C.2;34.53;96.72;33.21;0.54;1.32;96.18
2021-10-12;D.D.1;32.44;47.8;31.75;70.88;0.69;-23.08
2021-10-20;E.E.1;22.33;44.49;18.76;8.34;3.57;36.15
2021-11-07;C.E.0;21.69;9.31;11.56;74.25;10.13;-64.94
2021-11-12;C.C.3;16.56;77.72;26.55;14.84;-9.99;62.88
2021-12-18;C.A.0;28.25;8.62;27.63;31.42;0.62;-22.8
2022-02-05;D.D.3;30.05;62.24;35.06;56.96;-5.01;5.28
2022-02-13;A.B.S;17.24;6.78;32.39;54.08;-15.15;-47.3
2022-03-24;D.B.0;16.2;70.3;12.1;57.19;4.1;13.11
2022-04-09;E.E.2;22.91;53.68;25.6;53.84;-2.69;-0.16
2022-04-11;E.E.1;13.67;45.1;36.82;18.4;-23.15;26.7
2022-04-21;C.E.3;35.25;25.46;16.69;10.19;18.56;15.27
2022-05-02;B.B.3;25.43;72.35;24.41;75.07;1.02;-2.72
2022-05-25;A.C.1;15.68;69.56;14.36;53.54;1.32;16.02
2022-06-21;E.E.1;30.64;60.53;36.06;16.25;-5.42;44.28
2022-06-26;E.D.S;22.53;83.13;12.94;61.64;9.59;21.49
2022-07-04;A.C.0;29.73;21.32;26.03;43.14;3.7;-21.82
2022-07-14;C.E.0;25.98;6.46;17.53;73.4;8.45;-66.94
2022-07-17;C.A.S;26.17;69.55;34.24;71.96;-8.07;-2.41
2022-08-31;C.A.2;27.74;77.49;15.22;41.03;12.52;36.46
2021-07-28;D.D.1;23.18;77.63;14.22;16.98;8.96;60.65
2021-07-31;E.B.1;27.65;26.95;34.76;41.31;-7.11;-14.36
2021-09-01;C.E.2;26.16;20.75;13.9;2.67;12.26;18.08
2021-12-01;C.A.0;12.95;50.24;11.16;16.18;1.79;34.06
2022-02-10;D.D.2;12.67;59.62;12.92;85.38;-0.25;-25.76
2022-02-28;A.B.1;10.81;2.75;20.86;26.85;-10.05;-24.1
2022-05-06;C.A.0;26.27;34.74;24.02;44.58;2.25;-9.84
2022-07-18;E.C.1;27.89;20.47;32.77;76.99;-4.88;-56.52
