day;fullFloorLocation;day_temp;day_hum;night_temp;night_hum;temp_diff;hum_diff
2020-05-09;A.B.3;13.3;10.99;18.17;97.26;-4.87;-86.27
2020-05-20;B.D.2;14.59;65.23;32.64;81.39;-18.05;-16.16
2020-06-10;B.B.3;23.7;83.83;24.55;12.4;-0.85;71.43
2020-06-13;A.C.1;36.9;91.39;12.7;19.85;24.2;71.54
2020-06-23;C.C.0;32.67;75.67;24.13;3.42;8.54;72.25
2020-07-07;A.D.1;16.06;50.01;22.1;44.9;-6.04;5.11
2020-07-11;E.E.3;15.03;41.73;11.91;1.25;3.12;40.48
2020-07-29;E.B.3;21.87;48.34;10.28;22.79;11.59;25.55
2020-08-07;C.D.1;18.77;85.37;15.81;35.6;2.96;49.77
2020-08-12;B.A.1;28.57;37.82;19.35;9.29;9.22;28.53
2020-08-27;D.D.3;19.62;16.38;27.83;15.54;-8.21;0.84
2020-08-27;E.B.1;26.33;99.11;29.15;50.94;-2.82;48.17
2020-08-28;D.A.1;14.94;61.65;30.11;61.29;-15.17;0.36
2020-09-17;D.A.3;17.32;76.34;11.06;26.34;6.26;50.0
2020-10-15;D.B.2;29.0;33.38;17.0;56.26;12.0;-22.88
2020-10-18;D.E.0;30.05;92.07;14.15;37.47;15.9;54.6
2020-10-29;C.E.0;15.92;58.18;14.18;23.45;1.74;34.73
2020-11-03;D.D.3;26.92;22.13;27.84;81.2;-0.92;-59.07
2020-11-16;C.A.3;21.19;4.92;32.27;89.33;-11.08;-84.41
2020-12-05;A.D.3;23.93;34.61;30.9;15.73;-6.97;18.88
2020-12-08;C.C.S;22.17;76.72;16.05;42.31;6.12;34.41
2021-01-07;B.A.1;29.91;23.55;26.48;77.47;3.43;-53.92
2021-01-29;B.B.3;32.45;58.39;13.58;79.52;18.87;-21.13
2021-02-09;A.D.S;24.69;24.72;30.51;46.93;-5.82;-22.21
2021-03-11;A.E.2;15.45;30.84;14.28;69.0;1.17;-38.16
2021-03-17;A.E.2;10.29;84.36;28.19;46.64;-17.9;37.72
2021-04-22;D.A.3;16.78;21.93;23.1;66.26;-6.32;-44.33
2021-04-30;C.C.3;28.42;51.64;22.81;27.68;5.61;23.96
2021-05-07;B.E.S;19.74;27.31;36.19;46.19;-16.45;-18.88
2021-05-25;C.A.3;13.27;36.07;14.06;33.94;-0.79;2.13
2021-06-02;A.D.1;27.47;97.89;24.21;17.46;3.26;80.43
2021-06-27;B.D.S;15.48;49.13;22.29;58.72;-6.81;-9.59
2021-06-29;E.C.3;34.09;33.53;26.18;38.96;7.91;-5.43
2021-07-20;B.E.1;34.78;12.13;21.15;86.9;13.63;-74.77
2021-07-21;D.D.3;13.54;45.06;20.06;61.9;-6.52;-16.84
2021-08-14;D.D.S;11.03;70.18;32.48;50.64;-21.45;19.54
2021-08-23;B.D.3;32.85;13.49;20.69;29.57;12.16;-16.08
2021-08-24;E.C.0;36.93;4.54;24.46;12.43;12.47;-7.89
2021-09-13;B.E.S;24.44;44.06;22.39;2.82;2.05;41.24
2021-09-15;C.D.2;18.13;12.72;21.21;33.17;-3.08;-20.45
2021-10-05;A.D.S;15.29;59.04;23.28;44.84;-7.99;14.2
2021-10-21;A.A.3;11.15;90.16;35.62;30.98;-24.47;59.18
2021-11-19;A.E.3;17.69;5.92;26.58;95.38;-8.89;-89.46
2021-11-25;E.C.3;23.75;16.4;19.33;80.05;4.42;-63.65
2021-12-06;A.C.3;29.38;73.87;31.04;14.65;-1.66;59.22
2021-12-13;A.A.0;35.8;55.03;35.49;74.89;0.31;-19.86
2022-01-20;E.E.S;29.01;79.57;35.2;50.75;-6.19;28.82
2022-02-17;A.E.0;37.08;6.24;23.5;60.76;13.58;-54.52
2022-02-20;B.D.0;33.15;74.11;27.44;86.34;5.71;-12.23
2022-03-03;D.D.2;27.59;29.81;26.42;65.29;1.17;-35.48
2022-03-17;B.A.2;24.18;81.0;12.98;62.39;11.2;18.61
2022-03-20;B.D.3;24.65;86.18;22.95;40.4;1.7;45.78
2022-04-01;C.E.3;27.64;87.55;13.88;8.71;13.76;78.84
2022-04-05;B.B.2;20.9;92.73;12.19;26.69;8.71;66.04
2022-05-14;E.D.2;18.29;81.26;34.76;14.02;-16.47;67.24
2022-05-27;E.B.2;15.02;24.2;20.39;23.19;-5.37;1.01
2022-06-22;C.B.2;14.33;26.41;23.22;76.94;-8.89;-50.53
2022-07-14;A.E.S;32.06;46.05;18.31;2.91;13.75;43.14
2022-08-12;D.A.S;24.19;33.5;20.6;66.18;3.59;-32.68
2022-08-24;A.E.0;20.27;59.22;19.23;54.33;1.04;4.89
2020-10-05;D.C.3;24.53;32.36;26.31;49.67;-1.78;-17.31
2020-10-21;B.B.1;32.28;4.44;10.99;91.15;21.29;-86.71
2020-12-29;A.A.S;19.78;50.43;14.7;19.7;5.08;30.73
2021-02-04;C.B.2;29.41;57.46;11.42;58.59;17.99;-1.13
2021-03-08;E.D.0;15.62;89.33;25.57;99.9;-9.95;-10.57
2021-04-01;C.A.1;25.93;75.18;19.93;24.79;6.0;50.39
2021-06-12;D.B.S;21.09;44.18;31.75;86.25;-10.66;-42.07
2021-06-28;B.B.1;15.82;32.72;13.76;75.53;2.06;-42.81
2021-06-28;E.B.2;21.82;17.02;25.75;79.23;-3.93;-62.21
2022-02-23;E.E.S;36.34;47.73;35.15;3.75;1.19;43.98
2022-02-28;C.A.2;29.09;28.0;24.71;64.42;4.38;-36.42
