day;fullFloorLocation;day_temp;day_hum;night_temp;night_hum;temp_diff;hum_diff
2020-04-06;D.A.3;35.28;18.06;20.06;23.36;15.22;-5.3
2020-04-10;A.C.1;20.08;75.05;22.32;98.56;-2.24;-23.51
2020-04-11;C.E.1;34.75;32.74;34.13;21.46;0.62;11.28
2020-04-12;C.B.2;33.32;24.72;33.03;6.69;0.29;18.03
2020-05-01;C.B.1;28.84;46.44;16.74;68.21;12.1;-21.77
2020-05-02;E.D.2;23.2;52.17;28.23;41.18;-5.03;10.99
2020-05-04;E.D.1;35.9;88.6;35.31;61.57;0.59;27.03
2020-05-24;D.E.1;15.97;63.98;35.35;81.45;-19.38;-17.47
2020-06-06;C.A.3;12.68;46.34;27.2;9.0;-14.52;37.34
2020-06-08;B.C.1;14.61;72.72;10.98;42.16;3.63;30.56
2020-06-18;A.E.S;25.66;78.22;24.29;29.91;1.37;48.31
2020-07-05;C.A.1;35.7;18.94;24.81;32.01;10.89;-13.07
2020-08-01;E.C.0;27.64;41.54;20.96;79.05;6.68;-37.51
2020-08-05;B.B.0;17.78;29.1;22.12;60.61;-4.34;-31.51
2020-08-14;B.A.0;27.04;37.13;36.34;29.53;-9.3;7.6
2020-08-24;D.B.S;35.67;46.88;17.69;20.23;17.98;26.65
2020-08-29;B.D.0;31.7;66.24;30.13;55.32;1.57;10.92
2020-08-30;A.D.1;17.71;42.13;25.1;96.5;-7.39;-54.37
2020-09-09;B.E.2;16.19;17.61;17.31;5.13;-1.12;12.48
2020-09-13;C.E.3;17.74;99.32;12.42;18.13;5.32;81.19
2020-09-14;D.B.1;16.44;82.97;14.63;8.78;1.81;74.19
2020-10-20;A.E.0;17.0;68.5;22.91;59.35;-5.91;9.15
2020-10-27;C.C.1;35.79;31.31;22.22;67.53;13.57;-36.22
2020-11-01;B.C.S;18.69;96.92;10.87;92.91;7.82;4.01
2020-11-17;A.B.2;22.39;10.08;36.18;87.23;-13.79;-77.15
2020-12-10;B.B.S;17.68;36.09;11.59;0.25;6.09;35.84
2021-01-24;D.B.2;16.65;22.7;35.78;34.81;-19.13;-12.11
2021-02-28;D.A.3;26.03;68.29;23.17;98.97;2.86;-30.68
2021-03-19;E.A.2;34.75;19.41;23.81;36.22;10.94;-16.81
2021-04-08;D.C.2;23.69;38.57;25.41;1.83;-1.72;36.74
2021-04-08;A.A.S;12.74;28.75;24.3;26.24;-11.56;2.51
2021-04-29;D.E.S;28.58;1.91;10.41;17.06;18.17;-15.15
2021-05-11;E.D.1;22.42;70.32;23.92;16.28;-1.5;54.04
2021-05-26;A.A.2;16.89;40.35;16.37;78.92;0.52;-38.57
2021-06-04;A.D.3;31.91;21.08;23.29;46.27;8.62;-25.19
2021-06-11;A.C.1;33.04;21.88;20.48;54.52;12.56;-32.64
2021-06-12;D.C.0;12.12;85.79;34.48;99.72;-22.36;-13.93
2021-06-15;A.A.0;20.87;67.16;28.67;46.61;-7.8;20.55
2021-07-17;E.A.1;18.48;42.16;13.37;19.95;5.11;22.21
2021-07-21;B.C.3;33.31;87.56;18.74;96.36;14.57;-8.8
2021-08-12;D.B.3;35.16;50.99;16.84;11.99;18.32;39.0
2021-08-21;B.D.0;30.64;75.88;26.94;67.48;3.7;8.4
2021-08-21;C.B.0;16.88;79.46;31.13;36.24;-14.25;43.22
2021-08-26;C.D.2;24.21;88.5;33.16;33.08;-8.95;55.42
2021-08-27;D.D.S;27.87;80.91;23.47;9.47;4.4;71.44
2021-09-15;B.A.2;21.4;35.24;19.07;55.05;2.33;-19.81
2021-09-19;E.C.1;18.07;3.84;21.16;79.64;-3.09;-75.8
2021-09-21;C.B.2;22.28;34.78;15.71;4.79;6.57;29.99
2021-10-20;B.D.3;22.18;41.99;35.2;69.4;-13.02;-27.41
2021-11-01;B.A.1;30.69;65.69;23.32;79.69;7.37;-14.0
2021-11-12;C.A.S;23.09;44.54;30.85;45.97;-7.76;-1.43
2021-11-27;A.D.S;28.8;39.83;27.81;86.65;0.99;-46.82
2021-12-14;C.D.2;15.58;16.16;31.09;2.68;-15.51;13.48
2021-12-17;A.B.2;33.2;72.55;35.26;74.16;-2.06;-1.61
2021-12-19;C.B.S;29.63;8.64;31.61;29.31;-1.98;-20.67
2022-01-09;B.E.2;27.55;54.62;28.68;18.98;-1.13;35.64
2022-02-12;A.E.0;34.19;82.78;21.09;52.88;13.1;29.9
2022-02-20;C.B.0;25.4;81.84;24.36;56.87;1.04;24.97
2022-03-01;D.E.1;29.57;79.15;11.22;8.13;18.35;71.02
2022-03-08;E.E.3;12.1;96.76;26.62;4.37;-14.52;92.39
2022-04-19;B.A.0;23.88;59.31;34.24;49.06;-10.36;10.25
2022-04-20;B.E.0;28.07;29.57;12.73;19.3;15.34;10.27
2022-04-23;E.B.3;13.07;3.58;17.33;21.73;-4.26;-18.15
2022-05-02;C.A.2;27.23;46.86;24.0;57.44;3.23;-10.58
2022-05-06;E.E.2;25.87;25.33;29.39;2.4;-3.52;22.93
2022-05-15;E.B.S;35.68;96.89;34.15;61.92;1.53;34.97
2022-05-27;A.E.2;32.03;66.03;35.09;14.8;-3.06;51.23
2022-06-11;A.E.S;29.05;18.16;23.96;95.18;5.09;-77.02
2022-06-14;E.C.0;16.86;58.87;35.22;34.17;-18.36;24.7
2022-06-16;B.A.2;19.53;56.81;28.83;42.27;-9.3;14.54
2022-06-28;E.D.2;13.61;60.48;25.69;50.03;-12.08;10.45
2022-08-08;C.A.2;15.62;60.68;13.72;90.98;1.9;-30.3
2022-08-08;A.A.2;17.04;86.28;14.18;41.5;2.86;44.78
2020-07-09;E.B.0;24.59;60.32;35.22;1.21;-10.63;59.11
2020-10-19;A.B.0;14.61;91.72;13.58;21.26;1.03;70.46
2020-10-29;A.C.0;29.41;54.65;26.63;46.72;2.78;7.93
2021-08-08;E.A.1;18.7;84.39;23.0;61.12;-4.3;23.27
2021-09-02;D.B.3;29.83;81.32;22.95;83.32;6.88;-2.0
2021-11-04;B.D.S;19.12;56.37;22.99;33.18;-3.87;23.19
2021-11-25;A.D.0;17.02;20.68;23.26;59.13;-6.24;-38.45
2022-03-10;A.C.0;30.26;71.38;20.79;35.92;9.47;35.46
