day;fullFloorLocation;day_temp;day_hum;night_temp;night_hum;temp_diff;hum_diff
2020-04-12;C.B.1;14.3;61.26;15.34;83.36;-1.04;-22.1
2020-04-25;A.C.2;27.12;42.65;31.24;48.29;-4.12;-5.64
2020-05-07;B.E.1;12.53;69.82;33.72;80.25;-21.19;-10.43
2020-05-29;B.D.0;13.33;97.37;27.74;25.62;-14.41;71.75
2020-07-10;A.E.3;27.41;70.2;21.1;13.1;6.31;57.1
2020-07-17;C.E.1;21.38;96.59;21.13;79.6;0.25;16.99
2020-08-18;E.E.2;20.66;14.11;10.32;57.37;10.34;-43.26
2020-08-28;C.A.3;33.82;43.18;19.07;35.55;14.75;7.63
2020-09-13;D.D.2;20.01;75.4;23.61;77.77;-3.6;-2.37
2020-09-25;A.A.2;18.34;46.24;22.58;45.59;-4.24;0.65
2020-10-10;A.B.0;26.94;96.68;24.3;55.8;2.64;40.88
2020-10-17;B.A.3;24.49;35.0;29.75;82.4;-5.26;-47.4
2020-10-26;C.C.S;17.1;36.28;27.46;54.38;-10.36;-18.1
2020-11-09;B.E.1;20.32;92.06;28.5;85.08;-8.18;6.98
2020-11-22;C.E.3;24.39;89.7;29.94;29.49;-5.55;60.21
2020-11-23;D.E.3;23.88;38.07;33.78;9.54;-9.9;28.53
2020-12-22;C.A.1;16.69;40.84;21.01;83.24;-4.32;-42.4
2020-12-26;A.C.2;31.39;99.72;30.23;42.59;1.16;57.13
2021-01-08;D.B.3;28.12;78.49;16.23;93.33;11.89;-14.84
2021-01-10;C.E.2;23.9;75.63;14.57;33.95;9.33;41.68
2021-01-25;E.A.3;37.19;99.39;22.61;75.19;14.58;24.2
2021-01-29;B.D.1;26.97;54.82;17.94;40.95;9.03;13.87
2021-01-31;A.E.2;25.83;14.34;28.27;81.03;-2.44;-66.69
2021-02-25;A.C.0;19.57;58.6;27.39;60.78;-7.82;-2.18
2021-03-15;C.D.1;13.2;60.87;31.62;78.31;-18.42;-17.44
2021-03-17;B.E.0;29.34;87.78;15.08;34.46;14.26;53.32
2021-04-30;E.D.1;36.5;74.66;20.2;61.05;16.3;13.61
2021-05-04;A.B.0;26.61;90.22;22.41;49.08;4.2;41.14
2021-05-04;C.E.S;35.84;59.47;27.68;20.45;8.16;39.02
2021-05-09;B.D.0;17.88;25.08;13.06;1.78;4.82;23.3
2021-06-08;D.B.3;25.32;49.08;11.95;94.77;13.37;-45.69
2021-06-09;E.B.1;28.76;66.79;13.13;96.35;15.63;-29.56
2021-06-22;B.E.2;12.52;86.29;35.18;55.45;-22.66;30.84
2021-07-17;C.A.1;31.42;38.67;24.15;31.57;7.27;7.1
2021-07-21;E.E.2;16.49;62.68;21.1;10.06;-4.61;52.62
2021-08-13;D.D.2;17.77;4.47;10.66;80.42;7.11;-75.95
2021-08-28;D.A.3;31.6;95.96;31.28;53.96;0.32;42.0
2021-09-07;E.C.1;12.1;64.89;26.09;20.14;-13.99;44.75
2021-09-18;B.D.1;25.81;74.65;33.83;53.7;-8.02;20.95
2021-09-22;B.C.S;35.02;86.88;30.19;71.72;4.83;15.16
2021-10-12;C.B.S;16.64;95.61;36.99;16.21;-20.35;79.4
2021-10-31;A.A.S;11.74;10.13;28.54;10.12;-16.8;0.01
2021-11-05;E.A.1;15.01;50.94;27.13;61.7;-12.12;-10.76
2021-11-28;B.C.2;13.49;28.77;23.85;13.69;-10.36;15.08
2021-12-30;D.D.2;19.82;34.29;23.47;92.17;-3.65;-57.88
2022-02-09;A.D.1;33.17;24.74;15.31;90.66;17.86;-65.92
2022-03-20;B.B.2;30.49;33.98;31.67;13.31;-1.18;20.67
2022-03-22;C.B.S;17.05;35.32;36.37;97.04;-19.32;-61.72
2022-03-23;C.B.3;27.42;59.16;18.13;11.19;9.29;47.97
2022-04-22;B.D.0;34.32;41.05;24.34;45.6;9.98;-4.55
2022-06-30;D.D.2;21.68;95.24;14.38;24.35;7.3;70.89
2022-06-30;C.A.2;10.86;37.6;32.62;35.64;-21.76;1.96
2022-07-13;D.E.2;33.42;42.31;36.44;54.87;-3.02;-12.56
2022-07-30;A.C.S;27.14;3.84;28.41;74.62;-1.27;-70.78
2022-08-20;C.D.1;16.24;20.99;12.12;77.08;4.12;-56.09
2022-08-29;B.E.1;27.75;26.8;24.47;36.54;3.28;-9.74
2020-10-12;D.A.0;25.74;62.26;23.52;60.29;2.22;1.97
2020-11-13;A.B.3;22.12;27.47;12.8;69.23;9.32;-41.76
2022-06-13;A.C.S;11.49;66.85;32.18;2.95;-20.69;63.9
