day;fullFloorLocation;day_temp;day_hum;night_temp;night_hum;temp_diff;hum_diff
2020-04-02;C.D.1;18.07;63.54;28.89;37.52;-10.82;26.02
2020-04-15;C.D.2;31.03;17.19;28.65;76.87;2.38;-59.68
2020-05-16;C.A.2;30.94;93.04;21.19;30.93;9.75;62.11
2020-05-22;A.D.1;23.96;13.57;30.28;91.39;-6.32;-77.82
2020-06-07;C.C.3;15.69;75.01;30.64;74.56;-14.95;0.45
2020-06-10;E.B.1;26.72;17.46;26.46;48.47;0.26;-31.01
2020-07-13;A.A.1;15.34;32.17;34.56;79.27;-19.22;-47.1
2020-07-18;C.C.1;12.7;44.13;15.82;64.14;-3.12;-20.01
2020-07-20;E.A.S;19.92;67.81;26.22;24.73;-6.3;43.08
2020-07-23;E.D.S;15.56;46.35;32.9;28.12;-17.34;18.23
2020-07-24;E.D.0;26.29;45.86;22.39;14.58;3.9;31.28
2020-08-10;C.D.2;14.39;45.22;30.2;40.09;-15.81;5.13
2020-08-15;D.D.2;28.44;93.67;18.82;3.83;9.62;89.84
2020-10-10;E.C.S;18.97;90.34;29.76;69.35;-10.79;20.99
2020-11-02;E.C.3;29.27;88.51;27.18;64.7;2.09;23.81
2020-11-17;D.E.0;13.88;80.06;30.68;59.25;-16.8;20.81
2020-11-19;E.A.0;24.6;82.74;28.76;59.33;-4.16;23.41
2020-12-21;C.C.0;27.25;51.05;12.78;72.39;14.47;-21.34
2021-01-09;A.C.2;32.0;68.85;30.22;2.88;1.78;65.97
2021-01-28;D.E.0;14.56;90.94;34.48;35.27;-19.92;55.67
2021-02-02;B.C.S;25.05;35.74;19.07;77.19;5.98;-41.45
2021-02-23;C.C.1;20.86;42.08;26.67;85.42;-5.81;-43.34
2021-03-03;E.D.0;11.65;1.05;14.33;58.9;-2.68;-57.85
2021-03-17;D.D.1;14.14;91.95;24.18;88.92;-10.04;3.03
2021-04-01;E.D.3;34.94;93.23;17.6;92.46;17.34;0.77
2021-04-03;C.B.1;14.55;76.98;26.99;98.06;-12.44;-21.08
2021-04-18;A.C.0;12.86;49.17;34.76;98.96;-21.9;-49.79
2021-06-09;A.E.0;16.43;37.25;16.13;11.73;0.3;25.52
2021-06-25;B.D.2;19.15;31.25;11.52;90.52;7.63;-59.27
2021-07-14;D.B.0;15.74;48.27;16.69;8.47;-0.95;39.8
2021-07-19;E.C.S;23.84;46.95;23.11;94.28;0.73;-47.33
2021-08-10;B.B.0;13.75;57.99;34.65;99.45;-20.9;-41.46
2021-08-16;A.E.0;28.66;37.38;24.6;17.76;4.06;19.62
2021-08-17;B.C.3;35.19;59.32;14.46;79.44;20.73;-20.12
2021-11-15;B.C.2;23.69;6.41;19.29;45.16;4.4;-38.75
2021-12-05;E.C.S;18.08;22.94;21.96;59.87;-3.88;-36.93
2022-01-16;C.D.2;22.55;90.25;14.03;84.37;8.52;5.88
2022-03-11;E.E.2;36.36;32.75;31.23;1.06;5.13;31.69
2022-04-03;B.D.3;29.83;50.3;24.48;60.54;5.35;-10.24
2022-04-27;D.C.3;26.75;80.06;14.6;50.35;12.15;29.71
2022-04-27;B.C.S;31.48;39.48;25.77;35.32;5.71;4.16
2022-04-28;A.C.2;18.31;87.11;18.45;15.57;-0.14;71.54
2022-04-29;E.E.S;24.11;54.57;18.23;81.89;5.88;-27.32
2022-05-07;C.B.2;25.41;96.95;37.2;46.25;-11.79;50.7
2022-06-15;C.B.1;12.74;42.52;35.23;45.04;-22.49;-2.52
2022-06-21;B.D.2;20.13;99.95;22.85;87.04;-2.72;12.91
2022-07-30;C.E.1;15.1;68.77;26.42;27.67;-11.32;41.1
2022-08-02;E.E.S;23.71;69.11;26.97;51.88;-3.26;17.23
2022-08-25;E.E.2;14.7;54.46;25.16;33.88;-10.46;20.58
2022-08-26;E.C.3;24.92;34.36;14.29;32.3;10.63;2.06
2022-08-30;A.C.2;37.05;71.65;10.63;53.18;26.42;18.47
2021-01-29;A.B.3;26.17;83.73;15.68;87.95;10.49;-4.22
2021-04-26;A.A.3;32.0;22.03;35.15;72.25;-3.15;-50.22
2021-10-21;B.C.3;12.21;71.05;23.41;76.56;-11.2;-5.51
2022-01-04;E.C.0;21.52;28.6;11.32;30.42;10.2;-1.82
2022-01-24;E.C.1;15.93;23.1;20.46;81.16;-4.53;-58.06
2022-07-01;E.D.0;11.9;60.86;16.83;85.01;-4.93;-24.15
2022-07-31;C.C.0;25.45;49.38;23.04;87.39;2.41;-38.01
2022-08-23;A.C.0;21.29;2.77;26.94;75.6;-5.65;-72.83
