day;fullFloorLocation;day_temp;day_hum;night_temp;night_hum;temp_diff;hum_diff
2020-04-29;E.D.0;13.2;39.63;14.52;83.22;-1.32;-43.59
2020-05-13;C.D.0;14.11;65.73;35.85;1.12;-21.74;64.61
2020-05-14;C.D.0;10.9;48.74;22.44;71.09;-11.54;-22.35
2020-05-21;B.D.0;24.09;57.98;15.08;25.87;9.01;32.11
2020-05-29;E.C.2;12.45;31.8;24.23;73.9;-11.78;-42.1
2020-06-09;D.A.0;13.74;85.1;12.38;36.31;1.36;48.79
2020-06-14;A.C.3;24.98;56.76;29.41;82.04;-4.43;-25.28
2020-07-19;E.C.2;12.84;58.5;30.76;99.3;-17.92;-40.8
2020-08-07;E.E.1;23.26;86.74;25.63;98.2;-2.37;-11.46
2020-08-08;C.E.S;13.63;90.4;14.22;87.02;-0.59;3.38
2020-08-09;B.D.S;36.68;9.71;25.66;52.28;11.02;-42.57
2020-08-11;C.A.0;20.71;68.92;29.36;63.56;-8.65;5.36
2020-08-14;A.C.1;14.41;0.22;29.2;1.13;-14.79;-0.91
2020-08-31;E.D.1;19.84;54.89;22.54;64.05;-2.7;-9.16
2020-09-01;A.D.S;32.44;82.75;20.93;21.48;11.51;61.27
2020-09-08;A.A.1;15.86;53.08;33.67;26.77;-17.81;26.31
2020-09-09;B.A.0;27.22;77.46;25.92;86.4;1.3;-8.94
2020-09-13;A.A.1;15.78;47.58;37.19;71.94;-21.41;-24.36
2020-09-29;D.B.0;12.04;19.09;12.74;74.87;-0.7;-55.78
2020-10-04;B.E.S;32.81;43.2;30.69;58.21;2.12;-15.01
2020-10-06;B.C.2;14.34;20.65;30.6;55.34;-16.26;-34.69
2020-11-03;A.B.1;35.85;91.65;29.76;36.87;6.09;54.78
2020-11-21;C.A.2;25.51;45.32;23.24;87.75;2.27;-42.43
2020-12-05;B.A.3;11.22;49.11;17.2;32.07;-5.98;17.04
2020-12-30;D.C.0;14.5;21.59;30.1;14.75;-15.6;6.84
2020-12-31;B.C.1;32.99;84.53;16.88;58.29;16.11;26.24
2021-01-13;D.A.3;28.86;39.62;22.69;18.87;6.17;20.75
2021-02-19;D.C.3;24.48;82.02;21.49;3.58;2.99;78.44
2021-02-28;D.E.1;24.08;47.81;28.27;69.61;-4.19;-21.8
2021-03-04;D.D.S;18.82;88.17;20.65;49.43;-1.83;38.74
2021-04-08;E.D.1;13.72;50.8;16.85;46.44;-3.13;4.36
2021-04-28;B.A.0;21.51;44.68;23.78;30.46;-2.27;14.22
2021-05-13;E.D.0;32.75;94.4;35.96;10.63;-3.21;83.77
2021-05-19;C.C.2;34.04;6.16;14.04;90.08;20.0;-83.92
2021-05-25;B.E.3;22.34;91.5;30.74;27.4;-8.4;64.1
2021-06-13;D.C.1;33.19;69.0;26.35;50.05;6.84;18.95
2021-06-23;B.D.2;11.06;13.81;11.67;4.66;-0.61;9.15
2021-06-26;D.C.0;12.2;8.92;13.03;54.29;-0.83;-45.37
2021-07-17;D.D.S;23.85;21.19;31.6;42.1;-7.75;-20.91
2021-08-13;A.D.0;16.72;59.6;34.66;24.52;-17.94;35.08
2021-09-03;B.E.0;29.82;47.66;18.03;30.19;11.79;17.47
2021-09-09;C.A.2;11.91;73.98;24.64;66.76;-12.73;7.22
2021-09-12;A.C.3;35.17;34.12;26.08;74.46;9.09;-40.34
2021-09-15;C.A.2;10.19;87.14;22.31;26.6;-12.12;60.54
2021-09-26;B.E.3;21.55;56.19;26.36;23.43;-4.81;32.76
2021-09-27;A.E.2;19.82;53.13;28.19;99.02;-8.37;-45.89
2021-10-28;B.C.1;31.78;53.34;31.8;90.74;-0.02;-37.4
2022-02-20;E.C.S;27.04;85.3;30.61;45.32;-3.57;39.98
2022-03-01;D.D.3;24.8;96.79;31.38;24.15;-6.58;72.64
2022-03-11;B.A.3;26.41;88.51;10.98;14.32;15.43;74.19
2022-03-12;D.C.3;24.38;46.18;22.13;65.34;2.25;-19.16
2022-04-11;C.C.3;36.31;60.88;28.24;21.18;8.07;39.7
2022-04-16;C.A.2;35.29;3.04;37.22;22.68;-1.93;-19.64
2022-04-19;E.C.1;35.69;49.74;25.99;73.78;9.7;-24.04
2022-04-20;E.A.2;25.23;43.22;13.06;34.55;12.17;8.67
2022-04-25;A.D.S;17.8;49.81;24.84;42.79;-7.04;7.02
2022-04-27;E.A.2;34.27;88.3;20.14;8.56;14.13;79.74
2022-05-01;E.D.S;29.81;99.38;15.22;61.91;14.59;37.47
2022-05-07;B.E.0;27.28;42.49;22.13;83.61;5.15;-41.12
2022-06-20;B.E.3;15.63;94.66;32.0;66.53;-16.37;28.13
2022-06-26;C.A.3;23.58;5.27;33.16;21.84;-9.58;-16.57
2022-07-25;A.B.S;11.57;97.58;30.56;31.05;-18.99;66.53
2022-08-12;D.E.0;12.51;68.37;13.26;5.27;-0.75;63.1
2022-08-17;D.B.2;18.28;37.26;26.71;14.21;-8.43;23.05
2022-08-25;B.A.2;26.39;53.03;21.79;82.21;4.6;-29.18
2020-08-17;D.B.0;14.84;28.21;28.97;97.39;-14.13;-69.18
2020-09-20;C.C.2;13.38;14.73;29.2;36.91;-15.82;-22.18
2020-12-02;D.B.S;24.92;51.15;12.58;64.94;12.34;-13.79
2020-12-18;B.C.S;36.08;61.3;27.88;89.04;8.2;-27.74
2021-06-25;A.A.0;20.78;40.06;20.43;18.54;0.35;21.52
2021-10-04;D.A.S;14.64;41.82;24.19;68.12;-9.55;-26.3
2021-10-30;D.B.3;19.72;83.5;19.26;43.49;0.46;40.01
2021-12-05;B.B.1;16.21;13.5;22.98;73.53;-6.77;-60.03
2022-05-25;C.D.2;21.17;45.74;27.72;23.76;-6.55;21.98
2022-05-29;C.D.3;35.27;91.23;13.58;39.22;21.69;52.01
2022-06-01;C.B.3;21.43;35.44;10.23;69.95;11.2;-34.51
2022-06-19;D.A.2;26.94;90.11;33.96;18.72;-7.02;71.39
2022-06-25;A.B.2;22.11;45.09;17.23;7.64;4.88;37.45
