day;fullFloorLocation;day_temp;day_hum;night_temp;night_hum;temp_diff;hum_diff
2020-04-08;B.B.S;26.63;81.93;19.17;71.58;7.46;10.35
2020-04-08;E.B.1;27.18;27.12;19.34;68.03;7.84;-40.91
2020-04-09;C.C.3;15.38;0.76;14.15;9.14;1.23;-8.38
2020-04-26;B.E.1;33.75;77.99;36.77;90.81;-3.02;-12.82
2020-05-03;E.A.1;31.64;45.61;34.21;30.16;-2.57;15.45
2020-05-10;B.B.2;14.06;57.38;14.17;96.67;-0.11;-39.29
2020-05-11;E.A.1;32.83;9.56;13.31;10.38;19.52;-0.82
2020-05-16;D.B.3;13.41;99.17;33.59;33.55;-20.18;65.62
2020-05-20;A.C.1;34.7;76.02;16.74;2.98;17.96;73.04
2020-05-30;C.B.1;25.19;30.25;36.8;44.8;-11.61;-14.55
2020-06-06;E.E.S;22.8;65.8;28.91;53.56;-6.11;12.24
2020-07-05;E.A.0;18.72;95.79;18.28;45.39;0.44;50.4
2020-07-08;D.C.0;26.02;87.06;28.57;48.76;-2.55;38.3
2020-07-29;D.C.S;22.18;35.07;11.97;3.85;10.21;31.22
2020-08-13;D.E.1;16.8;65.72;22.17;16.97;-5.37;48.75
2020-08-24;C.A.S;34.86;84.63;31.9;1.16;2.96;83.47
2020-09-04;D.E.2;15.32;70.62;25.82;49.88;-10.5;20.74
2020-09-08;C.E.1;21.93;16.92;18.35;80.86;3.58;-63.94
2020-09-29;D.E.0;30.98;94.82;21.33;47.7;9.65;47.12
2020-10-01;D.B.1;17.88;55.42;36.15;18.56;-18.27;36.86
2020-11-07;C.E.2;23.99;18.96;23.25;15.43;0.74;3.53
2020-11-11;B.B.S;31.02;87.95;23.83;37.93;7.19;50.02
2020-11-17;B.D.0;22.9;0.91;24.97;92.09;-2.07;-91.18
2020-11-21;D.A.1;26.25;12.12;13.57;69.19;12.68;-57.07
2020-11-24;A.E.3;27.17;37.44;19.41;41.41;7.76;-3.97
2020-12-06;D.C.S;27.37;45.58;34.67;13.0;-7.3;32.58
2020-12-22;D.C.3;14.85;73.07;17.97;1.01;-3.12;72.06
2020-12-24;E.B.S;31.5;47.92;34.68;89.18;-3.18;-41.26
2020-12-26;D.A.3;35.11;55.82;13.25;46.88;21.86;8.94
2020-12-29;E.E.2;15.34;64.82;15.29;57.64;0.05;7.18
2021-01-07;E.C.S;25.9;46.94;23.42;39.45;2.48;7.49
2021-01-15;C.C.0;24.13;40.43;24.66;86.51;-0.53;-46.08
2021-01-17;E.E.S;25.84;70.33;20.45;66.05;5.39;4.28
2021-02-10;B.C.1;12.22;94.05;23.24;73.64;-11.02;20.41
2021-02-28;B.E.2;24.46;59.56;12.47;92.15;11.99;-32.59
2021-05-05;D.A.3;10.38;62.08;13.62;12.17;-3.24;49.91
2021-06-29;D.A.0;16.78;75.79;20.01;55.32;-3.23;20.47
2021-07-16;A.C.1;30.84;11.63;21.15;94.82;9.69;-83.19
2021-07-27;A.E.3;17.74;74.96;22.63;48.92;-4.89;26.04
2021-07-31;C.D.0;14.69;47.15;27.66;31.62;-12.97;15.53
2021-08-13;C.B.1;21.49;1.31;10.62;35.5;10.87;-34.19
2021-08-22;C.A.1;17.26;64.15;20.05;57.12;-2.79;7.03
2021-09-01;B.E.2;16.38;12.71;21.6;57.05;-5.22;-44.34
2021-09-12;E.D.S;32.82;25.32;20.71;82.73;12.11;-57.41
2021-09-25;D.C.3;19.62;42.2;20.81;33.43;-1.19;8.77
2021-10-19;D.A.S;34.31;80.48;27.94;93.2;6.37;-12.72
2021-10-19;D.B.S;33.57;89.71;30.36;85.91;3.21;3.8
2021-10-25;D.D.3;34.33;62.97;21.28;43.97;13.05;19.0
2021-11-07;A.E.2;19.67;60.74;14.61;76.97;5.06;-16.23
2021-11-29;A.A.3;25.88;3.49;24.15;13.18;1.73;-9.69
2021-12-01;C.E.S;27.56;40.32;13.78;92.22;13.78;-51.9
2021-12-24;E.C.2;36.28;6.7;31.21;38.59;5.07;-31.89
2021-12-25;E.C.0;18.34;47.48;33.72;34.92;-15.38;12.56
2021-12-28;D.E.2;30.26;38.92;23.57;5.41;6.69;33.51
2022-01-02;C.B.1;13.27;86.24;22.81;88.18;-9.54;-1.94
2022-01-19;E.A.1;19.83;11.99;16.82;23.06;3.01;-11.07
2022-02-25;B.D.3;16.35;17.96;29.43;38.73;-13.08;-20.77
2022-03-21;C.D.S;37.28;95.19;22.71;4.77;14.57;90.42
2022-04-03;E.A.3;32.24;7.75;37.29;65.34;-5.05;-57.59
2022-04-04;C.D.S;14.24;92.43;32.39;44.48;-18.15;47.95
2022-04-06;C.D.0;18.07;40.44;10.95;13.25;7.12;27.19
2022-04-17;E.B.1;33.32;1.83;30.39;3.5;2.93;-1.67
2022-04-26;D.A.0;20.61;78.21;22.51;61.98;-1.9;16.23
2022-05-15;D.D.0;10.36;29.46;11.53;80.2;-1.17;-50.74
2022-05-26;A.C.3;23.79;52.83;28.86;58.63;-5.07;-5.8
2022-05-27;D.C.3;25.4;66.09;22.1;80.25;3.3;-14.16
2022-07-17;A.A.S;22.41;42.58;33.08;65.73;-10.67;-23.15
2022-07-20;B.D.1;24.29;63.06;15.95;32.31;8.34;30.75
2022-08-21;B.E.0;32.73;14.54;29.75;44.06;2.98;-29.52
2022-08-29;E.D.2;16.34;89.95;23.12;62.13;-6.78;27.82
2021-03-01;A.B.2;20.11;50.03;28.79;27.94;-8.68;22.09
2021-06-03;A.C.1;18.83;49.66;32.1;61.7;-13.27;-12.04
2021-09-04;D.B.S;13.34;72.9;31.3;55.33;-17.96;17.57
2021-12-07;A.A.1;18.6;50.56;16.59;62.96;2.01;-12.4
2022-01-28;C.A.1;26.21;26.78;32.9;44.59;-6.69;-17.81
2022-03-02;A.C.3;11.87;83.78;35.39;7.65;-23.52;76.13
2022-03-14;A.C.1;29.41;14.63;27.06;25.64;2.35;-11.01
2022-04-09;A.A.2;36.46;98.91;33.73;81.89;2.73;17.02
2022-04-15;D.A.0;16.29;87.2;35.4;35.75;-19.11;51.45
2022-06-06;C.D.1;25.75;61.93;26.49;78.75;-0.74;-16.82
2022-07-06;B.C.2;36.51;5.45;26.26;86.53;10.25;-81.08
