day;fullFloorLocation;day_temp;day_hum;night_temp;night_hum;temp_diff;hum_diff
2020-04-02;B.E.S;15.05;65.7;33.9;32.49;-18.85;33.21
2020-04-07;D.E.0;36.83;42.91;15.92;16.12;20.91;26.79
2020-04-15;B.E.0;26.28;27.26;31.06;41.9;-4.78;-14.64
2020-05-14;C.E.0;12.5;55.15;12.84;35.76;-0.34;19.39
2020-05-25;D.D.0;36.99;51.04;11.19;30.76;25.8;20.28
2020-05-27;C.A.1;11.35;12.83;34.99;88.19;-23.64;-75.36
2020-05-30;B.E.3;29.97;24.2;33.22;90.05;-3.25;-65.85
2020-06-26;A.D.0;29.08;50.84;34.57;92.21;-5.49;-41.37
2020-07-15;A.D.0;21.9;98.94;15.02;17.71;6.88;81.23
2020-07-25;E.D.0;25.34;50.11;14.89;8.61;10.45;41.5
2020-08-10;C.B.0;12.57;67.03;29.11;41.23;-16.54;25.8
2020-08-16;D.A.0;12.66;70.3;22.38;95.67;-9.72;-25.37
2020-08-30;B.A.1;33.91;27.01;23.31;38.95;10.6;-11.94
2020-09-28;C.B.0;11.54;33.86;25.18;52.86;-13.64;-19.0
2020-10-18;E.B.0;23.06;25.69;25.46;44.82;-2.4;-19.13
2020-11-02;E.E.0;23.7;42.23;24.51;36.9;-0.81;5.33
2020-11-09;B.B.0;13.95;29.62;14.9;48.69;-0.95;-19.07
2020-11-14;A.C.2;10.38;64.83;23.61;27.07;-13.23;37.76
2020-11-19;B.D.1;15.3;63.08;13.2;86.83;2.1;-23.75
2020-11-23;A.B.S;18.58;72.3;20.11;76.3;-1.53;-4.0
2020-11-24;B.D.1;15.58;33.22;16.75;36.82;-1.17;-3.6
2020-11-24;D.C.3;12.82;89.88;27.28;47.69;-14.46;42.19
2020-12-01;C.C.0;17.26;43.69;20.17;4.19;-2.91;39.5
2020-12-01;C.D.S;34.65;87.06;21.91;76.68;12.74;10.38
2020-12-05;E.E.2;24.28;77.65;29.18;50.66;-4.9;26.99
2021-01-06;C.C.1;31.6;41.6;32.14;41.24;-0.54;0.36
2021-01-16;A.D.3;24.16;29.86;12.68;13.55;11.48;16.31
2021-01-16;E.B.2;21.9;20.63;12.23;92.62;9.67;-71.99
2021-01-20;E.D.3;17.26;64.08;23.59;45.3;-6.33;18.78
2021-02-23;C.B.3;25.94;70.61;20.74;25.88;5.2;44.73
2021-03-19;D.C.3;18.57;15.03;19.24;27.59;-0.67;-12.56
2021-03-27;C.C.2;17.94;1.39;32.24;67.45;-14.3;-66.06
2021-03-30;C.A.2;10.18;5.74;22.15;82.84;-11.97;-77.1
2021-04-08;D.B.0;29.56;9.7;20.42;57.61;9.14;-47.91
2021-04-20;B.B.2;14.5;98.6;32.68;76.0;-18.18;22.6
2021-05-03;C.E.2;20.74;60.64;31.4;11.38;-10.66;49.26
2021-05-07;A.C.2;13.02;52.35;24.69;94.74;-11.67;-42.39
2021-05-30;E.E.S;17.32;52.65;13.26;52.14;4.06;0.51
2021-06-03;B.C.2;19.67;42.46;23.36;67.33;-3.69;-24.87
2021-06-04;D.C.0;25.2;34.19;17.37;52.69;7.83;-18.5
2021-06-22;B.A.S;30.52;42.89;21.3;34.59;9.22;8.3
2021-06-23;E.A.S;36.24;38.6;20.04;70.21;16.2;-31.61
2021-07-29;B.A.2;17.16;39.34;33.01;83.43;-15.85;-44.09
2021-08-04;D.E.2;21.18;0.79;14.62;34.76;6.56;-33.97
2021-08-12;C.A.0;33.29;64.21;21.16;21.88;12.13;42.33
2021-08-15;D.D.1;27.26;54.7;22.25;9.81;5.01;44.89
2021-08-28;E.A.2;36.7;36.78;19.8;6.03;16.9;30.75
2021-09-05;A.C.S;12.96;87.78;29.0;51.11;-16.04;36.67
2021-09-23;C.A.1;25.53;91.58;32.9;77.11;-7.37;14.47
2021-10-11;A.E.0;14.3;68.84;12.17;25.26;2.13;43.58
2021-10-23;E.B.0;11.66;42.22;16.91;32.05;-5.25;10.17
2021-11-28;D.E.3;21.47;67.62;28.77;17.74;-7.3;49.88
2021-11-30;E.C.2;29.5;80.27;36.45;60.84;-6.95;19.43
2021-12-05;D.B.1;11.5;3.22;24.04;55.03;-12.54;-51.81
2021-12-20;E.A.S;23.09;27.56;35.63;67.17;-12.54;-39.61
2021-12-31;C.C.1;35.15;49.21;13.9;99.31;21.25;-50.1
2022-01-02;E.B.S;28.42;10.82;16.18;88.85;12.24;-78.03
2022-01-04;D.D.0;22.15;38.04;36.11;48.46;-13.96;-10.42
2022-01-05;D.B.2;34.58;89.59;19.78;50.75;14.8;38.84
