day;fullFloorLocation;day_temp;day_hum;night_temp;night_hum;temp_diff;hum_diff
2020-04-22;D.A.1;22.69;0.47;25.76;84.01;-3.07;-83.54
2020-04-23;C.B.3;17.46;93.69;10.04;92.37;7.42;1.32
2020-06-03;D.B.S;18.96;44.82;31.77;29.84;-12.81;14.98
2020-06-19;A.B.3;30.22;86.87;15.63;84.33;14.59;2.54
2020-06-21;D.D.2;25.49;92.53;12.74;37.6;12.75;54.93
2020-06-29;C.A.0;30.46;93.29;24.74;61.73;5.72;31.56
2020-07-07;C.B.2;35.75;87.9;36.72;10.29;-0.97;77.61
2020-07-09;B.D.1;36.5;62.87;13.04;9.1;23.46;53.77
2020-07-19;C.E.0;10.52;97.17;29.52;62.1;-19.0;35.07
2020-07-21;A.C.0;14.25;95.49;24.26;91.19;-10.01;4.3
2020-07-27;D.B.1;17.81;77.13;18.42;11.49;-0.61;65.64
2020-07-28;E.A.S;16.99;3.43;34.03;94.82;-17.04;-91.39
2020-09-05;B.D.3;13.72;88.15;17.05;6.62;-3.33;81.53
2020-11-15;E.D.1;21.02;83.74;27.03;89.4;-6.01;-5.66
2020-12-02;C.B.2;16.12;10.81;22.85;19.11;-6.73;-8.3
2020-12-09;B.A.S;31.87;38.14;23.06;9.8;8.81;28.34
2020-12-11;B.B.0;17.83;0.19;26.83;23.16;-9.0;-22.97
2021-03-13;B.A.0;17.2;94.32;22.15;13.22;-4.95;81.1
2021-06-02;A.A.S;25.7;78.14;27.37;67.94;-1.67;10.2
2021-06-30;C.C.1;35.11;47.84;25.28;17.04;9.83;30.8
2021-07-31;A.E.3;19.13;64.22;37.05;41.17;-17.92;23.05
2021-08-09;A.D.2;16.85;27.46;31.88;81.18;-15.03;-53.72
2021-08-27;C.A.S;32.78;95.71;25.49;23.9;7.29;71.81
2021-08-30;E.E.0;26.46;71.11;18.94;47.33;7.52;23.78
2021-09-07;C.D.3;14.55;8.01;28.19;55.55;-13.64;-47.54
2021-09-17;E.A.2;36.61;8.08;13.6;39.21;23.01;-31.13
2021-10-11;E.B.3;24.05;78.94;24.63;74.03;-0.58;4.91
2021-10-14;E.C.2;20.76;26.25;27.7;47.42;-6.94;-21.17
2021-10-25;E.E.1;12.1;53.77;36.77;48.68;-24.67;5.09
2021-11-20;A.E.0;20.05;15.55;16.97;59.34;3.08;-43.79
2021-12-13;E.B.3;22.22;39.6;34.71;57.98;-12.49;-18.38
2021-12-20;D.B.3;15.4;96.09;35.71;21.76;-20.31;74.33
2021-12-23;C.D.2;22.16;8.52;31.93;30.14;-9.77;-21.62
2022-01-25;E.D.3;31.7;22.49;31.4;3.47;0.3;19.02
2022-02-01;C.E.S;18.2;61.19;15.05;63.09;3.15;-1.9
2022-03-03;B.E.1;35.31;82.68;34.27;88.58;1.04;-5.9
2022-03-03;A.A.S;15.87;15.94;29.62;46.77;-13.75;-30.83
2022-03-05;E.A.0;19.22;57.32;25.23;70.84;-6.01;-13.52
2022-03-14;E.B.3;11.49;69.27;26.9;63.37;-15.41;5.9
2022-03-19;A.D.2;21.25;56.09;27.92;83.9;-6.67;-27.81
2022-03-25;B.E.1;15.09;11.6;30.03;63.84;-14.94;-52.24
2022-03-28;A.E.3;24.51;62.61;31.64;23.2;-7.13;39.41
2022-04-24;D.B.2;28.0;40.56;13.58;82.85;14.42;-42.29
2022-04-27;B.C.1;18.11;13.32;24.56;88.84;-6.45;-75.52
2022-05-06;A.E.2;20.87;35.65;27.52;92.3;-6.65;-56.65
2022-06-06;A.E.1;12.49;99.51;26.31;36.29;-13.82;63.22
2022-06-07;B.C.1;21.91;31.11;20.53;39.78;1.38;-8.67
2022-06-14;C.A.1;23.12;36.53;29.59;97.84;-6.47;-61.31
2022-06-16;E.E.1;15.86;45.68;16.46;62.81;-0.6;-17.13
2022-07-17;C.E.3;24.26;76.8;21.87;45.07;2.39;31.73
2022-07-19;C.D.0;29.1;82.65;37.04;34.21;-7.94;48.44
2022-07-28;B.C.1;25.49;47.81;25.13;19.57;0.36;28.24
2022-08-09;E.C.2;12.92;87.35;10.74;35.14;2.18;52.21
2022-08-28;B.C.2;19.15;50.57;35.87;9.06;-16.72;41.51
2020-06-04;D.B.2;31.79;64.61;25.37;75.56;6.42;-10.95
2020-12-12;A.A.S;23.21;15.15;20.8;86.97;2.41;-71.82
2021-03-22;A.B.1;35.68;92.32;36.04;32.5;-0.36;59.82
2021-11-17;A.A.S;35.65;60.83;24.55;47.75;11.1;13.08
2021-12-16;E.B.1;20.61;33.56;24.67;71.41;-4.06;-37.85
2022-02-27;D.B.0;36.62;92.66;11.49;58.36;25.13;34.3
2022-07-13;C.C.3;18.8;90.87;20.51;63.23;-1.71;27.64
2022-07-14;D.E.1;31.1;70.71;16.37;18.53;14.73;52.18
