day;fullFloorLocation;day_temp;day_hum;night_temp;night_hum;temp_diff;hum_diff
2020-05-04;A.E.S;20.89;75.53;33.19;97.44;-12.3;-21.91
2020-05-26;B.E.1;24.23;60.67;35.25;41.22;-11.02;19.45
2020-06-11;D.D.1;36.22;32.28;15.07;88.86;21.15;-56.58
2020-08-24;E.D.S;37.49;38.42;33.86;28.02;3.63;10.4
2020-08-28;B.E.3;21.16;6.29;16.38;95.05;4.78;-88.76
2020-08-31;A.A.3;33.81;35.62;20.31;73.3;13.5;-37.68
2020-09-03;C.D.3;22.19;75.8;16.27;49.2;5.92;26.6
2020-09-11;D.D.0;27.0;33.04;16.43;56.74;10.57;-23.7
2020-10-17;A.E.S;33.34;16.57;31.32;94.64;2.02;-78.07
2020-10-20;C.E.2;11.55;18.02;35.2;95.31;-23.65;-77.29
2020-10-23;E.A.2;13.9;64.47;31.16;56.15;-17.26;8.32
2020-10-29;C.E.2;29.36;25.42;14.81;68.33;14.55;-42.91
2020-11-12;A.B.3;18.23;80.34;21.97;76.96;-3.74;3.38
2020-11-14;B.E.1;25.56;51.48;34.13;24.26;-8.57;27.22
2020-11-16;E.A.S;27.94;46.01;29.44;12.91;-1.5;33.1
2020-12-29;B.B.1;15.98;53.16;17.54;8.37;-1.56;44.79
2021-01-02;C.B.1;19.89;49.14;24.09;64.67;-4.2;-15.53
2021-01-02;D.B.1;25.75;52.23;11.44;88.68;14.31;-36.45
2021-01-08;E.E.1;28.97;61.8;13.64;2.83;15.33;58.97
2021-01-14;A.E.1;11.45;24.73;19.64;30.35;-8.19;-5.62
2021-01-23;D.C.1;21.07;68.22;22.53;13.69;-1.46;54.53
2021-02-17;A.D.1;27.27;73.8;35.99;27.82;-8.72;45.98
2021-03-03;A.E.1;14.54;82.95;21.72;91.74;-7.18;-8.79
2021-03-19;B.C.2;33.85;35.88;25.44;27.42;8.41;8.46
2021-04-12;D.B.0;19.82;40.32;16.47;42.93;3.35;-2.61
2021-05-08;E.C.0;22.72;23.39;23.44;78.24;-0.72;-54.85
2021-05-11;A.E.3;16.23;90.04;25.02;27.99;-8.79;62.05
2021-05-15;D.D.2;30.92;51.86;11.2;54.07;19.72;-2.21
2021-05-18;A.D.1;23.32;47.35;13.02;60.48;10.3;-13.13
2021-06-15;D.D.0;27.46;43.88;34.54;55.47;-7.08;-11.59
2021-06-27;E.B.1;23.28;42.36;28.4;89.7;-5.12;-47.34
2021-07-05;D.D.0;32.57;69.35;28.69;80.28;3.88;-10.93
2021-07-19;C.C.S;34.7;59.72;17.46;52.72;17.24;7.0
2021-07-23;B.A.S;22.15;50.62;31.01;73.53;-8.86;-22.91
2021-07-28;C.B.S;29.61;17.48;15.19;31.63;14.42;-14.15
2021-08-02;A.B.S;22.62;40.48;13.9;44.52;8.72;-4.04
2021-08-16;D.C.1;20.65;65.08;26.16;55.12;-5.51;9.96
2021-09-04;C.B.1;21.5;52.44;21.7;63.28;-0.2;-10.84
2021-09-15;B.C.1;26.6;62.03;32.07;49.1;-5.47;12.93
2021-10-10;D.D.3;31.49;36.09;14.19;85.5;17.3;-49.41
2021-10-13;C.B.2;23.26;61.4;24.38;28.44;-1.12;32.96
2021-10-20;D.B.1;21.77;38.94;24.92;91.01;-3.15;-52.07
2021-10-24;E.B.1;17.5;12.37;29.43;38.82;-11.93;-26.45
2021-11-02;C.D.0;24.16;68.17;33.43;39.82;-9.27;28.35
2021-11-07;E.C.S;13.58;9.72;22.17;86.25;-8.59;-76.53
2021-11-16;E.E.0;36.11;30.43;15.83;91.94;20.28;-61.51
2021-12-18;E.B.1;28.8;98.92;31.33;39.75;-2.53;59.17
2021-12-19;A.C.2;13.0;16.08;20.87;25.42;-7.87;-9.34
2021-12-20;B.D.1;33.12;17.15;21.49;69.12;11.63;-51.97
2021-12-26;C.B.1;25.15;38.35;36.71;92.26;-11.56;-53.91
2022-01-13;A.C.0;21.09;3.47;20.59;38.58;0.5;-35.11
2022-02-01;A.E.S;14.57;30.44;14.61;54.02;-0.04;-23.58
2022-02-18;D.E.S;26.94;38.43;13.52;1.88;13.42;36.55
2022-02-25;E.E.3;12.35;80.5;24.59;46.15;-12.24;34.35
2022-02-25;B.E.1;24.14;94.17;14.39;18.93;9.75;75.24
2022-03-31;C.A.3;29.75;61.45;18.96;59.79;10.79;1.66
2022-03-31;E.C.0;15.22;90.49;15.19;13.29;0.03;77.2
2022-04-03;E.E.2;18.87;45.84;10.29;90.56;8.58;-44.72
2022-04-09;C.A.0;10.44;96.29;20.79;64.14;-10.35;32.15
2022-04-17;C.B.1;17.17;88.08;34.2;57.26;-17.03;30.82
2022-04-23;B.A.S;30.78;47.76;22.7;40.62;8.08;7.14
2022-04-29;C.A.S;14.45;6.88;21.95;50.82;-7.5;-43.94
2022-05-12;E.C.1;26.36;47.2;23.86;40.75;2.5;6.45
2022-05-26;B.D.1;11.48;89.24;29.58;21.74;-18.1;67.5
2022-06-20;C.D.S;29.93;62.71;29.95;60.88;-0.02;1.83
2022-06-23;D.B.2;25.18;36.36;19.39;91.71;5.79;-55.35
2022-07-07;C.B.3;15.66;85.73;16.65;0.54;-0.99;85.19
2022-08-08;A.E.2;31.38;74.6;28.27;1.51;3.11;73.09
2022-08-17;D.C.0;24.75;48.43;21.96;22.99;2.79;25.44
2022-08-23;D.B.1;27.9;26.56;29.99;38.33;-2.09;-11.77
2020-08-12;A.C.2;28.89;62.65;20.17;69.28;8.72;-6.63
2021-01-01;E.A.0;26.46;37.8;34.95;92.15;-8.49;-54.35
2021-03-10;D.A.3;21.91;76.7;18.59;67.24;3.32;9.46
2021-05-20;D.D.2;21.56;22.39;34.42;67.98;-12.86;-45.59
2021-07-01;D.D.2;34.68;75.3;14.62;75.6;20.06;-0.3
2021-11-06;E.D.2;22.96;88.55;12.58;94.46;10.38;-5.91
2022-01-13;A.A.S;22.22;84.08;26.5;47.86;-4.28;36.22
2022-01-30;A.C.3;10.95;15.26;30.06;82.25;-19.11;-66.99
2022-03-23;E.C.2;24.69;36.64;28.21;56.2;-3.52;-19.56
2022-04-20;D.C.3;31.67;62.57;28.18;33.32;3.49;29.25
2022-05-16;C.E.0;28.97;2.23;13.88;32.5;15.09;-30.27
2022-06-20;D.A.0;28.88;31.1;12.64;65.62;16.24;-34.52
2022-06-24;E.A.1;14.28;98.92;11.63;9.29;2.65;89.63
2022-07-05;A.E.3;37.04;62.19;25.0;87.33;12.04;-25.14
2022-08-31;E.B.S;26.93;21.88;28.39;78.13;-1.46;-56.25
