day;fullFloorLocation;day_temp;day_hum;night_temp;night_hum;temp_diff;hum_diff
2020-04-11;B.B.1;27.1;31.47;30.97;97.94;-3.87;-66.47
2020-04-21;D.E.2;17.23;89.58;13.24;64.44;3.99;25.14
2020-05-03;B.B.0;11.78;49.35;26.94;11.36;-15.16;37.99
2020-05-15;D.C.1;26.95;43.39;21.58;97.55;5.37;-54.16
2020-05-16;C.E.3;25.47;66.03;27.34;27.72;-1.87;38.31
2020-05-24;B.B.1;31.61;58.93;34.08;98.05;-2.47;-39.12
2020-06-07;B.A.3;36.1;18.71;21.37;55.63;14.73;-36.92
2020-06-25;E.A.2;10.56;28.96;26.42;19.93;-15.86;9.03
2020-07-25;E.B.2;28.04;2.4;23.66;92.57;4.38;-90.17
2020-09-02;E.A.S;11.57;27.28;27.91;54.68;-16.34;-27.4
2020-09-06;D.D.2;28.52;25.14;10.26;13.01;18.26;12.13
2020-09-11;D.E.3;12.57;51.38;24.33;30.58;-11.76;20.8
2020-09-17;B.D.0;35.95;72.36;28.02;74.08;7.93;-1.72
2020-09-27;E.A.1;31.45;68.15;16.53;88.94;14.92;-20.79
2020-11-01;A.C.3;25.88;23.3;35.99;97.78;-10.11;-74.48
2020-11-09;C.C.3;19.82;58.95;11.14;42.52;8.68;16.43
2020-11-23;E.E.S;18.58;18.1;23.64;0.0;-5.06;18.1
2020-12-15;B.D.0;28.6;42.3;26.44;25.58;2.16;16.72
2021-01-09;E.B.1;34.24;26.32;12.45;83.77;21.79;-57.45
2021-01-15;B.C.1;27.88;14.96;13.65;95.97;14.23;-81.01
2021-01-26;B.B.1;27.13;10.97;18.88;43.28;8.25;-32.31
2021-01-27;C.A.1;34.4;67.14;31.87;49.1;2.53;18.04
2021-02-13;C.C.3;26.01;31.55;32.85;49.54;-6.84;-17.99
2021-03-05;A.A.S;23.13;52.88;17.87;2.83;5.26;50.05
2021-04-09;B.C.3;31.28;35.86;17.25;34.36;14.03;1.5
2021-05-31;A.A.3;36.83;87.46;10.6;77.26;26.23;10.2
2021-06-17;E.C.0;28.15;76.22;25.27;30.48;2.88;45.74
2021-06-18;C.C.2;29.25;80.02;34.85;4.75;-5.6;75.27
2021-07-08;A.A.3;23.0;38.08;26.44;62.07;-3.44;-23.99
2021-07-14;E.E.S;26.33;0.62;22.03;87.71;4.3;-87.09
2021-08-19;A.C.0;16.16;65.05;16.44;47.89;-0.28;17.16
2021-08-23;E.E.3;28.05;77.8;14.39;49.74;13.66;28.06
2021-09-14;D.D.0;20.25;63.9;35.24;88.9;-14.99;-25.0
2021-10-15;A.E.0;17.98;72.59;33.1;25.89;-15.12;46.7
2021-10-16;C.E.3;32.96;39.97;32.83;25.82;0.13;14.15
2021-10-31;B.D.S;28.74;3.07;13.79;71.3;14.95;-68.23
2021-11-03;B.D.3;29.0;5.23;34.2;34.75;-5.2;-29.52
2021-11-14;B.C.1;13.11;53.24;27.37;29.64;-14.26;23.6
2021-11-22;D.D.2;21.64;72.52;37.31;46.91;-15.67;25.61
2021-12-23;A.E.S;30.94;9.25;24.44;27.85;6.5;-18.6
2022-01-16;A.C.S;36.41;98.18;20.39;55.49;16.02;42.69
2022-01-18;D.E.0;12.16;51.91;27.45;40.26;-15.29;11.65
2022-01-22;A.E.2;29.96;39.56;18.34;14.23;11.62;25.33
2022-01-28;E.A.S;24.85;19.17;27.13;36.86;-2.28;-17.69
2022-01-30;C.A.3;36.19;66.37;31.61;82.91;4.58;-16.54
2022-02-05;D.C.3;10.86;84.79;11.86;72.72;-1.0;12.07
2022-02-25;B.E.S;29.86;51.21;20.51;9.25;9.35;41.96
2022-03-14;A.A.1;35.35;32.59;10.44;45.77;24.91;-13.18
2022-04-23;E.C.0;24.82;63.45;14.63;27.37;10.19;36.08
2022-05-06;E.B.S;15.69;31.36;35.28;66.92;-19.59;-35.56
2022-05-07;E.C.2;21.28;43.24;18.14;41.64;3.14;1.6
2022-05-07;B.D.S;24.89;20.12;24.39;19.76;0.5;0.36
2022-05-10;C.B.2;26.03;34.94;28.71;73.37;-2.68;-38.43
2022-05-20;B.E.2;17.13;59.1;18.2;48.46;-1.07;10.64
2022-06-11;C.B.S;26.69;98.07;27.18;43.83;-0.49;54.24
2022-06-18;E.D.3;34.42;13.01;30.11;99.55;4.31;-86.54
2022-07-06;B.B.3;21.65;12.8;13.49;40.71;8.16;-27.91
2022-07-09;A.D.S;11.06;58.45;17.79;91.01;-6.73;-32.56
2022-07-10;E.A.0;28.26;21.93;22.34;5.3;5.92;16.63
2022-07-11;E.E.3;28.74;67.62;19.12;56.47;9.62;11.15
2022-07-15;D.C.0;11.67;4.27;27.06;82.97;-15.39;-78.7
2022-08-03;A.E.3;17.3;37.29;24.02;33.74;-6.72;3.55
2021-03-21;D.D.S;21.19;86.39;23.76;23.51;-2.57;62.88
2021-04-18;A.A.3;25.23;72.77;18.68;25.94;6.55;46.83
2021-08-07;E.C.0;35.27;90.05;22.02;38.13;13.25;51.92
2021-08-13;E.B.0;21.35;58.2;19.24;46.87;2.11;11.33
2021-12-29;E.A.2;26.4;23.25;14.46;42.86;11.94;-19.61
2022-01-25;A.A.3;22.3;53.48;21.57;61.58;0.73;-8.1
2022-04-09;C.D.0;25.18;30.98;26.22;63.3;-1.04;-32.32
