day;fullFloorLocation;day_temp;day_hum;night_temp;night_hum;temp_diff;hum_diff
2020-04-15;D.E.2;17.44;80.42;11.07;65.58;6.37;14.84
2020-04-28;D.E.1;18.87;61.13;14.39;48.24;4.48;12.89
2020-05-14;B.C.S;21.33;60.62;18.36;70.79;2.97;-10.17
2020-05-22;C.E.0;30.73;30.2;26.29;30.69;4.44;-0.49
2020-05-24;B.B.3;21.74;35.9;15.77;78.68;5.97;-42.78
2020-05-26;E.B.2;18.3;60.32;25.6;50.86;-7.3;9.46
2020-06-20;D.A.S;25.11;41.86;24.67;24.29;0.44;17.57
2020-06-25;B.B.0;21.66;55.75;18.13;24.13;3.53;31.62
2020-06-26;D.E.2;22.25;37.27;12.87;96.43;9.38;-59.16
2020-07-27;A.E.2;33.09;32.72;10.61;7.57;22.48;25.15
2020-08-03;B.B.1;24.94;66.59;17.34;6.3;7.6;60.29
2020-08-10;D.B.3;23.83;83.7;22.61;1.91;1.22;81.79
2020-08-15;D.E.0;12.29;89.7;31.82;66.43;-19.53;23.27
2020-08-17;A.A.S;34.3;24.42;24.53;59.04;9.77;-34.62
2020-08-19;D.C.2;11.99;97.04;24.97;14.97;-12.98;82.07
2020-08-19;C.B.3;15.32;45.9;21.84;76.06;-6.52;-30.16
2020-10-08;A.E.3;19.14;14.0;35.42;44.42;-16.28;-30.42
2020-10-09;B.D.S;15.1;83.72;10.68;95.1;4.42;-11.38
2021-01-04;E.E.S;18.55;86.77;22.28;91.95;-3.73;-5.18
2021-02-15;D.E.0;36.6;85.15;36.49;69.35;0.11;15.8
2021-02-18;D.A.S;19.94;90.28;20.44;44.17;-0.5;46.11
2021-03-19;B.E.0;18.62;32.67;30.71;12.67;-12.09;20.0
2021-03-30;C.E.3;19.23;23.5;14.73;91.0;4.5;-67.5
2021-04-01;B.D.3;18.37;15.93;25.08;7.47;-6.71;8.46
2021-04-22;B.B.0;13.7;26.44;30.56;76.76;-16.86;-50.32
2021-04-28;C.C.2;20.83;21.76;36.0;4.34;-15.17;17.42
2021-05-28;C.E.2;11.93;86.24;24.2;12.69;-12.27;73.55
2021-06-12;B.D.1;29.09;43.51;23.17;47.98;5.92;-4.47
2021-06-16;D.E.3;17.21;53.33;28.56;11.33;-11.35;42.0
2021-06-24;C.E.3;13.21;54.15;12.31;31.31;0.9;22.84
2021-06-25;D.D.3;27.55;16.29;24.91;30.46;2.64;-14.17
2021-07-14;B.C.1;20.08;68.81;17.65;33.31;2.43;35.5
2021-07-30;E.B.S;19.59;29.66;19.45;34.79;0.14;-5.13
2021-08-04;C.B.S;30.96;59.75;30.2;82.45;0.76;-22.7
2021-08-12;B.C.2;14.8;23.43;27.83;19.43;-13.03;4.0
2021-08-21;E.A.2;35.3;92.15;26.58;43.47;8.72;48.68
2021-09-21;E.C.0;30.99;22.25;16.13;68.55;14.86;-46.3
2021-09-27;D.A.1;14.07;16.7;35.38;46.55;-21.31;-29.85
2021-10-02;D.E.3;18.2;24.18;18.58;6.61;-0.38;17.57
2021-10-07;A.C.S;23.9;14.74;21.89;20.91;2.01;-6.17
2021-10-16;A.C.S;11.24;34.12;27.96;29.74;-16.72;4.38
2021-10-18;B.B.1;13.07;47.15;20.3;76.55;-7.23;-29.4
2021-10-25;B.D.2;12.59;71.07;17.61;87.19;-5.02;-16.12
2021-10-31;C.A.1;25.99;25.41;16.77;61.56;9.22;-36.15
2021-12-03;E.C.3;18.71;10.29;24.09;95.16;-5.38;-84.87
2021-12-03;B.C.1;37.43;91.23;20.09;52.49;17.34;38.74
2021-12-06;A.C.2;10.66;0.85;26.41;99.28;-15.75;-98.43
2021-12-08;A.B.1;25.45;47.62;23.01;31.15;2.44;16.47
2022-01-22;D.E.0;27.88;60.06;33.9;67.66;-6.02;-7.6
2022-01-22;B.D.2;14.18;30.97;21.59;91.08;-7.41;-60.11
2022-01-31;B.C.1;19.54;86.53;19.16;72.91;0.38;13.62
2022-02-21;E.E.1;21.88;29.67;21.25;19.86;0.63;9.81
2022-03-08;E.D.3;11.88;24.75;32.59;88.74;-20.71;-63.99
2022-03-26;C.D.1;19.25;85.02;26.64;89.53;-7.39;-4.51
2022-04-08;B.E.0;29.9;52.96;18.03;88.21;11.87;-35.25
2022-04-11;A.C.0;19.58;32.45;22.71;45.11;-3.13;-12.66
2022-04-21;B.E.1;18.43;59.17;14.92;54.24;3.51;4.93
2022-05-05;C.D.0;17.24;86.8;22.41;79.47;-5.17;7.33
