day;fullFloorLocation;day_temp;day_hum;night_temp;night_hum;temp_diff;hum_diff
2020-04-16;C.E.3;13.71;97.51;11.67;74.38;2.04;23.13
2020-04-16;D.D.1;21.21;73.75;23.39;72.04;-2.18;1.71
2020-05-11;E.B.1;34.69;30.12;12.92;37.7;21.77;-7.58
2020-05-20;B.C.3;28.37;82.99;15.76;84.16;12.61;-1.17
2020-06-10;C.D.2;33.0;11.31;23.08;72.84;9.92;-61.53
2020-06-30;C.B.S;18.68;23.6;29.34;48.66;-10.66;-25.06
2020-07-15;B.B.3;34.77;4.45;21.81;75.32;12.96;-70.87
2020-07-21;A.E.0;35.3;37.63;26.08;22.13;9.22;15.5
2020-07-23;C.D.2;33.59;87.6;14.08;37.18;19.51;50.42
2020-07-23;E.A.1;23.53;4.38;22.03;44.34;1.5;-39.96
2020-07-23;A.E.S;37.29;46.46;18.66;22.31;18.63;24.15
2020-08-18;A.A.0;35.27;11.48;30.02;53.7;5.25;-42.22
2020-09-01;C.D.3;32.64;11.76;14.42;62.97;18.22;-51.21
2020-09-07;E.C.2;15.82;95.61;20.84;44.12;-5.02;51.49
2020-09-18;C.D.2;21.38;3.43;14.14;80.83;7.24;-77.4
2020-09-26;E.E.1;25.72;32.57;13.51;33.97;12.21;-1.4
2020-09-27;D.C.0;19.92;75.5;22.66;36.06;-2.74;39.44
2020-10-09;E.A.1;29.32;58.91;31.87;20.88;-2.55;38.03
2020-10-17;A.D.1;23.47;27.99;33.5;72.68;-10.03;-44.69
2020-10-20;C.E.3;37.39;38.75;32.69;90.44;4.7;-51.69
2020-10-23;E.E.0;12.86;49.13;22.03;64.65;-9.17;-15.52
2020-10-23;D.E.1;24.7;18.65;18.42;82.76;6.28;-64.11
2020-10-30;C.E.S;15.12;78.59;20.17;76.1;-5.05;2.49
2020-11-18;B.A.3;22.36;39.54;26.38;79.15;-4.02;-39.61
2020-11-30;C.B.2;22.43;88.6;22.59;78.86;-0.16;9.74
2021-01-05;E.E.1;22.51;69.47;16.64;43.17;5.87;26.3
2021-01-05;C.E.S;17.47;8.13;19.62;39.2;-2.15;-31.07
2021-01-26;C.D.0;26.93;82.25;21.1;67.04;5.83;15.21
2021-02-20;C.B.S;10.94;39.51;19.35;59.5;-8.41;-19.99
2021-03-28;D.C.3;15.5;33.28;10.36;94.22;5.14;-60.94
2021-04-09;C.C.0;17.68;10.46;21.92;32.76;-4.24;-22.3
2021-04-25;B.E.S;30.27;24.22;21.54;74.88;8.73;-50.66
2021-05-02;E.E.0;11.99;1.07;36.75;16.64;-24.76;-15.57
2021-05-22;E.D.1;12.62;24.54;27.76;7.04;-15.14;17.5
2021-06-07;E.D.S;30.82;19.93;28.76;54.2;2.06;-34.27
2021-06-14;C.C.S;32.12;97.5;13.83;45.14;18.29;52.36
2021-07-14;A.E.3;20.84;93.01;24.62;32.69;-3.78;60.32
2021-07-15;E.A.0;15.35;21.19;16.12;68.78;-0.77;-47.59
2021-07-20;E.A.1;25.79;74.12;27.74;34.7;-1.95;39.42
2021-08-07;C.C.3;14.3;90.64;35.13;66.05;-20.83;24.59
2021-08-25;B.E.2;23.96;24.89;11.82;15.72;12.14;9.17
2021-09-16;C.B.2;25.91;20.03;12.14;79.24;13.77;-59.21
2021-09-26;B.D.S;12.09;85.79;10.68;6.71;1.41;79.08
2021-10-06;B.A.0;19.74;34.06;19.09;14.79;0.65;19.27
2021-10-20;C.B.2;13.34;82.38;29.03;35.12;-15.69;47.26
2021-11-13;E.B.3;17.65;91.8;16.57;71.05;1.08;20.75
2021-11-13;B.C.2;31.69;5.66;31.84;47.7;-0.15;-42.04
2021-11-14;D.B.S;14.29;36.13;21.96;75.91;-7.67;-39.78
2021-12-07;C.D.3;27.26;53.56;35.9;68.22;-8.64;-14.66
2021-12-10;E.B.1;14.29;63.66;29.6;60.02;-15.31;3.64
2021-12-28;C.C.S;15.35;70.06;20.29;75.43;-4.94;-5.37
2022-02-03;D.B.S;32.03;11.36;20.47;96.9;11.56;-85.54
2022-02-11;D.C.S;30.76;50.19;10.09;56.08;20.67;-5.89
2022-02-12;A.A.S;11.61;3.35;12.98;11.93;-1.37;-8.58
2022-03-08;A.E.2;32.57;8.89;19.73;1.14;12.84;7.75
2022-03-21;D.B.0;37.35;98.21;25.78;33.3;11.57;64.91
2022-05-04;B.D.3;34.67;53.94;26.49;29.43;8.18;24.51
2022-05-22;C.B.3;24.11;46.05;24.7;54.56;-0.59;-8.51
2022-06-09;C.B.1;17.19;0.17;21.99;38.93;-4.8;-38.76
2022-06-24;B.C.0;37.17;19.92;34.85;39.38;2.32;-19.46
2022-07-09;C.A.0;24.31;79.6;21.85;45.45;2.46;34.15
2022-07-11;E.C.1;19.49;29.0;23.04;52.17;-3.55;-23.17
2022-07-16;C.B.0;24.02;80.81;17.95;99.48;6.07;-18.67
2022-07-16;B.A.3;10.08;87.07;16.4;92.98;-6.32;-5.91
2022-08-02;D.D.2;34.01;54.97;29.42;73.13;4.59;-18.16
2022-08-14;E.C.2;34.2;2.55;26.68;59.65;7.52;-57.1
2022-08-26;A.D.1;19.87;42.1;29.03;60.41;-9.16;-18.31
2021-01-25;E.A.1;32.73;60.68;36.89;93.61;-4.16;-32.93
2021-02-25;B.A.2;30.85;19.32;26.56;52.22;4.29;-32.9
2021-04-25;A.A.3;36.17;53.98;18.09;42.49;18.08;11.49
2021-07-20;D.B.2;15.5;42.28;33.5;44.48;-18.0;-2.2
2021-11-20;E.A.1;36.2;42.04;29.26;25.89;6.94;16.15
2021-12-12;D.B.1;27.76;18.13;31.58;7.86;-3.82;10.27
2022-01-03;C.C.2;31.02;30.06;15.46;74.74;15.56;-44.68
2022-02-07;E.D.0;20.22;50.7;23.02;72.57;-2.8;-21.87
2022-02-14;A.C.1;27.77;16.78;30.01;20.85;-2.24;-4.07
2022-04-10;D.D.2;17.59;93.44;25.87;47.73;-8.28;45.71
2022-06-12;C.C.S;20.2;87.63;32.56;63.83;-12.36;23.8
2022-07-06;C.D.2;24.34;61.15;11.42;9.48;12.92;51.67
