day;fullFloorLocation;day_temp;day_hum;night_temp;night_hum;temp_diff;hum_diff
2020-04-04;A.B.S;19.91;65.38;13.99;7.29;5.92;58.09
2020-04-22;C.A.0;35.96;70.71;19.7;61.33;16.26;9.38
2020-04-24;B.B.2;17.85;65.73;25.47;8.15;-7.62;57.58
2020-06-02;E.A.1;29.0;72.56;23.89;56.87;5.11;15.69
2020-06-03;B.E.2;20.97;68.91;11.84;66.73;9.13;2.18
2020-06-12;A.C.3;25.46;51.32;30.67;70.86;-5.21;-19.54
2020-07-14;B.D.1;19.63;96.75;28.33;59.37;-8.7;37.38
2020-07-28;A.A.0;19.21;89.65;34.06;85.46;-14.85;4.19
2020-08-22;C.A.S;24.22;85.76;15.9;68.25;8.32;17.51
2020-08-22;A.A.3;18.43;16.72;34.44;71.52;-16.01;-54.8
2020-10-11;E.E.0;23.3;39.66;27.56;21.14;-4.26;18.52
2020-10-24;D.A.0;24.58;94.06;11.72;5.37;12.86;88.69
2020-10-26;B.A.2;20.18;38.74;23.26;90.13;-3.08;-51.39
2020-11-02;A.C.1;30.28;57.27;34.14;71.74;-3.86;-14.47
2020-11-03;E.C.3;10.82;79.12;32.7;85.25;-21.88;-6.13
2020-11-13;E.B.0;21.89;42.52;30.24;81.49;-8.35;-38.97
2020-12-05;A.B.3;29.99;90.56;27.46;61.48;2.53;29.08
2020-12-12;C.E.0;26.83;69.51;35.27;39.8;-8.44;29.71
2021-01-05;E.D.3;27.44;82.48;18.27;8.2;9.17;74.28
2021-01-18;C.E.2;24.55;76.04;23.66;43.79;0.89;32.25
2021-01-21;A.B.0;24.21;97.85;32.69;14.0;-8.48;83.85
2021-01-28;B.A.2;20.93;63.3;35.71;35.13;-14.78;28.17
2021-02-05;E.A.1;23.52;98.33;27.09;7.38;-3.57;90.95
2021-02-06;C.D.1;19.47;86.42;12.59;78.8;6.88;7.62
2021-03-08;B.B.3;19.4;68.36;34.83;18.82;-15.43;49.54
2021-03-20;D.B.S;16.86;26.66;30.59;77.11;-13.73;-50.45
2021-04-07;E.D.3;12.28;13.37;11.98;36.85;0.3;-23.48
2021-04-08;D.C.3;32.27;18.67;20.98;58.28;11.29;-39.61
2021-04-24;A.C.2;14.14;18.45;18.47;1.71;-4.33;16.74
2021-04-30;C.C.2;33.38;10.88;14.96;72.33;18.42;-61.45
2021-06-04;B.C.0;17.32;75.31;21.94;74.73;-4.62;0.58
2021-06-11;D.B.2;26.35;23.77;20.22;13.15;6.13;10.62
2021-06-17;D.D.2;13.71;51.71;21.68;50.92;-7.97;0.79
2021-06-25;A.B.1;32.67;3.11;29.11;56.19;3.56;-53.08
2021-07-29;E.B.0;25.59;47.66;27.77;34.04;-2.18;13.62
2021-09-03;D.E.2;31.65;64.84;29.35;53.49;2.3;11.35
2021-09-08;A.A.2;36.19;28.99;27.91;61.52;8.28;-32.53
2021-09-14;B.A.1;28.98;76.73;22.22;68.93;6.76;7.8
2021-09-14;A.C.3;16.47;0.21;26.58;39.72;-10.11;-39.51
2021-09-22;A.E.S;19.74;34.73;15.33;61.13;4.41;-26.4
2021-09-26;B.E.2;25.44;92.53;25.32;79.99;0.12;12.54
2021-10-24;B.C.S;31.03;82.03;10.58;76.15;20.45;5.88
2021-11-02;C.E.1;13.92;41.77;16.23;27.78;-2.31;13.99
2021-12-11;B.A.S;36.23;91.48;12.66;77.12;23.57;14.36
2021-12-21;B.A.3;13.08;89.23;16.76;88.3;-3.68;0.93
2022-02-27;C.A.1;16.05;19.37;28.48;64.29;-12.43;-44.92
2022-03-02;A.C.0;27.13;83.4;31.09;97.46;-3.96;-14.06
2022-03-02;D.E.1;16.61;24.59;16.49;11.15;0.12;13.44
2022-03-05;A.C.S;15.04;69.97;19.68;10.95;-4.64;59.02
2022-03-05;C.A.0;21.98;90.79;22.92;39.94;-0.94;50.85
2022-03-07;B.D.S;11.74;76.05;22.64;88.0;-10.9;-11.95
2022-04-19;E.B.S;17.37;49.6;23.52;47.37;-6.15;2.23
2022-04-21;B.C.2;21.22;43.18;15.43;90.5;5.79;-47.32
2022-05-23;A.B.2;21.79;13.97;34.34;69.57;-12.55;-55.6
2022-06-14;B.E.3;37.49;9.31;16.49;50.65;21.0;-41.34
2022-06-21;A.D.2;25.17;17.14;14.91;13.61;10.26;3.53
2022-07-07;B.A.S;33.75;64.24;31.85;8.22;1.9;56.02
2022-08-10;B.A.3;23.76;90.72;28.57;71.36;-4.81;19.36
2022-08-27;E.D.0;32.94;43.72;33.89;44.11;-0.95;-0.39
2020-05-16;D.D.2;34.47;76.38;34.99;91.37;-0.52;-14.99
2020-12-10;A.C.1;14.41;48.78;26.04;20.13;-11.63;28.65
2021-06-08;B.B.2;15.21;81.6;25.55;58.42;-10.34;23.18
2021-06-18;E.A.1;18.07;82.4;31.7;77.39;-13.63;5.01
2021-07-11;D.B.1;31.52;18.41;15.81;35.27;15.71;-16.86
2022-02-15;E.C.0;15.91;78.09;26.49;36.51;-10.58;41.58
2022-03-30;A.B.3;18.28;47.05;15.51;80.59;2.77;-33.54
2022-05-28;E.B.1;29.58;25.99;22.46;34.23;7.12;-8.24
2022-08-15;A.C.1;28.08;21.86;36.84;80.52;-8.76;-58.66
2022-08-17;C.D.1;17.61;77.59;13.49;37.94;4.12;39.65
