day;fullFloorLocation;day_temp;day_hum;night_temp;night_hum;temp_diff;hum_diff
2020-04-05;B.C.S;23.87;69.91;26.82;8.84;-2.95;61.07
2020-04-13;D.C.2;21.52;33.62;30.25;88.3;-8.73;-54.68
2020-04-22;E.B.1;23.15;46.31;22.08;19.29;1.07;27.02
2020-04-23;A.D.0;22.83;35.25;11.07;98.41;11.76;-63.16
2020-05-05;C.E.S;11.37;11.07;12.23;75.03;-0.86;-63.96
2020-05-13;A.A.2;22.28;4.86;10.58;71.32;11.7;-66.46
2020-05-21;E.B.2;32.1;83.58;33.75;13.77;-1.65;69.81
2020-05-26;E.B.0;14.7;39.46;12.31;70.26;2.39;-30.8
2020-06-07;D.B.S;12.7;40.92;15.09;58.33;-2.39;-17.41
2020-06-07;C.D.0;37.01;25.72;32.06;36.07;4.95;-10.35
2020-06-12;D.A.2;25.93;36.55;19.68;43.69;6.25;-7.14
2020-06-28;D.A.0;34.44;85.89;12.6;93.23;21.84;-7.34
2020-08-06;D.E.2;31.84;12.97;10.17;16.15;21.67;-3.18
2020-08-16;C.D.S;37.19;9.69;24.84;21.98;12.35;-12.29
2020-09-04;B.B.3;16.89;70.07;25.31;70.81;-8.42;-0.74
2020-09-15;D.B.1;31.69;98.76;27.72;55.3;3.97;43.46
2020-09-30;A.B.2;15.1;29.0;17.3;75.95;-2.2;-46.95
2020-10-02;D.E.1;20.87;69.2;36.25;59.82;-15.38;9.38
2020-10-13;D.B.2;27.05;29.1;18.26;18.97;8.79;10.13
2020-11-25;D.C.1;23.67;48.99;17.57;29.44;6.1;19.55
2020-12-06;B.E.S;35.03;40.56;17.31;32.97;17.72;7.59
2021-01-12;A.C.1;35.55;29.01;30.68;62.57;4.87;-33.56
2021-01-21;C.C.1;36.66;57.83;32.39;59.72;4.27;-1.89
2021-01-26;E.C.3;29.28;73.86;34.69;61.69;-5.41;12.17
2021-02-04;D.E.0;14.59;15.06;14.43;92.15;0.16;-77.09
2021-02-08;D.D.1;33.9;48.92;34.55;6.48;-0.65;42.44
2021-02-09;A.C.3;10.58;30.75;20.11;77.24;-9.53;-46.49
2021-02-24;B.A.1;19.98;75.6;18.06;73.22;1.92;2.38
2021-03-01;A.B.S;35.65;74.39;22.36;16.57;13.29;57.82
2021-03-03;C.B.2;23.77;39.72;15.76;20.27;8.01;19.45
2021-04-23;C.C.3;22.3;75.09;21.3;62.66;1.0;12.43
2021-05-29;E.C.0;12.76;39.89;20.88;91.48;-8.12;-51.59
2021-06-03;B.B.0;34.55;63.5;31.04;36.34;3.51;27.16
2021-06-05;B.A.S;29.09;75.35;26.6;37.57;2.49;37.78
2021-06-14;E.E.2;15.03;51.95;32.11;57.71;-17.08;-5.76
2021-06-15;B.D.S;13.53;39.27;23.79;67.51;-10.26;-28.24
2021-06-17;D.A.S;16.62;29.89;22.26;31.35;-5.64;-1.46
2021-06-21;B.E.0;23.8;29.34;36.39;46.8;-12.59;-17.46
2021-07-10;B.A.1;30.13;82.9;37.29;31.7;-7.16;51.2
2021-07-20;C.E.S;35.03;71.13;11.35;57.15;23.68;13.98
2021-07-25;E.A.S;27.42;26.01;16.18;11.59;11.24;14.42
2021-08-12;E.A.S;24.43;91.49;13.34;71.27;11.09;20.22
2021-08-20;A.E.2;22.05;77.57;26.94;86.44;-4.89;-8.87
2021-08-24;B.A.2;31.86;4.58;16.35;36.57;15.51;-31.99
2021-10-19;A.D.2;13.94;63.2;27.49;42.6;-13.55;20.6
2021-10-27;C.A.3;26.62;48.81;28.78;32.05;-2.16;16.76
2021-11-02;D.A.3;16.59;11.73;10.95;47.43;5.64;-35.7
2021-11-08;D.A.3;30.4;70.72;19.41;31.33;10.99;39.39
2021-11-27;D.A.S;28.02;72.69;20.26;25.58;7.76;47.11
2021-12-17;A.D.3;28.36;52.14;34.05;51.13;-5.69;1.01
2022-01-09;C.E.2;22.7;45.39;13.32;62.41;9.38;-17.02
2022-01-13;E.A.2;13.49;38.03;32.28;97.96;-18.79;-59.93
2022-03-03;A.D.3;28.47;38.85;19.31;9.94;9.16;28.91
2022-03-10;D.E.S;31.4;81.96;23.02;50.91;8.38;31.05
2022-03-12;B.B.2;27.99;79.32;27.78;44.27;0.21;35.05
2022-03-26;C.D.2;16.82;52.05;34.81;14.88;-17.99;37.17
2022-04-06;B.B.3;36.95;31.61;19.83;29.65;17.12;1.96
2022-04-15;E.D.0;17.26;34.91;35.55;90.11;-18.29;-55.2
2022-05-09;C.C.1;11.61;18.81;35.99;2.39;-24.38;16.42
2022-06-14;E.A.3;34.56;35.38;36.24;42.21;-1.68;-6.83
2022-07-01;B.D.2;20.98;74.96;33.73;74.26;-12.75;0.7
2022-07-12;B.B.0;29.13;54.97;21.2;79.04;7.93;-24.07
2022-07-13;D.C.0;36.44;58.7;11.55;26.11;24.89;32.59
2020-04-22;D.A.3;21.58;27.24;35.91;89.29;-14.33;-62.05
2020-10-30;D.A.1;29.07;77.19;32.9;72.05;-3.83;5.14
2020-11-12;A.C.S;11.88;46.97;24.6;69.24;-12.72;-22.27
2021-02-23;B.D.2;22.96;75.23;19.77;38.78;3.19;36.45
2021-09-10;E.C.3;20.13;45.71;30.28;54.45;-10.15;-8.74
2021-11-29;A.A.S;30.08;42.3;14.49;66.41;15.59;-24.11
2022-02-01;B.D.S;22.81;83.11;25.36;71.72;-2.55;11.39
2022-02-26;A.A.2;32.98;90.43;33.93;34.38;-0.95;56.05
2022-03-27;E.D.0;20.14;9.82;13.16;90.03;6.98;-80.21
2022-05-06;A.C.1;24.12;30.2;10.71;28.69;13.41;1.51
2022-08-14;C.C.2;26.78;69.66;12.65;41.6;14.13;28.06
