day;fullFloorLocation;day_temp;day_hum;night_temp;night_hum;temp_diff;hum_diff
2020-04-11;E.D.0;11.53;24.61;24.34;87.24;-12.81;-62.63
2020-05-03;D.B.0;22.15;83.57;23.6;70.63;-1.45;12.94
2020-05-19;E.A.S;19.19;94.22;23.83;72.1;-4.64;22.12
2020-06-04;B.E.1;22.56;57.03;28.83;20.12;-6.27;36.91
2020-06-04;A.E.3;20.12;54.47;25.66;62.33;-5.54;-7.86
2020-06-26;B.C.3;22.37;32.95;16.39;78.46;5.98;-45.51
2020-08-05;B.C.S;21.49;30.45;30.01;81.83;-8.52;-51.38
2020-08-10;A.C.2;25.32;47.29;22.49;45.83;2.83;1.46
2020-08-19;D.B.2;23.01;26.07;10.35;22.78;12.66;3.29
2020-08-22;A.A.2;23.47;47.87;25.95;80.71;-2.48;-32.84
2020-09-01;A.B.0;14.85;89.09;32.57;30.21;-17.72;58.88
2020-09-07;D.E.3;25.55;99.34;26.99;42.16;-1.44;57.18
2020-09-18;E.D.S;18.57;70.55;14.91;45.02;3.66;25.53
2020-09-22;A.D.2;25.28;66.17;37.26;45.04;-11.98;21.13
2020-09-22;D.E.3;22.35;7.93;15.87;8.7;6.48;-0.77
2020-09-26;D.E.0;11.88;85.81;32.09;50.56;-20.21;35.25
2020-10-02;D.A.S;36.87;44.02;20.48;4.93;16.39;39.09
2020-10-12;C.D.0;34.48;94.7;17.36;58.75;17.12;35.95
2020-10-24;B.A.S;23.81;20.19;26.68;64.83;-2.87;-44.64
2020-10-24;A.D.0;23.73;47.63;32.54;24.2;-8.81;23.43
2020-11-05;D.D.1;17.6;25.88;26.3;61.1;-8.7;-35.22
2020-12-02;E.B.3;13.79;70.59;13.24;9.67;0.55;60.92
2021-01-15;B.D.2;29.43;32.83;17.41;6.6;12.02;26.23
2021-01-17;D.D.S;25.99;16.95;17.7;31.66;8.29;-14.71
2021-02-09;A.B.1;16.36;25.76;21.83;93.69;-5.47;-67.93
2021-02-14;C.D.1;33.19;16.15;11.8;27.39;21.39;-11.24
2021-02-21;B.A.S;16.07;96.1;15.9;46.12;0.17;49.98
2021-02-22;D.B.2;12.33;4.49;12.53;54.11;-0.2;-49.62
2021-02-26;E.D.1;18.41;28.0;25.91;19.36;-7.5;8.64
2021-03-05;C.D.3;29.29;83.01;26.92;7.48;2.37;75.53
2021-03-07;E.C.1;27.13;73.7;27.27;10.76;-0.14;62.94
2021-03-08;B.E.0;15.88;98.97;16.36;74.75;-0.48;24.22
2021-04-12;B.D.0;24.7;29.06;35.49;82.95;-10.79;-53.89
2021-04-19;A.A.1;15.34;96.77;16.7;69.56;-1.36;27.21
2021-04-26;E.E.0;29.15;86.52;33.14;51.58;-3.99;34.94
2021-05-02;B.B.1;10.17;66.02;26.45;79.83;-16.28;-13.81
2021-05-07;C.C.3;37.24;62.01;13.75;77.57;23.49;-15.56
2021-06-05;C.C.0;17.0;42.43;31.99;96.88;-14.99;-54.45
2021-07-08;B.E.S;14.8;52.19;27.94;58.28;-13.14;-6.09
2021-07-09;E.E.S;13.2;43.65;10.17;42.63;3.03;1.02
2021-07-19;A.D.3;20.28;30.02;10.83;73.53;9.45;-43.51
2021-08-03;B.A.3;21.05;42.56;15.98;49.88;5.07;-7.32
2021-08-15;C.A.S;21.25;98.03;23.9;82.3;-2.65;15.73
2021-09-13;B.D.S;15.1;98.12;15.34;28.2;-0.24;69.92
2021-09-17;A.E.2;30.51;96.08;35.23;32.05;-4.72;64.03
2021-10-07;B.A.0;21.43;53.61;18.87;41.94;2.56;11.67
2021-10-26;B.A.3;30.5;11.18;21.16;62.0;9.34;-50.82
2021-11-20;D.A.2;24.92;87.73;15.94;57.24;8.98;30.49
2021-11-24;E.B.3;10.13;60.48;32.04;29.43;-21.91;31.05
2021-11-25;A.A.0;16.91;11.51;18.41;28.87;-1.5;-17.36
2021-12-05;A.E.2;17.51;91.19;23.4;56.93;-5.89;34.26
2021-12-09;C.C.3;18.03;32.32;17.22;89.84;0.81;-57.52
2021-12-22;A.E.2;21.47;96.32;12.05;41.13;9.42;55.19
2021-12-23;B.C.S;33.77;14.81;12.36;64.62;21.41;-49.81
2021-12-25;E.C.2;20.99;61.63;29.62;78.33;-8.63;-16.7
2022-01-13;C.B.2;16.58;90.09;14.37;97.65;2.21;-7.56
2022-01-28;B.D.3;10.69;11.5;25.86;55.74;-15.17;-44.24
2022-02-03;E.A.S;12.22;41.32;15.92;84.56;-3.7;-43.24
2022-02-06;C.E.3;17.79;51.98;29.54;32.16;-11.75;19.82
2022-02-10;A.E.3;15.68;75.69;16.08;81.85;-0.4;-6.16
2022-02-15;E.C.3;29.23;14.11;11.02;23.72;18.21;-9.61
2022-02-16;A.E.S;23.66;89.3;30.04;11.25;-6.38;78.05
2022-02-23;A.D.3;16.46;23.04;26.28;21.59;-9.82;1.45
2022-03-29;D.C.2;30.4;79.01;12.84;15.13;17.56;63.88
2022-04-03;B.D.2;13.67;89.88;10.8;8.56;2.87;81.32
2022-05-15;C.C.0;36.93;19.5;16.68;6.16;20.25;13.34
2022-05-16;B.C.S;23.97;10.78;35.51;28.37;-11.54;-17.59
2022-05-27;E.E.S;21.51;40.8;20.55;43.91;0.96;-3.11
2022-06-03;A.B.2;13.45;43.9;10.67;4.0;2.78;39.9
2022-06-27;B.C.S;18.91;40.59;24.4;29.24;-5.49;11.35
2022-06-28;D.A.S;34.57;3.18;16.14;29.91;18.43;-26.73
2022-07-01;A.D.2;23.55;64.8;29.6;57.32;-6.05;7.48
