day;fullFloorLocation;day_temp;day_hum;night_temp;night_hum;temp_diff;hum_diff
2020-05-17;C.C.S;11.9;87.56;20.29;46.87;-8.39;40.69
2020-05-24;E.B.1;24.71;30.15;22.21;58.7;2.5;-28.55
2020-05-25;B.D.2;31.14;74.22;13.22;26.5;17.92;47.72
2020-06-25;A.D.0;21.32;85.69;15.15;0.57;6.17;85.12
2020-07-22;E.D.S;13.46;97.15;22.98;49.42;-9.52;47.73
2020-08-16;A.C.0;11.29;47.79;24.99;80.68;-13.7;-32.89
2020-08-20;A.A.1;25.08;83.51;15.26;55.79;9.82;27.72
2020-08-20;A.B.2;15.5;11.79;21.99;51.24;-6.49;-39.45
2020-09-10;A.D.2;24.06;97.21;16.06;18.92;8.0;78.29
2020-09-11;B.E.2;11.97;26.73;14.46;48.1;-2.49;-21.37
2020-09-21;B.C.3;26.22;99.57;18.41;65.9;7.81;33.67
2020-09-21;C.E.0;20.09;32.35;32.63;1.16;-12.54;31.19
2020-10-11;A.B.2;32.54;31.72;25.25;55.23;7.29;-23.51
2020-10-12;E.C.0;36.91;23.43;11.19;15.23;25.72;8.2
2020-11-30;B.B.2;31.34;75.13;23.49;54.8;7.85;20.33
2020-12-01;C.E.1;36.36;74.61;10.26;15.08;26.1;59.53
2020-12-03;A.E.S;24.15;60.09;36.7;18.46;-12.55;41.63
2020-12-09;D.C.S;10.77;18.77;13.08;78.88;-2.31;-60.11
2021-02-01;C.A.S;28.66;78.29;35.3;16.43;-6.64;61.86
2021-03-31;E.E.3;11.93;1.39;11.72;0.69;0.21;0.7
2021-06-14;D.D.0;31.72;68.29;33.18;40.55;-1.46;27.74
2021-06-26;C.C.3;21.64;38.9;22.82;77.4;-1.18;-38.5
2021-09-13;C.B.0;14.84;36.67;12.38;53.64;2.46;-16.97
2021-10-02;B.A.0;18.7;91.24;10.98;18.17;7.72;73.07
2021-10-07;C.A.0;16.86;54.33;35.94;73.24;-19.08;-18.91
2021-11-06;B.C.2;14.26;59.16;18.96;62.02;-4.7;-2.86
2021-11-25;B.C.0;26.32;91.32;29.22;83.66;-2.9;7.66
2021-12-01;A.A.1;19.2;67.44;22.77;2.1;-3.57;65.34
2021-12-19;D.D.3;24.57;11.62;33.98;90.76;-9.41;-79.14
2022-01-01;A.D.S;36.29;69.32;33.26;86.91;3.03;-17.59
2022-01-24;C.B.3;17.93;8.71;32.42;78.47;-14.49;-69.76
2022-03-27;B.A.1;21.88;73.21;36.47;10.17;-14.59;63.04
2022-03-30;D.B.3;21.19;50.9;17.66;63.98;3.53;-13.08
2022-05-23;E.D.3;19.51;6.52;21.54;77.69;-2.03;-71.17
2022-05-31;D.E.2;24.27;32.63;29.28;8.07;-5.01;24.56
2022-06-09;D.C.0;35.78;59.39;29.63;34.58;6.15;24.81
2022-06-12;C.E.S;11.68;60.52;32.09;66.97;-20.41;-6.45
2022-06-14;C.E.2;32.5;28.12;30.24;72.82;2.26;-44.7
2022-07-28;C.B.1;32.16;72.15;17.04;43.68;15.12;28.47
2022-08-06;E.D.1;34.95;83.83;24.75;1.15;10.2;82.68
2020-06-10;B.D.3;25.3;46.55;26.03;31.99;-0.73;14.56
2020-06-23;D.C.1;27.32;30.27;32.62;19.72;-5.3;10.55
2020-07-25;E.C.1;21.05;54.85;13.29;49.95;7.76;4.9
2020-11-18;E.D.3;25.78;98.21;37.5;46.59;-11.72;51.62
2021-03-01;D.E.S;28.95;98.0;17.0;7.4;11.95;90.6
2021-04-03;D.A.3;29.65;50.25;12.2;52.55;17.45;-2.3
2021-08-25;E.B.0;12.98;53.76;26.72;78.35;-13.74;-24.59
2021-09-26;E.E.S;20.74;51.27;16.88;12.31;3.86;38.96
2022-01-05;C.D.3;24.83;41.17;24.45;89.52;0.38;-48.35
2022-03-04;A.A.1;26.56;23.5;17.3;63.6;9.26;-40.1
2022-07-10;E.A.1;22.62;62.07;28.93;15.21;-6.31;46.86
2022-08-11;E.A.3;14.03;39.44;18.98;36.9;-4.95;2.54
2022-08-14;C.B.2;22.98;15.57;33.52;26.9;-10.54;-11.33
