day;fullFloorLocation;day_temp;day_hum;night_temp;night_hum;temp_diff;hum_diff
2020-05-04;A.A.3;11.59;3.46;27.2;54.43;-15.61;-50.97
2020-06-08;E.C.2;24.25;1.47;25.07;73.8;-0.82;-72.33
2020-06-15;B.D.S;36.41;38.45;24.23;65.83;12.18;-27.38
2020-06-18;C.E.1;30.08;33.3;22.59;88.57;7.49;-55.27
2020-07-30;D.D.S;22.75;47.14;34.02;24.32;-11.27;22.82
2020-08-15;E.D.0;33.89;28.37;34.81;18.62;-0.92;9.75
2020-08-19;A.E.0;28.29;2.53;35.68;57.34;-7.39;-54.81
2020-08-21;E.D.3;18.56;0.11;24.3;45.87;-5.74;-45.76
2020-10-10;E.B.0;22.74;34.01;18.66;19.37;4.08;14.64
2020-10-26;A.D.0;18.9;53.36;11.02;85.82;7.88;-32.46
2020-11-01;C.B.3;26.17;79.66;19.95;14.13;6.22;65.53
2020-11-14;E.E.2;29.33;17.24;19.57;6.84;9.76;10.4
2020-12-30;B.B.3;21.12;78.57;25.74;48.62;-4.62;29.95
2021-01-04;C.C.S;23.79;98.63;27.76;71.03;-3.97;27.6
2021-02-03;E.D.2;32.36;82.44;31.68;47.66;0.68;34.78
2021-02-17;C.A.S;14.48;26.34;16.68;74.35;-2.2;-48.01
2021-02-28;B.A.3;27.49;26.31;26.01;11.19;1.48;15.12
2021-03-27;A.C.0;37.27;54.55;21.98;6.28;15.29;48.27
2021-04-08;D.C.1;30.32;91.33;31.27;79.29;-0.95;12.04
2021-04-23;B.C.3;36.96;72.89;16.76;22.34;20.2;50.55
2021-05-14;D.B.1;13.62;58.03;10.17;48.58;3.45;9.45
2021-05-30;B.E.0;19.52;38.26;25.24;15.15;-5.72;23.11
2021-06-14;D.C.2;36.07;44.44;27.14;47.04;8.93;-2.6
2021-06-29;C.B.0;37.21;52.59;36.2;22.43;1.01;30.16
2021-06-30;A.C.2;19.89;21.05;30.72;17.98;-10.83;3.07
2021-07-08;D.D.0;22.64;34.04;14.55;65.05;8.09;-31.01
2021-07-25;E.E.3;32.33;60.11;23.99;75.36;8.34;-15.25
2021-07-29;D.C.3;18.24;82.8;20.35;74.26;-2.11;8.54
2021-08-07;D.D.3;30.88;43.2;22.38;17.69;8.5;25.51
2021-08-22;B.D.2;11.59;31.0;12.05;97.7;-0.46;-66.7
2021-08-29;B.A.3;36.2;91.03;19.36;36.46;16.84;54.57
2021-09-23;B.B.0;10.04;81.78;15.41;80.7;-5.37;1.08
2021-09-28;E.A.S;18.09;39.34;36.77;94.67;-18.68;-55.33
2021-09-30;E.C.S;24.66;82.73;28.46;1.1;-3.8;81.63
2021-10-07;E.C.3;25.21;79.61;21.82;94.71;3.39;-15.1
2021-10-18;E.B.2;26.49;38.54;29.95;27.16;-3.46;11.38
2021-10-27;A.C.0;29.91;73.15;22.2;50.48;7.71;22.67
2021-10-29;D.D.2;16.7;4.3;31.98;10.96;-15.28;-6.66
2021-11-05;A.E.1;27.67;94.45;31.46;54.13;-3.79;40.32
2021-12-18;A.E.0;30.39;91.38;10.16;79.04;20.23;12.34
2021-12-20;E.E.2;11.34;40.36;11.86;22.1;-0.52;18.26
2021-12-21;B.E.2;33.64;6.7;26.85;22.75;6.79;-16.05
2021-12-29;C.E.S;35.62;19.06;29.56;86.16;6.06;-67.1
2022-01-19;B.C.0;11.61;86.25;32.7;30.04;-21.09;56.21
2022-01-21;E.C.3;22.48;17.44;26.63;40.12;-4.15;-22.68
2022-02-07;E.E.2;16.8;90.49;27.39;37.66;-10.59;52.83
2022-02-14;C.A.S;15.04;38.5;12.98;18.66;2.06;19.84
2022-02-14;B.A.2;28.39;87.81;19.15;31.97;9.24;55.84
2022-02-14;D.D.0;26.34;84.35;22.43;82.89;3.91;1.46
2022-04-11;D.A.3;23.37;59.78;15.11;6.17;8.26;53.61
2022-04-19;E.A.0;29.16;16.05;36.6;79.57;-7.44;-63.52
2022-05-04;D.A.S;30.76;75.48;25.51;32.89;5.25;42.59
2022-05-05;A.C.0;36.27;46.3;15.96;25.79;20.31;20.51
2022-05-16;C.C.S;13.8;80.62;33.23;90.34;-19.43;-9.72
2022-05-30;D.E.S;18.38;62.97;23.48;20.7;-5.1;42.27
2022-06-04;A.D.1;14.99;52.61;13.15;21.96;1.84;30.65
2022-07-10;C.A.2;15.71;59.53;25.41;62.59;-9.7;-3.06
2022-08-02;E.E.0;25.89;32.34;24.88;5.53;1.01;26.81
2022-08-31;D.E.0;21.66;78.78;20.27;62.06;1.39;16.72
2020-10-16;D.B.3;17.71;13.91;19.17;47.08;-1.46;-33.17
2020-10-19;A.C.S;35.08;59.84;37.18;49.64;-2.1;10.2
2020-11-24;B.C.1;17.36;79.16;14.71;21.55;2.65;57.61
2020-12-16;D.A.1;35.64;6.47;31.89;63.58;3.75;-57.11
2021-01-28;E.B.3;20.17;65.46;37.27;60.89;-17.1;4.57
2021-03-20;C.B.0;36.26;92.24;34.99;86.87;1.27;5.37
2021-07-22;D.C.0;26.63;53.41;26.96;97.42;-0.33;-44.01
2022-02-26;D.A.0;13.86;88.07;22.85;48.87;-8.99;39.2
2022-03-09;E.B.2;20.42;99.31;27.31;36.54;-6.89;62.77
2022-07-06;C.C.0;28.42;79.71;18.76;61.44;9.66;18.27
