day;fullFloorLocation;day_temp;day_hum;night_temp;night_hum;temp_diff;hum_diff
2020-04-02;A.E.0;24.59;21.54;27.62;40.34;-3.03;-18.8
2020-04-10;D.B.1;37.0;10.02;24.63;91.74;12.37;-81.72
2020-04-21;A.A.S;24.89;82.72;32.59;0.25;-7.7;82.47
2020-04-21;B.A.3;31.06;28.85;21.2;95.77;9.86;-66.92
2020-05-10;A.C.0;28.82;58.0;35.66;44.21;-6.84;13.79
2020-06-25;B.C.3;13.09;28.19;35.36;53.35;-22.27;-25.16
2020-07-10;B.B.S;16.82;67.22;25.24;65.13;-8.42;2.09
2020-07-25;C.C.S;25.56;71.26;22.0;58.13;3.56;13.13
2020-08-12;E.B.S;22.78;90.23;19.85;48.05;2.93;42.18
2020-08-14;C.C.2;27.84;31.68;24.5;31.29;3.34;0.39
2020-08-21;A.D.3;32.17;64.5;28.4;15.33;3.77;49.17
2020-09-02;D.C.0;20.2;9.87;23.3;35.98;-3.1;-26.11
2020-09-09;B.B.S;37.16;73.75;30.98;53.63;6.18;20.12
2020-09-22;A.E.3;19.5;11.58;31.75;47.67;-12.25;-36.09
2020-10-21;D.A.3;27.35;51.04;22.08;63.09;5.27;-12.05
2020-10-30;D.A.3;15.0;29.94;23.11;24.4;-8.11;5.54
2020-12-20;D.D.2;12.78;46.34;18.08;35.91;-5.3;10.43
2020-12-21;E.A.0;27.55;88.55;23.62;34.87;3.93;53.68
2021-01-11;E.E.S;29.72;89.39;36.65;71.21;-6.93;18.18
2021-01-14;D.D.S;11.63;28.47;10.3;92.8;1.33;-64.33
2021-01-30;D.C.3;15.4;42.95;20.9;67.24;-5.5;-24.29
2021-02-04;C.E.0;34.93;30.96;31.54;33.61;3.39;-2.65
2021-02-19;D.E.1;36.54;7.71;19.33;58.48;17.21;-50.77
2021-02-19;E.C.1;27.47;57.23;32.58;67.1;-5.11;-9.87
2021-02-27;C.C.0;33.17;25.81;14.1;57.93;19.07;-32.12
2021-03-06;B.D.0;29.11;44.58;25.09;91.46;4.02;-46.88
2021-03-15;B.C.S;16.87;56.06;12.59;8.8;4.28;47.26
2021-03-18;D.B.3;25.6;39.61;13.1;90.52;12.5;-50.91
2021-03-20;D.A.0;28.49;63.48;35.39;6.26;-6.9;57.22
2021-04-16;A.B.0;29.52;31.34;16.01;87.7;13.51;-56.36
2021-04-22;A.D.1;23.93;44.22;12.33;81.66;11.6;-37.44
2021-05-05;C.C.3;12.8;51.0;27.86;74.15;-15.06;-23.15
2021-05-11;B.D.0;15.12;14.78;15.21;13.32;-0.09;1.46
2021-05-18;A.C.2;36.83;25.83;24.31;26.17;12.52;-0.34
2021-05-28;D.A.2;24.61;71.14;27.42;13.79;-2.81;57.35
2021-06-21;D.B.0;13.84;30.81;26.96;99.25;-13.12;-68.44
2021-07-15;B.D.S;30.07;71.3;33.08;25.76;-3.01;45.54
2021-08-02;B.A.3;30.38;12.64;32.12;45.35;-1.74;-32.71
