day;fullFloorLocation;day_temp;day_hum;night_temp;night_hum;temp_diff;hum_diff
2020-04-08;C.C.1;25.17;66.13;31.06;23.57;-5.89;42.56
2020-04-23;A.B.2;21.07;47.72;12.99;82.1;8.08;-34.38
2020-04-23;C.D.1;19.51;2.02;21.2;52.56;-1.69;-50.54
2020-05-12;B.D.2;18.6;54.44;12.81;6.91;5.79;47.53
2020-06-19;C.A.2;25.52;14.73;11.25;1.54;14.27;13.19
2020-07-04;E.D.0;33.6;64.5;13.95;65.64;19.65;-1.14
2020-07-13;D.B.3;25.15;92.61;12.18;71.93;12.97;20.68
2020-07-16;B.C.S;19.51;16.57;26.77;94.3;-7.26;-77.73
2020-07-16;D.A.0;10.46;48.9;31.53;69.27;-21.07;-20.37
2020-07-16;D.C.1;25.96;22.12;24.38;80.36;1.58;-58.24
2020-07-30;D.D.3;31.25;69.63;29.71;37.43;1.54;32.2
2020-08-04;E.C.S;22.93;42.83;17.59;74.11;5.34;-31.28
2020-08-08;C.C.3;23.28;25.22;12.29;8.29;10.99;16.93
2020-08-14;E.E.0;30.25;13.27;26.44;49.94;3.81;-36.67
2020-08-23;A.E.S;18.99;98.32;35.23;41.12;-16.24;57.2
2020-08-23;C.C.3;33.65;33.39;19.33;40.21;14.32;-6.82
2020-09-06;D.E.S;20.46;31.42;13.16;57.45;7.3;-26.03
2020-09-15;D.C.S;32.5;66.14;22.47;3.24;10.03;62.9
2020-09-21;C.D.3;13.22;37.38;21.25;48.35;-8.03;-10.97
2020-10-21;D.E.0;25.26;68.71;36.49;59.99;-11.23;8.72
2020-10-25;C.D.0;35.54;20.38;36.65;84.35;-1.11;-63.97
2020-10-29;D.D.S;26.17;90.77;17.99;19.05;8.18;71.72
2020-11-29;C.C.S;24.29;74.99;20.52;48.38;3.77;26.61
2020-12-11;B.A.2;35.08;87.34;31.61;59.73;3.47;27.61
2020-12-16;D.E.S;29.02;40.82;20.25;64.33;8.77;-23.51
