day;fullFloorLocation;day_temp;day_hum;night_temp;night_hum;temp_diff;hum_diff
2020-04-01;D.D.3;25.65;48.26;26.34;84.94;-0.69;-36.68
2020-04-03;C.A.1;25.33;50.39;36.35;76.83;-11.02;-26.44
2020-05-08;C.E.2;29.83;71.42;20.94;49.05;8.89;22.37
2020-05-29;E.C.1;34.56;93.67;20.63;81.46;13.93;12.21
2020-06-02;A.A.2;17.75;27.57;24.47;87.25;-6.72;-59.68
2020-06-05;B.C.S;28.05;49.97;13.3;80.44;14.75;-30.47
2020-06-20;E.E.3;21.16;14.33;28.99;91.17;-7.83;-76.84
2020-06-21;A.D.2;35.98;41.73;35.37;67.89;0.61;-26.16
2020-06-27;D.D.2;16.37;50.57;23.32;36.05;-6.95;14.52
2020-06-29;E.B.3;26.93;45.42;16.47;1.67;10.46;43.75
2020-07-04;A.C.S;13.02;46.21;32.71;80.54;-19.69;-34.33
2020-07-13;D.A.2;34.15;0.86;29.02;8.72;5.13;-7.86
2020-07-16;D.A.S;23.63;16.69;26.25;68.41;-2.62;-51.72
2020-09-05;B.D.2;21.1;83.89;26.73;34.98;-5.63;48.91
2020-09-07;C.C.2;23.81;76.81;30.14;10.5;-6.33;66.31
2020-09-11;E.D.3;28.54;73.7;21.08;30.37;7.46;43.33
2020-09-14;B.E.3;16.17;31.56;35.29;41.68;-19.12;-10.12
2020-09-14;C.C.2;31.53;24.48;23.41;40.58;8.12;-16.1
2020-10-13;E.E.1;35.98;93.69;26.07;10.87;9.91;82.82
2020-10-31;A.E.1;25.3;27.5;28.6;60.97;-3.3;-33.47
2020-12-04;E.D.2;35.83;18.85;18.69;26.76;17.14;-7.91
2020-12-04;E.E.3;34.47;70.14;16.16;46.73;18.31;23.41
2020-12-15;D.E.0;28.3;35.63;31.54;88.18;-3.24;-52.55
2020-12-20;E.D.0;23.12;5.21;22.91;11.37;0.21;-6.16
2021-01-02;D.E.1;10.29;84.96;24.44;86.09;-14.15;-1.13
2021-01-07;D.E.0;36.53;36.29;36.01;8.23;0.52;28.06
2021-01-28;C.B.3;12.98;0.1;28.57;33.96;-15.59;-33.86
2021-02-25;A.A.0;14.47;30.05;25.88;11.92;-11.41;18.13
2021-03-06;C.E.2;36.13;16.76;35.19;21.11;0.94;-4.35
2021-03-07;A.E.S;28.1;78.9;20.79;15.5;7.31;63.4
2021-03-12;D.C.0;25.84;98.07;12.21;34.11;13.63;63.96
2021-03-14;E.A.S;24.69;19.89;16.36;42.1;8.33;-22.21
2021-03-18;E.B.1;17.32;22.46;27.26;10.16;-9.94;12.3
2021-04-18;E.B.S;21.34;2.18;37.13;63.86;-15.79;-61.68
2021-05-22;C.D.0;27.98;61.78;16.57;39.34;11.41;22.44
2021-06-10;E.B.3;16.85;99.8;23.13;42.91;-6.28;56.89
2021-06-26;D.B.1;25.23;2.09;15.2;70.41;10.03;-68.32
2021-06-28;E.B.0;19.74;70.08;24.68;94.02;-4.94;-23.94
2021-07-18;B.B.S;15.8;92.3;10.22;35.95;5.58;56.35
2021-07-21;C.E.3;17.65;9.48;21.31;38.06;-3.66;-28.58
2021-09-15;C.E.1;19.27;49.01;15.86;99.26;3.41;-50.25
2021-09-15;A.C.0;30.46;89.46;13.76;89.46;16.7;0.0
2021-09-25;E.A.0;20.51;17.04;21.58;62.2;-1.07;-45.16
2021-10-07;B.A.1;34.09;1.0;14.54;52.84;19.55;-51.84
2021-11-22;A.C.1;31.46;87.4;32.82;14.09;-1.36;73.31
2021-11-24;D.E.2;23.88;78.58;18.24;19.07;5.64;59.51
2021-11-26;A.C.S;25.63;7.44;35.02;68.15;-9.39;-60.71
2021-11-28;C.A.3;35.85;37.15;18.98;7.36;16.87;29.79
2021-12-15;E.C.2;25.96;6.42;32.2;40.98;-6.24;-34.56
2021-12-20;D.C.S;33.41;46.47;18.54;45.37;14.87;1.1
2021-12-27;B.A.3;12.95;43.19;11.9;59.59;1.05;-16.4
2022-01-21;D.C.1;18.45;39.49;37.15;41.81;-18.7;-2.32
2022-02-23;A.E.S;29.25;37.18;29.7;96.43;-0.45;-59.25
2022-03-10;C.B.2;16.25;76.77;27.57;63.54;-11.32;13.23
2022-03-30;E.B.0;34.4;46.84;35.71;33.77;-1.31;13.07
2022-04-01;B.A.S;15.51;60.67;26.94;22.15;-11.43;38.52
2022-04-19;B.C.1;24.6;94.44;24.74;6.05;-0.14;88.39
2022-05-05;A.C.3;16.35;79.3;18.14;3.93;-1.79;75.37
2022-07-18;A.E.1;12.79;51.87;11.77;20.93;1.02;30.94
2022-08-01;A.B.0;32.26;16.03;12.81;82.79;19.45;-66.76
2022-08-19;B.C.S;13.03;52.62;31.37;94.58;-18.34;-41.96
2022-08-20;A.A.0;30.15;24.18;16.86;13.9;13.29;10.28
2022-08-23;D.E.2;24.05;78.93;28.59;52.3;-4.54;26.63
2020-09-03;E.C.2;20.51;57.4;15.51;8.01;5.0;49.39
2021-02-28;D.E.S;36.51;35.09;21.24;14.18;15.27;20.91
2021-06-03;C.A.0;29.08;13.06;19.52;3.02;9.56;10.04
2021-08-22;A.A.1;34.14;4.53;36.66;84.41;-2.52;-79.88
2021-09-07;A.C.2;31.29;18.18;12.31;92.8;18.98;-74.62
2021-09-29;E.E.S;27.83;90.09;14.14;12.09;13.69;78.0
2022-05-27;A.C.3;30.82;5.56;37.17;76.8;-6.35;-71.24
2022-06-01;D.B.S;19.56;28.19;23.22;68.69;-3.66;-40.5
