day;fullFloorLocation;day_temp;day_hum;night_temp;night_hum;temp_diff;hum_diff
2020-04-03;B.B.2;22.52;76.26;32.94;88.45;-10.42;-12.19
2020-04-04;A.C.0;34.48;54.28;12.53;48.34;21.95;5.94
2020-04-06;E.E.S;28.86;60.61;25.43;54.13;3.43;6.48
2020-04-07;D.B.3;12.18;92.37;35.05;77.99;-22.87;14.38
2020-04-17;D.E.S;23.24;32.75;35.39;97.8;-12.15;-65.05
2020-04-19;B.A.0;23.06;43.82;25.46;5.55;-2.4;38.27
2020-05-07;E.C.3;20.72;27.01;14.08;48.9;6.64;-21.89
2020-05-18;E.A.S;27.6;20.43;19.48;86.85;8.12;-66.42
2020-05-19;D.E.S;24.38;69.24;21.44;35.38;2.94;33.86
2020-05-23;C.A.1;26.8;67.84;19.82;43.27;6.98;24.57
2020-06-04;D.E.3;24.55;20.87;25.44;29.0;-0.89;-8.13
2020-06-21;D.B.0;34.83;12.46;21.38;30.16;13.45;-17.7
2020-07-22;B.B.0;20.46;42.01;21.38;55.55;-0.92;-13.54
2020-08-23;C.A.2;33.8;79.05;30.54;43.96;3.26;35.09
2020-08-25;A.E.2;31.54;34.04;26.02;15.19;5.52;18.85
2020-09-16;C.C.S;18.0;40.29;18.5;55.1;-0.5;-14.81
2020-10-09;B.D.0;15.72;26.03;21.29;23.08;-5.57;2.95
2020-10-16;B.E.0;23.85;57.11;19.23;82.25;4.62;-25.14
2020-10-27;B.C.1;25.66;54.05;20.92;91.67;4.74;-37.62
2020-12-02;E.B.2;34.59;22.48;32.17;14.79;2.42;7.69
2020-12-10;E.D.0;15.95;62.73;36.21;50.04;-20.26;12.69
2020-12-16;E.D.0;23.44;22.52;20.74;60.26;2.7;-37.74
2020-12-18;C.B.1;30.97;86.23;25.24;32.04;5.73;54.19
2020-12-21;B.D.1;32.88;21.19;12.08;94.6;20.8;-73.41
2021-01-13;C.C.2;30.39;54.15;19.07;18.53;11.32;35.62
2021-01-26;B.C.3;14.13;23.54;31.1;71.14;-16.97;-47.6
2021-01-27;E.E.1;17.38;28.36;26.12;72.39;-8.74;-44.03
2021-02-10;E.E.2;20.15;24.73;19.07;53.95;1.08;-29.22
2021-02-21;C.D.2;29.04;76.62;36.12;31.3;-7.08;45.32
2021-03-01;A.A.3;12.18;72.67;18.39;55.49;-6.21;17.18
2021-03-06;D.D.2;20.66;70.02;14.7;89.24;5.96;-19.22
2021-04-04;C.E.1;23.02;78.13;23.92;55.38;-0.9;22.75
2021-04-21;E.A.3;34.67;72.09;33.66;45.69;1.01;26.4
2021-05-05;D.A.S;36.63;36.6;23.89;11.57;12.74;25.03
2021-05-14;C.E.0;33.44;16.49;30.34;25.73;3.1;-9.24
2021-05-31;B.E.S;33.68;67.11;32.14;57.54;1.54;9.57
2021-06-16;D.E.1;26.36;57.43;19.78;44.71;6.58;12.72
2021-07-13;D.E.S;15.74;56.01;16.63;13.35;-0.89;42.66
2021-08-20;A.C.2;31.73;46.12;22.98;24.08;8.75;22.04
2021-08-25;C.C.1;17.57;3.75;27.79;20.8;-10.22;-17.05
2021-08-28;D.B.S;10.32;25.4;31.24;64.2;-20.92;-38.8
2021-09-24;B.A.3;26.19;96.71;16.6;0.64;9.59;96.07
2021-10-05;C.E.3;11.56;89.66;37.41;37.33;-25.85;52.33
2021-10-21;A.C.3;21.57;24.82;33.27;54.89;-11.7;-30.07
2021-10-22;B.A.S;22.7;56.02;10.03;9.04;12.67;46.98
2021-10-24;B.B.3;21.07;74.12;36.72;44.56;-15.65;29.56
2021-10-30;E.E.S;17.32;63.87;22.32;74.22;-5.0;-10.35
2021-11-14;B.C.2;32.39;29.61;36.91;66.5;-4.52;-36.89
2021-12-08;C.C.2;29.08;45.78;34.75;62.97;-5.67;-17.19
2021-12-14;C.B.S;23.48;82.61;17.35;57.64;6.13;24.97
2022-01-10;E.A.3;26.17;22.72;17.53;39.35;8.64;-16.63
2022-03-13;D.E.0;13.21;74.82;10.12;34.91;3.09;39.91
2022-03-25;D.E.S;29.42;16.28;23.07;7.29;6.35;8.99
2022-04-27;A.D.0;22.03;45.33;16.91;48.45;5.12;-3.12
2022-05-05;C.C.3;21.16;78.28;24.6;95.6;-3.44;-17.32
2022-06-09;E.D.1;14.95;10.68;16.88;38.57;-1.93;-27.89
2022-06-28;A.A.S;23.93;71.21;21.38;58.68;2.55;12.53
2022-07-30;B.C.0;22.77;0.48;23.02;64.48;-0.25;-64.0
2020-12-01;D.C.1;24.83;32.91;32.81;11.31;-7.98;21.6
2021-03-27;E.D.1;11.7;54.5;26.55;69.06;-14.85;-14.56
2021-05-08;D.C.0;30.34;20.1;28.88;22.52;1.46;-2.42
2021-05-17;D.B.2;18.82;85.61;36.99;0.28;-18.17;85.33
2021-07-16;E.C.2;35.66;89.74;25.7;33.37;9.96;56.37
2022-06-24;A.D.S;19.58;34.11;13.49;15.26;6.09;18.85
2022-07-05;C.D.3;21.24;9.5;15.18;88.31;6.06;-78.81
