day;fullFloorLocation;day_temp;day_hum;night_temp;night_hum;temp_diff;hum_diff
2020-04-04;D.A.0;32.13;12.39;33.48;23.42;-1.35;-11.03
2020-04-13;D.D.1;19.22;13.77;27.49;37.0;-8.27;-23.23
2020-04-27;C.A.1;31.32;7.39;22.6;4.01;8.72;3.38
2020-05-16;E.A.0;24.0;64.28;14.93;48.17;9.07;16.11
2020-05-20;D.B.S;19.71;30.14;37.03;95.11;-17.32;-64.97
2020-05-22;E.B.2;33.39;95.22;15.78;58.64;17.61;36.58
2020-05-22;B.D.0;35.94;57.65;15.62;15.87;20.32;41.78
2020-06-30;D.E.2;31.86;13.92;16.32;99.75;15.54;-85.83
2020-07-02;C.B.0;11.65;50.38;22.18;56.75;-10.53;-6.37
2020-07-13;E.C.0;23.0;27.12;19.13;84.02;3.87;-56.9
2020-08-02;A.C.0;31.53;26.42;26.73;12.98;4.8;13.44
2020-08-07;B.B.1;25.43;53.06;11.13;67.87;14.3;-14.81
2020-08-14;B.A.S;23.64;15.16;37.22;33.24;-13.58;-18.08
2020-09-04;D.C.1;15.24;23.15;37.45;76.24;-22.21;-53.09
2020-09-10;D.E.2;35.0;42.18;25.98;26.14;9.02;16.04
2020-09-19;E.D.1;25.43;45.18;20.4;46.05;5.03;-0.87
2020-10-15;B.C.S;26.84;45.12;22.05;46.24;4.79;-1.12
2020-10-21;C.A.0;31.15;47.2;25.37;92.01;5.78;-44.81
2020-11-07;B.E.3;11.41;68.26;20.67;28.07;-9.26;40.19
2020-11-14;B.D.S;37.47;36.3;37.23;96.47;0.24;-60.17
2020-11-17;B.C.2;25.72;97.58;23.88;82.31;1.84;15.27
2020-11-18;B.D.1;14.66;69.25;29.9;13.77;-15.24;55.48
2020-11-30;C.B.S;11.99;54.34;30.77;61.29;-18.78;-6.95
2020-12-07;E.E.3;29.5;72.98;20.23;57.44;9.27;15.54
2020-12-13;C.E.0;35.74;83.1;28.25;42.68;7.49;40.42
2020-12-22;B.A.0;20.61;49.78;24.89;83.86;-4.28;-34.08
2020-12-30;C.C.S;16.99;40.3;35.04;72.47;-18.05;-32.17
2020-12-31;B.D.S;32.98;90.64;14.54;16.62;18.44;74.02
2021-01-02;C.C.0;28.22;43.99;16.17;70.72;12.05;-26.73
2021-01-15;D.B.2;11.68;1.19;25.35;8.67;-13.67;-7.48
2021-01-16;B.A.S;24.44;90.87;31.29;13.43;-6.85;77.44
2021-01-20;C.D.3;29.18;43.12;15.6;24.15;13.58;18.97
2021-01-31;C.B.1;14.71;72.45;25.79;82.08;-11.08;-9.63
2021-02-18;A.D.2;23.75;57.09;31.47;86.54;-7.72;-29.45
2021-03-03;A.D.3;24.71;12.52;29.82;1.48;-5.11;11.04
2021-03-05;C.E.0;24.81;61.39;20.22;90.62;4.59;-29.23
2021-03-11;D.D.1;15.81;9.48;13.27;50.11;2.54;-40.63
2021-03-25;C.A.3;28.37;5.03;17.99;88.54;10.38;-83.51
2021-03-26;B.A.0;14.86;47.97;27.41;49.03;-12.55;-1.06
