day;fullFloorLocation;day_temp;day_hum;night_temp;night_hum;temp_diff;hum_diff
2020-04-07;C.B.0;24.48;79.82;23.01;48.1;1.47;31.72
2020-04-10;E.A.2;16.55;72.29;26.5;71.61;-9.95;0.68
2020-04-20;D.E.0;22.0;22.98;35.11;88.46;-13.11;-65.48
2020-06-03;A.D.0;21.5;5.77;15.79;56.21;5.71;-50.44
2020-06-07;E.B.3;24.03;25.63;18.71;60.34;5.32;-34.71
2020-06-17;C.C.2;37.39;88.73;17.67;42.02;19.72;46.71
2020-06-17;A.B.1;30.85;77.19;17.06;22.68;13.79;54.51
2020-07-01;C.E.0;25.71;9.86;34.46;30.46;-8.75;-20.6
2020-07-06;A.C.1;24.95;92.68;19.34;84.97;5.61;7.71
2020-08-15;A.D.0;11.8;7.47;36.65;88.48;-24.85;-81.01
2020-08-23;E.C.S;37.48;82.13;34.69;79.03;2.79;3.1
2020-08-25;B.B.S;19.88;65.93;24.21;9.67;-4.33;56.26
2020-08-29;A.E.S;33.29;69.48;26.9;50.53;6.39;18.95
2020-09-08;D.E.S;26.28;35.86;29.33;36.13;-3.05;-0.27
2020-09-27;B.C.1;25.71;85.08;26.86;19.89;-1.15;65.19
2020-10-03;C.E.S;27.4;68.52;13.83;57.18;13.57;11.34
2020-10-26;D.D.S;28.34;40.51;31.28;64.45;-2.94;-23.94
2020-10-28;B.C.1;30.24;11.29;26.89;65.01;3.35;-53.72
2020-12-20;A.B.S;13.74;22.21;10.79;39.81;2.95;-17.6
2020-12-24;A.D.3;25.46;68.18;26.35;65.81;-0.89;2.37
2021-01-13;E.B.2;25.69;54.36;10.41;95.08;15.28;-40.72
2021-01-21;A.B.1;18.02;47.54;20.12;38.98;-2.1;8.56
2021-01-27;E.D.S;27.4;14.64;25.4;34.38;2.0;-19.74
2021-02-01;D.D.2;29.13;65.34;25.52;55.79;3.61;9.55
2021-02-10;E.C.3;24.06;32.32;19.8;48.01;4.26;-15.69
2021-03-13;A.A.2;35.09;86.46;26.42;62.02;8.67;24.44
