day;fullFloorLocation;day_temp;day_hum;night_temp;night_hum;temp_diff;hum_diff
2020-04-01;C.D.S;21.98;19.52;15.95;25.88;6.03;-6.36
2020-04-07;A.C.2;35.7;64.31;21.67;18.66;14.03;45.65
2020-04-20;E.A.0;16.95;70.12;22.65;94.18;-5.7;-24.06
2020-04-25;C.C.3;19.26;40.42;29.88;41.65;-10.62;-1.23
2020-06-02;C.A.S;14.53;17.11;36.51;95.16;-21.98;-78.05
2020-06-05;B.E.0;25.13;57.02;32.2;94.48;-7.07;-37.46
2020-06-05;A.E.1;14.26;7.97;18.46;30.74;-4.2;-22.77
2020-06-24;D.D.2;23.03;29.4;18.41;32.44;4.62;-3.04
2020-06-25;A.C.S;27.79;54.01;14.99;85.25;12.8;-31.24
2020-07-15;E.E.0;36.34;49.54;12.27;69.81;24.07;-20.27
2020-07-24;C.A.0;29.61;23.03;33.06;79.05;-3.45;-56.02
2020-08-06;E.C.2;13.27;55.24;12.33;92.6;0.94;-37.36
2020-08-21;A.E.3;23.05;60.52;15.54;11.3;7.51;49.22
2020-08-22;E.A.1;33.78;42.7;26.72;90.97;7.06;-48.27
2020-08-29;D.B.0;12.94;15.39;34.71;88.72;-21.77;-73.33
2020-09-03;B.B.S;31.02;12.97;18.73;42.77;12.29;-29.8
2020-09-10;E.B.2;10.04;31.19;33.94;29.38;-23.9;1.81
2020-09-21;D.C.3;29.92;11.13;13.09;75.36;16.83;-64.23
2020-10-17;E.A.0;28.47;46.74;22.53;57.57;5.94;-10.83
2020-10-21;C.D.S;27.11;58.16;34.68;72.07;-7.57;-13.91
2020-10-26;B.C.S;37.24;89.53;10.32;31.2;26.92;58.33
2020-11-06;A.E.2;30.19;36.89;23.24;4.7;6.95;32.19
2020-12-16;B.E.3;22.15;33.76;24.15;38.31;-2.0;-4.55
2020-12-23;C.B.1;11.36;19.38;27.61;84.81;-16.25;-65.43
2021-01-01;C.C.S;12.18;14.63;31.49;61.62;-19.31;-46.99
2021-01-02;B.B.2;18.95;53.78;19.54;52.47;-0.59;1.31
2021-01-27;E.B.1;23.38;60.89;19.88;24.68;3.5;36.21
2021-01-30;A.A.0;28.71;43.49;21.92;97.48;6.79;-53.99
2021-02-20;E.D.0;10.59;61.86;13.9;75.0;-3.31;-13.14
2021-03-22;E.A.3;28.96;66.69;25.08;10.56;3.88;56.13
2021-04-26;D.A.S;11.48;48.48;33.37;10.87;-21.89;37.61
2021-05-03;C.D.S;29.06;19.72;12.33;22.14;16.73;-2.42
2021-05-10;D.E.0;21.66;3.17;13.59;75.43;8.07;-72.26
2021-05-12;B.E.S;31.21;48.99;30.43;71.14;0.78;-22.15
2021-05-20;C.C.S;13.32;47.23;14.41;96.45;-1.09;-49.22
2021-06-10;E.A.2;18.64;38.29;28.43;87.05;-9.79;-48.76
2021-06-11;B.B.3;32.71;95.54;36.08;55.56;-3.37;39.98
2021-06-12;E.D.0;22.92;58.47;18.05;91.23;4.87;-32.76
2021-06-14;E.B.3;23.94;31.06;29.57;38.84;-5.63;-7.78
2021-06-20;C.A.0;18.23;51.27;19.68;66.95;-1.45;-15.68
2021-06-25;E.E.0;31.75;8.64;17.55;98.12;14.2;-89.48
2021-06-26;D.E.2;15.62;72.23;32.94;5.48;-17.32;66.75
2021-06-29;A.E.3;25.29;61.96;25.69;37.63;-0.4;24.33
2021-07-08;B.D.3;15.19;65.48;35.51;12.13;-20.32;53.35
2021-08-05;B.C.3;20.27;84.25;30.96;83.9;-10.69;0.35
2021-08-12;A.E.3;19.09;50.89;20.52;36.75;-1.43;14.14
2021-08-18;C.C.1;35.06;8.17;11.07;87.01;23.99;-78.84
2021-10-05;D.D.2;12.27;13.66;37.45;62.9;-25.18;-49.24
2021-11-08;D.C.S;35.41;3.2;12.0;25.81;23.41;-22.61
2021-12-24;D.E.0;25.41;84.4;15.71;39.0;9.7;45.4
2021-12-30;D.D.1;16.28;85.59;24.59;43.51;-8.31;42.08
2021-12-30;C.D.0;21.68;43.54;25.97;56.67;-4.29;-13.13
2022-01-02;D.D.2;25.48;73.06;12.97;30.48;12.51;42.58
2022-01-26;D.B.3;28.32;9.57;31.73;46.27;-3.41;-36.7
2022-02-03;A.B.S;28.98;80.05;28.73;47.23;0.25;32.82
2022-02-04;D.D.S;21.68;27.5;11.93;70.8;9.75;-43.3
2022-02-09;C.E.S;34.28;46.09;20.87;6.39;13.41;39.7
2022-02-13;E.B.0;10.36;59.53;11.01;17.49;-0.65;42.04
2022-03-03;E.C.3;12.67;1.04;22.76;34.57;-10.09;-33.53
2022-03-22;E.A.3;13.72;20.84;20.22;46.18;-6.5;-25.34
2022-03-24;D.C.1;23.98;14.27;10.73;36.82;13.25;-22.55
2022-03-29;A.D.1;23.26;82.08;15.01;41.22;8.25;40.86
2022-04-10;E.D.3;25.92;60.07;24.68;70.31;1.24;-10.24
2022-04-16;A.D.0;15.32;75.04;17.07;71.21;-1.75;3.83
2022-05-01;A.D.S;31.98;19.45;28.78;32.68;3.2;-13.23
2022-05-06;D.E.S;31.79;44.3;31.84;30.75;-0.05;13.55
2022-05-08;D.B.3;25.2;50.39;16.41;56.81;8.79;-6.42
2022-05-21;B.E.1;25.71;95.13;15.35;28.42;10.36;66.71
2022-06-16;B.C.2;13.88;13.74;23.82;50.03;-9.94;-36.29
2022-07-15;E.A.3;10.68;35.13;10.55;58.54;0.13;-23.41
2022-07-23;C.A.1;28.3;35.66;21.46;80.13;6.84;-44.47
2022-08-21;E.B.1;33.59;65.44;26.36;67.32;7.23;-1.88
2022-08-29;D.E.1;12.7;68.59;12.23;71.81;0.47;-3.22
2020-08-08;A.D.0;24.04;58.42;25.48;58.76;-1.44;-0.34
2021-01-26;A.C.1;24.35;31.24;13.42;63.58;10.93;-32.34
2021-04-23;B.A.1;21.98;74.04;15.1;34.7;6.88;39.34
2021-05-11;D.B.3;35.5;97.84;32.78;52.39;2.72;45.45
2021-08-27;A.A.3;21.09;66.6;24.16;81.39;-3.07;-14.79
2021-09-25;D.A.2;28.27;23.49;32.32;33.21;-4.05;-9.72
2022-04-19;A.D.S;36.26;50.79;27.3;29.11;8.96;21.68
2022-06-18;E.C.1;22.99;76.22;19.03;55.99;3.96;20.23
2022-06-30;E.A.1;28.46;62.74;12.86;91.01;15.6;-28.27
2022-08-08;A.C.3;27.62;87.94;29.84;40.13;-2.22;47.81
