day;fullFloorLocation;day_temp;day_hum;night_temp;night_hum;temp_diff;hum_diff
2020-04-01;D.A.S;13.2;52.4;25.6;65.04;-12.4;-12.64
2020-04-14;A.C.3;19.53;1.77;31.78;49.17;-12.25;-47.4
2020-04-17;C.D.3;31.82;84.67;32.79;7.79;-0.97;76.88
2020-04-27;B.A.S;18.11;56.33;23.74;19.85;-5.63;36.48
2020-04-29;C.D.3;16.52;42.77;16.36;59.84;0.16;-17.07
2020-05-15;E.E.2;36.68;99.64;13.63;30.74;23.05;68.9
2020-07-02;E.E.3;23.84;29.23;19.07;83.21;4.77;-53.98
2020-08-17;A.D.0;18.77;49.5;29.15;80.49;-10.38;-30.99
2020-08-23;D.D.0;24.87;28.48;26.23;96.58;-1.36;-68.1
2020-08-26;B.D.0;22.44;1.83;36.26;21.48;-13.82;-19.65
2020-09-10;E.E.S;25.2;13.82;23.06;89.61;2.14;-75.79
2020-09-19;B.B.0;18.66;56.86;28.95;73.63;-10.29;-16.77
2020-09-21;B.B.3;17.59;43.63;37.01;78.16;-19.42;-34.53
2020-09-22;E.C.S;26.74;84.0;33.02;41.66;-6.28;42.34
2020-10-07;D.D.0;30.26;82.58;25.47;9.33;4.79;73.25
2020-10-13;D.A.3;37.35;1.07;23.49;85.53;13.86;-84.46
2020-10-13;E.E.3;21.2;71.44;30.95;66.04;-9.75;5.4
2020-10-23;D.D.0;24.45;72.03;18.5;43.06;5.95;28.97
2020-11-03;C.E.3;17.96;60.24;30.02;22.12;-12.06;38.12
2020-11-22;B.D.1;27.97;51.07;12.35;70.95;15.62;-19.88
2020-12-13;D.E.1;27.5;58.62;22.09;29.77;5.41;28.85
2020-12-18;E.E.0;15.33;77.35;12.99;26.78;2.34;50.57
2021-01-05;E.E.S;35.43;10.21;20.25;97.38;15.18;-87.17
2021-01-08;D.D.S;18.4;63.72;13.24;47.74;5.16;15.98
2021-02-05;D.D.1;25.86;33.97;14.66;33.08;11.2;0.89
2021-02-22;E.E.0;26.73;78.49;22.4;27.73;4.33;50.76
2021-02-26;C.C.2;21.54;17.76;28.36;79.15;-6.82;-61.39
2021-03-09;C.B.3;10.36;91.81;16.57;42.31;-6.21;49.5
2021-03-20;A.A.3;21.75;27.07;32.25;90.76;-10.5;-63.69
2021-03-21;D.B.1;28.2;55.4;15.65;80.1;12.55;-24.7
2021-04-02;B.A.S;24.97;43.17;36.92;45.35;-11.95;-2.18
2021-04-15;A.A.2;31.01;19.68;12.43;65.71;18.58;-46.03
2021-05-16;A.D.3;29.14;66.86;31.62;75.14;-2.48;-8.28
2021-05-29;D.C.3;31.46;64.88;31.63;22.23;-0.17;42.65
2021-06-01;D.E.3;12.92;15.24;37.46;13.55;-24.54;1.69
2021-06-04;B.D.S;16.15;66.2;30.61;17.55;-14.46;48.65
2021-06-14;D.B.S;36.72;0.96;29.5;21.53;7.22;-20.57
2021-07-19;B.A.0;13.67;55.17;14.78;81.85;-1.11;-26.68
2021-07-31;B.A.S;33.73;75.55;26.7;46.08;7.03;29.47
2021-08-05;B.D.3;17.91;21.53;32.3;86.41;-14.39;-64.88
2021-08-31;B.A.3;17.58;32.98;21.22;16.47;-3.64;16.51
2021-09-03;B.E.S;17.38;34.72;22.14;88.02;-4.76;-53.3
2021-10-01;A.E.0;25.35;30.64;22.08;49.42;3.27;-18.78
2021-10-16;A.E.S;37.46;67.9;30.4;94.65;7.06;-26.75
2021-10-18;B.E.0;36.79;1.24;37.43;96.74;-0.64;-95.5
2021-10-22;A.E.2;17.24;34.84;18.17;37.55;-0.93;-2.71
2021-10-25;E.B.0;22.61;46.22;13.47;46.86;9.14;-0.64
2021-11-11;C.C.1;15.92;59.84;27.62;96.72;-11.7;-36.88
2021-11-16;B.D.0;27.26;39.84;14.25;95.49;13.01;-55.65
2021-11-19;C.A.2;29.31;7.68;32.76;58.01;-3.45;-50.33
2021-11-30;E.C.S;27.15;75.09;36.96;86.41;-9.81;-11.32
2021-12-19;A.A.2;25.22;5.34;10.7;58.5;14.52;-53.16
2022-01-05;A.E.0;13.56;62.86;36.64;97.55;-23.08;-34.69
2022-01-23;E.C.3;11.09;52.8;27.18;11.3;-16.09;41.5
2022-01-29;A.B.2;34.59;6.73;19.23;88.29;15.36;-81.56
2022-02-26;A.E.0;25.6;10.94;25.61;60.87;-0.01;-49.93
2022-03-05;C.B.0;16.61;30.45;35.07;33.76;-18.46;-3.31
2022-04-15;D.B.2;32.8;45.5;26.28;24.36;6.52;21.14
2022-05-05;D.A.2;37.08;54.09;22.13;77.82;14.95;-23.73
2022-05-09;C.C.2;20.86;73.89;20.28;84.58;0.58;-10.69
2022-06-04;E.B.3;31.13;82.48;29.43;91.75;1.7;-9.27
2022-06-08;A.B.2;30.03;51.92;14.17;84.45;15.86;-32.53
