day;fullFloorLocation;day_temp;day_hum;night_temp;night_hum;temp_diff;hum_diff
2020-04-19;B.E.3;19.05;57.2;27.72;13.43;-8.67;43.77
2020-04-23;C.A.1;27.87;31.62;23.64;66.16;4.23;-34.54
2020-04-26;C.C.3;34.33;72.98;25.54;83.73;8.79;-10.75
2020-04-27;B.E.1;34.15;9.71;17.32;23.77;16.83;-14.06
2020-05-03;B.C.2;32.23;97.41;24.85;34.6;7.38;62.81
2020-05-03;B.B.S;14.21;69.07;21.21;8.2;-7.0;60.87
2020-05-17;A.A.2;31.07;99.01;14.18;49.89;16.89;49.12
2020-06-14;B.E.3;23.83;34.3;31.28;53.31;-7.45;-19.01
2020-06-18;B.B.0;24.83;86.14;28.11;28.18;-3.28;57.96
2020-06-23;C.C.3;33.15;43.2;22.77;78.45;10.38;-35.25
2020-07-03;A.D.2;17.07;90.31;30.76;89.68;-13.69;0.63
2020-07-06;C.C.S;32.13;49.01;24.35;20.68;7.78;28.33
2020-08-01;E.E.S;34.6;90.05;26.08;56.18;8.52;33.87
2020-08-25;D.B.2;21.54;64.63;15.47;43.79;6.07;20.84
2020-09-11;D.E.0;21.78;34.93;26.51;14.35;-4.73;20.58
2020-09-18;A.B.3;33.97;42.81;19.85;53.42;14.12;-10.61
2020-10-01;A.A.0;24.03;57.33;13.44;64.39;10.59;-7.06
2020-10-07;D.A.S;12.02;54.47;30.72;42.57;-18.7;11.9
2020-10-09;E.C.S;20.85;56.39;32.99;92.53;-12.14;-36.14
2020-10-16;E.A.0;18.97;21.46;19.44;51.9;-0.47;-30.44
2020-10-18;B.A.0;15.46;70.63;16.03;86.18;-0.57;-15.55
2020-11-04;A.D.1;28.35;32.75;21.53;39.01;6.82;-6.26
2020-11-20;B.E.2;14.95;72.1;15.59;75.77;-0.64;-3.67
2020-11-23;D.A.S;35.87;97.76;11.14;33.4;24.73;64.36
2020-11-27;E.A.2;20.95;60.68;26.62;22.75;-5.67;37.93
2020-12-21;B.D.S;19.02;38.39;34.92;62.44;-15.9;-24.05
2021-01-15;D.D.3;15.77;10.15;27.64;29.9;-11.87;-19.75
2021-02-06;E.C.2;27.66;61.55;13.46;62.27;14.2;-0.72
2021-04-13;E.A.3;15.5;96.89;12.55;82.02;2.95;14.87
2021-04-19;A.B.2;11.98;47.4;33.96;71.69;-21.98;-24.29
2021-05-06;B.B.2;35.58;32.78;14.0;0.42;21.58;32.36
2021-05-07;C.E.0;33.36;88.02;37.34;20.87;-3.98;67.15
2021-05-14;E.C.S;29.56;92.45;11.76;61.27;17.8;31.18
2021-05-22;A.D.0;25.87;83.82;27.92;22.32;-2.05;61.5
2021-05-29;A.E.0;31.48;35.23;25.09;57.23;6.39;-22.0
2021-06-10;C.E.2;35.28;63.98;23.51;77.92;11.77;-13.94
2021-07-29;A.D.0;20.19;67.97;12.47;82.98;7.72;-15.01
2021-08-14;C.A.1;21.58;98.97;28.16;15.55;-6.58;83.42
2021-08-25;D.C.1;13.82;34.75;32.1;74.69;-18.28;-39.94
2021-09-08;A.D.0;21.73;58.47;14.41;58.68;7.32;-0.21
2021-10-14;D.D.S;17.21;72.62;37.01;24.3;-19.8;48.32
