day;fullFloorLocation;day_temp;day_hum;night_temp;night_hum;temp_diff;hum_diff
2020-04-01;A.B.2;36.95;16.76;35.69;37.8;1.26;-21.04
2020-04-11;B.D.2;31.07;56.16;21.42;46.5;9.65;9.66
2020-04-28;C.C.S;30.8;90.27;11.78;90.74;19.02;-0.47
2020-05-23;B.D.1;33.74;39.27;16.28;11.55;17.46;27.72
2020-05-23;E.D.1;27.0;75.08;31.61;2.87;-4.61;72.21
2020-06-05;E.A.S;31.15;68.83;28.81;25.2;2.34;43.63
2020-06-15;D.C.1;16.41;22.57;25.97;39.33;-9.56;-16.76
2020-06-15;E.C.2;36.21;33.45;26.73;16.75;9.48;16.7
2020-07-04;A.D.3;24.98;24.59;23.0;93.65;1.98;-69.06
2020-07-17;E.B.3;22.7;27.83;31.1;52.76;-8.4;-24.93
2020-07-19;C.D.S;30.24;64.01;33.77;58.18;-3.53;5.83
2020-07-22;D.D.2;28.08;57.44;37.4;85.54;-9.32;-28.1
2020-07-30;E.A.2;34.94;44.11;20.25;1.32;14.69;42.79
2020-08-09;E.C.0;21.7;32.1;24.84;99.8;-3.14;-67.7
2020-09-01;E.D.1;28.06;73.16;25.27;35.51;2.79;37.65
2020-09-06;B.B.2;11.3;39.61;27.91;14.88;-16.61;24.73
2020-10-11;D.A.S;11.76;2.43;22.19;61.62;-10.43;-59.19
2020-10-14;A.A.2;29.91;68.69;31.9;71.09;-1.99;-2.4
2020-10-28;A.D.3;21.15;27.58;25.08;61.57;-3.93;-33.99
2020-10-30;E.C.3;17.34;31.57;14.08;52.14;3.26;-20.57
2020-11-15;C.D.0;24.37;20.6;30.15;21.85;-5.78;-1.25
2020-12-04;C.A.2;33.6;64.14;12.73;98.67;20.87;-34.53
2020-12-15;B.D.2;33.33;20.33;26.46;57.11;6.87;-36.78
2020-12-16;B.D.0;28.53;30.11;27.25;80.03;1.28;-49.92
2021-02-14;E.A.0;15.47;64.33;22.27;44.05;-6.8;20.28
2021-03-11;C.E.0;20.98;49.91;35.13;82.08;-14.15;-32.17
2021-05-20;C.E.1;29.53;46.05;25.93;95.72;3.6;-49.67
2021-05-22;E.B.3;22.7;29.33;19.36;38.93;3.34;-9.6
2021-05-28;A.A.0;23.81;18.56;20.82;75.4;2.99;-56.84
2021-05-31;E.C.2;16.53;33.78;17.95;38.15;-1.42;-4.37
2021-06-17;B.D.1;27.59;29.97;32.62;9.6;-5.03;20.37
2021-06-22;C.A.2;19.5;11.58;34.59;53.14;-15.09;-41.56
2021-07-06;E.E.3;24.33;3.17;22.97;8.45;1.36;-5.28
2021-07-18;B.E.1;20.9;11.72;20.76;67.67;0.14;-55.95
2021-07-27;C.E.S;15.94;40.66;10.39;56.6;5.55;-15.94
2021-08-08;A.D.3;14.73;72.08;37.16;53.3;-22.43;18.78
2021-08-13;B.D.2;27.91;17.15;35.33;32.64;-7.42;-15.49
2021-08-15;B.A.0;26.93;90.07;15.77;65.1;11.16;24.97
2021-09-21;B.B.0;21.47;76.63;31.28;91.88;-9.81;-15.25
2021-10-04;E.E.3;34.7;58.09;14.31;59.93;20.39;-1.84
2021-11-01;A.E.0;23.68;49.67;18.58;69.27;5.1;-19.6
2021-11-13;E.A.2;30.47;35.89;13.46;49.62;17.01;-13.73
2021-11-29;C.C.2;11.33;34.81;31.29;15.07;-19.96;19.74
2021-12-03;A.E.1;15.99;10.56;23.61;84.97;-7.62;-74.41
2021-12-03;E.E.1;11.39;41.97;10.82;31.79;0.57;10.18
2021-12-06;E.C.0;31.74;99.27;30.79;10.54;0.95;88.73
2021-12-25;B.D.3;22.73;32.1;36.39;76.15;-13.66;-44.05
2022-01-12;B.B.S;16.65;54.18;36.17;21.85;-19.52;32.33
2022-01-21;A.E.1;20.35;26.18;30.75;53.66;-10.4;-27.48
2022-02-16;A.D.2;22.62;37.74;23.3;28.65;-0.68;9.09
2022-02-22;D.B.0;22.62;47.91;32.21;51.24;-9.59;-3.33
2022-02-24;D.B.1;24.22;52.44;28.41;47.08;-4.19;5.36
2022-02-25;E.B.2;22.8;35.04;33.04;70.93;-10.24;-35.89
2022-03-07;E.C.2;14.19;45.25;29.52;43.58;-15.33;1.67
2022-03-24;C.A.0;24.64;33.63;23.05;39.41;1.59;-5.78
2022-04-03;A.A.0;32.4;92.86;14.34;81.54;18.06;11.32
2022-04-26;C.C.S;21.09;76.3;20.06;66.86;1.03;9.44
2022-07-03;A.E.0;34.15;56.15;13.68;21.08;20.47;35.07
2022-07-10;D.A.0;11.7;73.78;23.51;15.69;-11.81;58.09
2022-07-14;C.E.1;17.91;36.7;37.34;42.7;-19.43;-6.0
2022-08-07;A.E.0;11.58;47.88;14.7;90.61;-3.12;-42.73
2020-11-26;E.D.3;25.47;72.43;35.91;77.11;-10.44;-4.68
2021-04-01;B.B.0;20.32;41.5;12.35;42.91;7.97;-1.41
2021-10-17;B.C.1;23.69;28.0;26.13;90.05;-2.44;-62.05
2022-03-15;C.C.2;22.43;28.49;11.41;26.44;11.02;2.05
2022-05-15;C.D.2;35.91;18.55;30.7;63.11;5.21;-44.56
2022-06-09;A.D.2;31.85;0.28;36.15;50.95;-4.3;-50.67
2022-07-22;B.C.0;17.23;91.64;35.53;19.26;-18.3;72.38
