day;fullFloorLocation;day_temp;day_hum;night_temp;night_hum;temp_diff;hum_diff
2020-04-23;C.A.0;16.82;75.9;22.41;73.31;-5.59;2.59
2020-04-30;C.A.0;28.03;13.88;36.12;62.5;-8.09;-48.62
2020-05-04;D.C.2;36.88;45.5;29.58;33.3;7.3;12.2
2020-05-26;E.D.1;20.2;65.03;14.96;41.02;5.24;24.01
2020-06-11;B.B.2;22.21;40.81;26.72;32.67;-4.51;8.14
2020-06-27;C.C.3;19.18;36.2;27.85;80.84;-8.67;-44.64
2020-06-30;A.A.1;30.8;41.07;18.39;43.06;12.41;-1.99
2020-07-01;E.B.2;34.54;20.05;21.99;44.72;12.55;-24.67
2020-08-02;A.D.2;32.48;30.03;30.55;58.02;1.93;-27.99
2020-08-23;E.A.0;15.61;99.91;24.21;51.89;-8.6;48.02
2020-09-15;C.D.1;20.18;49.43;18.78;44.74;1.4;4.69
2020-09-28;C.E.2;19.04;13.57;13.82;86.68;5.22;-73.11
2020-10-05;E.B.3;34.8;35.25;36.99;75.01;-2.19;-39.76
2020-10-07;D.E.1;30.7;20.39;30.52;78.44;0.18;-58.05
2020-11-11;A.C.2;16.69;25.38;24.78;66.32;-8.09;-40.94
2020-11-16;A.D.3;23.95;66.65;15.47;8.51;8.48;58.14
2020-12-11;D.E.S;24.44;36.66;27.45;85.88;-3.01;-49.22
2020-12-14;C.E.S;20.39;32.4;27.14;88.79;-6.75;-56.39
2020-12-15;A.D.S;27.03;42.76;15.9;56.11;11.13;-13.35
2021-02-15;B.E.S;30.91;4.25;36.58;52.86;-5.67;-48.61
2021-02-16;C.D.3;27.5;47.72;32.7;12.57;-5.2;35.15
2021-03-24;E.D.S;27.26;46.0;20.52;21.51;6.74;24.49
2021-03-27;A.D.0;37.11;49.7;21.62;49.07;15.49;0.63
2021-04-08;A.B.2;16.4;99.07;31.91;28.19;-15.51;70.88
2021-04-16;E.B.0;12.75;61.02;19.5;95.84;-6.75;-34.82
2021-04-30;E.E.2;34.24;32.65;29.93;47.68;4.31;-15.03
2021-05-05;B.B.S;14.54;72.6;13.73;8.99;0.81;63.61
2021-05-05;A.E.3;28.73;35.52;31.39;37.38;-2.66;-1.86
2021-05-08;C.A.3;20.47;60.91;27.08;10.11;-6.61;50.8
2021-05-08;E.D.2;17.21;94.99;30.6;64.74;-13.39;30.25
2021-05-23;B.C.S;11.86;88.98;29.73;69.61;-17.87;19.37
2021-05-24;C.D.0;22.35;45.04;33.53;82.31;-11.18;-37.27
2021-06-02;E.E.3;23.76;49.4;32.02;72.15;-8.26;-22.75
2021-06-08;C.D.3;34.03;59.1;30.08;28.19;3.95;30.91
2021-06-13;B.B.0;27.58;55.37;25.52;28.52;2.06;26.85
2021-06-19;D.B.3;12.34;40.21;13.81;19.36;-1.47;20.85
2021-07-15;E.B.1;14.98;53.55;20.31;9.14;-5.33;44.41
2021-07-19;A.A.3;16.57;53.44;33.1;20.88;-16.53;32.56
2021-08-03;C.C.0;25.62;42.88;13.63;38.07;11.99;4.81
2021-08-14;B.B.0;20.7;42.91;17.51;98.81;3.19;-55.9
2021-08-17;B.E.0;22.11;85.67;22.66;22.14;-0.55;63.53
2021-09-22;A.A.3;34.83;64.34;35.71;95.76;-0.88;-31.42
2021-10-12;B.B.2;36.05;62.96;27.75;31.23;8.3;31.73
2021-10-19;E.A.1;28.73;70.16;18.75;81.34;9.98;-11.18
2021-10-28;C.B.0;18.0;73.25;24.09;62.95;-6.09;10.3
2021-11-06;A.E.3;13.97;99.02;36.73;86.26;-22.76;12.76
2021-11-13;D.D.S;11.35;0.84;17.46;93.17;-6.11;-92.33
2021-11-20;D.D.S;13.17;54.52;12.62;76.42;0.55;-21.9
2021-11-21;D.B.1;21.86;4.49;19.94;29.06;1.92;-24.57
2021-12-10;D.D.0;18.2;57.11;32.28;59.37;-14.08;-2.26
2021-12-11;B.C.0;17.51;34.48;31.27;38.07;-13.76;-3.59
2022-01-17;A.C.S;27.35;99.06;18.96;31.39;8.39;67.67
2022-02-04;B.E.2;10.86;76.18;10.82;25.25;0.04;50.93
2022-03-08;E.E.2;28.19;65.16;15.97;47.12;12.22;18.04
2022-03-22;E.B.1;24.43;72.25;16.31;71.38;8.12;0.87
2022-04-02;A.E.0;34.88;67.28;26.99;42.9;7.89;24.38
2022-04-06;A.E.1;24.61;57.81;27.11;8.87;-2.5;48.94
2022-04-25;E.A.3;13.85;74.5;17.87;23.38;-4.02;51.12
2022-05-13;E.B.1;13.12;51.69;21.55;76.97;-8.43;-25.28
2022-06-24;A.C.0;21.32;50.48;21.42;19.79;-0.1;30.69
2021-03-17;D.B.2;18.61;41.02;36.73;21.2;-18.12;19.82
2021-09-18;E.B.1;27.89;33.15;22.78;83.27;5.11;-50.12
2021-11-05;E.A.3;30.82;28.48;11.31;63.48;19.51;-35.0
2022-02-04;D.B.1;25.65;23.87;12.88;81.4;12.77;-57.53
2022-06-08;C.E.1;22.68;11.54;16.28;20.58;6.4;-9.04
2022-06-18;C.C.3;22.61;34.47;33.25;70.12;-10.64;-35.65
2022-07-17;C.D.3;25.02;96.13;36.04;3.34;-11.02;92.79
