day;fullFloorLocation;day_temp;day_hum;night_temp;night_hum;temp_diff;hum_diff
2020-04-03;A.C.3;13.18;84.29;10.36;92.24;2.82;-7.95
2020-04-10;B.E.2;22.19;64.71;21.55;55.65;0.64;9.06
2020-04-12;D.B.0;21.73;65.5;24.21;7.84;-2.48;57.66
2020-04-13;D.A.S;36.74;41.8;15.66;8.6;21.08;33.2
2020-04-20;D.E.2;25.44;32.28;12.83;64.54;12.61;-32.26
2020-04-25;E.C.S;20.2;12.97;36.05;52.48;-15.85;-39.51
2020-06-15;B.A.1;12.28;76.09;13.53;45.69;-1.25;30.4
2020-06-22;D.C.3;18.48;62.08;32.81;33.85;-14.33;28.23
2020-07-04;B.C.3;20.67;22.54;15.72;40.84;4.95;-18.3
2020-07-13;D.D.2;18.05;31.8;22.42;93.61;-4.37;-61.81
2020-07-21;A.D.S;30.26;88.18;22.33;82.93;7.93;5.25
2020-07-22;C.A.1;20.69;59.51;16.03;88.41;4.66;-28.9
2020-07-26;C.D.1;29.1;67.28;10.31;68.3;18.79;-1.02
2020-08-02;A.E.2;29.78;93.02;26.82;42.46;2.96;50.56
2020-08-02;E.C.2;11.53;23.25;23.02;85.76;-11.49;-62.51
2020-08-07;B.C.2;20.55;97.61;10.74;6.77;9.81;90.84
2020-08-24;B.E.1;13.4;63.62;23.9;6.87;-10.5;56.75
2020-09-12;B.A.3;20.49;57.41;32.68;29.68;-12.19;27.73
2020-09-18;D.D.0;27.18;81.6;30.77;50.08;-3.59;31.52
2020-10-07;E.B.0;16.62;47.65;28.11;70.03;-11.49;-22.38
2020-10-15;D.E.1;28.61;85.69;25.65;80.74;2.96;4.95
2020-10-15;D.C.2;16.59;7.45;16.88;90.07;-0.29;-82.62
2020-10-28;B.B.0;22.52;58.62;19.12;52.73;3.4;5.89
2020-11-03;A.C.2;24.92;18.77;25.33;51.76;-0.41;-32.99
2020-11-22;C.A.3;22.62;6.97;36.19;27.51;-13.57;-20.54
2020-11-24;C.E.3;11.22;25.7;18.1;5.17;-6.88;20.53
2020-11-30;C.A.3;36.94;76.72;18.55;31.9;18.39;44.82
2021-02-01;E.C.0;26.63;27.41;37.01;32.57;-10.38;-5.16
2021-02-21;D.C.3;27.88;58.54;25.3;80.0;2.58;-21.46
2021-03-30;D.D.1;24.61;50.24;24.5;88.65;0.11;-38.41
2021-06-26;E.D.S;17.09;33.07;12.7;27.0;4.39;6.07
2021-07-02;E.B.S;27.13;0.29;30.36;51.32;-3.23;-51.03
2021-07-08;C.A.3;22.31;28.04;25.85;43.93;-3.54;-15.89
2021-08-21;C.D.2;26.76;21.53;31.54;65.93;-4.78;-44.4
2021-08-26;C.E.S;21.3;37.57;20.7;21.39;0.6;16.18
2021-08-30;D.E.1;18.81;14.45;30.15;13.95;-11.34;0.5
2021-09-30;C.E.1;12.54;10.43;30.04;62.68;-17.5;-52.25
2021-10-12;E.E.S;35.34;97.31;13.61;54.8;21.73;42.51
2021-10-20;A.C.3;14.1;37.91;31.17;15.9;-17.07;22.01
2021-11-07;C.B.3;21.33;23.84;22.17;86.54;-0.84;-62.7
2021-11-13;A.A.2;22.56;57.58;25.25;7.59;-2.69;49.99
2021-11-21;C.D.0;27.33;73.1;36.84;5.98;-9.51;67.12
2021-12-04;E.B.1;12.57;77.25;31.5;89.74;-18.93;-12.49
2021-12-11;B.B.2;26.67;58.89;21.03;28.17;5.64;30.72
2021-12-27;B.B.2;26.78;88.26;15.62;57.27;11.16;30.99
2021-12-31;B.C.0;13.01;77.71;34.25;38.44;-21.24;39.27
2022-01-02;C.B.S;33.01;67.21;16.89;63.7;16.12;3.51
2022-01-30;A.A.1;26.92;16.78;32.51;98.53;-5.59;-81.75
2022-02-06;E.B.S;22.61;97.62;24.72;49.19;-2.11;48.43
2022-02-20;E.C.1;18.88;59.75;25.06;36.33;-6.18;23.42
2022-02-26;E.A.S;32.69;16.48;36.91;61.12;-4.22;-44.64
2022-02-27;C.D.0;14.96;45.49;29.35;72.47;-14.39;-26.98
2022-03-14;B.C.1;26.45;66.39;22.22;91.59;4.23;-25.2
2022-03-27;B.B.1;35.08;52.81;20.61;83.21;14.47;-30.4
2022-04-08;A.C.0;12.14;41.89;26.45;67.77;-14.31;-25.88
2022-04-29;C.A.2;22.17;38.61;19.86;93.95;2.31;-55.34
2022-05-02;D.D.3;12.02;71.47;30.61;66.94;-18.59;4.53
2022-05-23;E.E.S;26.31;57.67;22.47;61.03;3.84;-3.36
2022-06-02;D.D.1;26.55;72.03;20.79;14.56;5.76;57.47
2022-06-07;B.A.S;23.96;71.33;14.22;5.3;9.74;66.03
2022-06-24;B.C.S;20.52;59.88;22.2;97.21;-1.68;-37.33
2022-07-09;E.B.S;17.59;10.68;33.11;98.25;-15.52;-87.57
2022-08-02;A.C.3;26.36;28.57;14.46;30.89;11.9;-2.32
2022-08-03;D.D.1;13.47;72.24;21.91;87.47;-8.44;-15.23
2022-08-19;D.E.1;33.97;89.54;36.51;41.17;-2.54;48.37
2021-10-03;A.B.1;33.26;57.32;21.19;71.37;12.07;-14.05
2021-10-15;A.A.1;27.98;35.29;13.99;47.54;13.99;-12.25
2021-12-24;D.B.S;30.29;42.88;12.95;8.22;17.34;34.66
2022-03-22;E.A.2;23.63;80.17;10.69;48.78;12.94;31.39
2022-03-27;C.C.3;24.92;87.39;17.1;9.21;7.82;78.18
2022-04-18;C.C.1;18.73;80.27;27.33;87.35;-8.6;-7.08
2022-05-10;D.D.S;18.67;11.41;20.16;84.25;-1.49;-72.84
2022-08-18;E.A.2;37.46;47.46;19.08;29.13;18.38;18.33
2022-08-21;A.B.1;15.29;59.54;23.84;41.83;-8.55;17.71
