day;fullFloorLocation;day_temp;day_hum;night_temp;night_hum;temp_diff;hum_diff
2020-04-05;D.B.2;25.55;71.05;24.66;26.43;0.89;44.62
2020-04-14;E.A.2;24.9;87.44;25.8;59.39;-0.9;28.05
2020-04-29;C.D.2;28.97;22.39;31.83;11.0;-2.86;11.39
2020-05-23;E.C.2;15.43;62.95;27.89;29.2;-12.46;33.75
2020-06-27;B.D.1;11.83;87.47;33.96;46.34;-22.13;41.13
2020-07-04;C.A.S;35.58;17.81;16.19;99.79;19.39;-81.98
2020-07-20;B.A.2;27.44;77.51;21.84;22.49;5.6;55.02
2020-07-23;B.E.2;15.31;61.17;34.64;21.34;-19.33;39.83
2020-07-29;C.A.3;21.84;69.13;33.16;69.01;-11.32;0.12
2020-09-15;D.E.S;19.36;60.54;28.13;81.02;-8.77;-20.48
2020-09-18;C.D.3;27.92;86.4;22.84;30.32;5.08;56.08
2020-09-24;B.D.S;28.03;47.5;17.85;64.21;10.18;-16.71
2020-10-21;E.B.2;33.68;20.57;32.23;25.95;1.45;-5.38
2020-10-21;E.D.0;13.19;50.92;13.62;13.6;-0.43;37.32
2020-10-29;B.E.2;23.78;40.33;12.1;36.5;11.68;3.83
2020-11-05;E.B.3;33.5;7.71;11.07;34.93;22.43;-27.22
2020-11-12;E.E.3;27.92;8.81;23.74;19.68;4.18;-10.87
2020-11-14;E.E.3;23.85;58.65;22.8;94.65;1.05;-36.0
2020-11-26;B.B.1;29.08;73.46;23.31;34.58;5.77;38.88
2020-12-07;B.B.2;12.19;43.14;18.72;5.63;-6.53;37.51
2020-12-18;E.B.3;31.74;96.22;23.24;62.98;8.5;33.24
2020-12-26;E.D.2;28.36;45.89;23.3;4.35;5.06;41.54
2021-01-04;A.B.2;30.27;15.07;11.15;62.06;19.12;-46.99
2021-01-05;E.B.S;22.52;94.13;35.86;89.69;-13.34;4.44
2021-02-04;B.D.0;12.8;72.85;29.93;45.04;-17.13;27.81
2021-02-18;C.B.1;19.52;45.89;35.4;6.7;-15.88;39.19
2021-02-21;B.B.3;22.39;32.4;27.31;51.9;-4.92;-19.5
2021-03-15;E.B.1;30.78;17.29;23.81;68.23;6.97;-50.94
2021-03-19;E.E.S;14.07;13.03;22.61;26.27;-8.54;-13.24
2021-03-23;C.C.2;34.63;15.14;24.55;33.96;10.08;-18.82
2021-03-28;E.B.0;20.97;81.09;15.18;38.56;5.79;42.53
2021-04-12;E.C.0;22.6;81.69;21.97;65.32;0.63;16.37
2021-06-01;E.D.1;19.02;49.49;28.47;97.15;-9.45;-47.66
2021-06-19;A.A.2;17.32;22.88;27.03;17.15;-9.71;5.73
2021-06-20;D.B.2;24.36;67.65;25.89;45.04;-1.53;22.61
2021-06-24;D.D.3;19.36;85.19;19.39;75.77;-0.03;9.42
2021-07-08;D.B.2;17.03;78.69;17.12;7.96;-0.09;70.73
2021-07-11;D.D.S;35.19;56.89;27.55;37.37;7.64;19.52
2021-07-22;A.B.2;23.24;42.49;26.75;91.42;-3.51;-48.93
2021-08-04;E.A.S;33.93;34.21;16.79;85.7;17.14;-51.49
2021-08-11;D.E.1;26.45;96.9;21.52;60.4;4.93;36.5
2021-08-11;C.D.S;32.75;61.54;18.43;55.37;14.32;6.17
2021-08-14;A.D.3;35.27;98.92;17.86;58.32;17.41;40.6
2021-09-02;A.E.S;31.18;93.33;23.46;73.0;7.72;20.33
2021-09-05;A.E.3;22.44;55.09;16.66;77.19;5.78;-22.1
2021-09-20;C.A.S;10.09;26.6;26.49;39.78;-16.4;-13.18
2021-09-25;A.D.S;31.47;76.07;17.24;65.93;14.23;10.14
2021-10-04;E.B.3;35.92;52.82;20.45;99.19;15.47;-46.37
2021-10-14;D.E.S;19.74;80.89;28.17;21.27;-8.43;59.62
2021-12-01;E.A.2;35.08;72.26;23.41;51.72;11.67;20.54
2021-12-01;C.B.3;21.05;29.45;21.5;31.03;-0.45;-1.58
2021-12-02;C.A.0;35.22;85.37;26.36;85.25;8.86;0.12
2021-12-17;E.E.1;33.47;66.05;17.99;48.01;15.48;18.04
2021-12-23;D.E.3;35.03;6.66;23.53;64.12;11.5;-57.46
2022-01-12;B.B.3;27.81;39.97;33.36;57.53;-5.55;-17.56
2022-01-20;D.A.3;37.26;53.59;36.86;84.03;0.4;-30.44
2022-02-19;B.B.3;25.71;21.53;37.41;71.62;-11.7;-50.09
2022-02-24;D.A.S;20.69;32.02;33.85;74.54;-13.16;-42.52
2022-03-25;D.E.3;32.5;61.07;33.95;76.85;-1.45;-15.78
2022-03-30;A.E.1;27.56;94.6;22.32;47.61;5.24;46.99
2022-04-04;D.E.2;35.49;55.04;36.15;40.35;-0.66;14.69
2022-04-26;B.E.1;22.2;26.27;12.62;41.29;9.58;-15.02
2022-05-11;E.E.3;16.39;67.0;18.95;54.91;-2.56;12.09
2022-06-10;B.B.S;22.59;46.34;28.55;95.3;-5.96;-48.96
2022-06-30;A.D.2;19.49;49.32;19.12;62.06;0.37;-12.74
2022-07-08;E.D.3;32.19;69.86;25.02;12.08;7.17;57.78
2022-07-12;C.A.2;26.07;73.41;23.63;99.56;2.44;-26.15
2022-08-14;B.B.3;26.77;39.1;33.66;2.14;-6.89;36.96
2022-08-17;A.D.0;23.25;80.9;22.21;46.48;1.04;34.42
2022-08-26;B.A.S;25.04;18.39;25.7;95.88;-0.66;-77.49
2022-08-27;C.D.1;14.18;81.77;31.4;52.04;-17.22;29.73
2020-11-17;E.B.1;33.02;59.28;32.28;40.47;0.74;18.81
2020-12-22;B.C.3;13.38;14.93;10.17;58.28;3.21;-43.35
2021-02-13;E.A.3;21.89;85.62;23.9;73.43;-2.01;12.19
2021-06-04;E.B.3;11.87;21.2;26.73;6.32;-14.86;14.88
2021-09-04;A.D.0;12.85;65.46;22.51;44.66;-9.66;20.8
2021-10-14;A.A.S;15.35;48.55;33.14;89.45;-17.79;-40.9
2022-04-09;D.A.0;23.11;71.79;14.27;59.48;8.84;12.31
2022-05-12;C.D.0;19.62;74.46;18.2;33.01;1.42;41.45
2022-06-13;E.B.2;31.96;28.84;29.48;72.39;2.48;-43.55
2022-08-18;C.D.S;15.08;67.98;34.32;14.63;-19.24;53.35
2022-08-25;D.D.S;14.58;82.12;18.44;78.41;-3.86;3.71
