day;fullFloorLocation;day_temp;day_hum;night_temp;night_hum;temp_diff;hum_diff
2020-04-16;A.C.1;15.32;25.21;11.26;23.1;4.06;2.11
2020-04-26;A.C.S;10.28;43.65;24.91;20.09;-14.63;23.56
2020-05-21;C.C.S;12.15;41.29;22.96;85.95;-10.81;-44.66
2020-07-11;B.E.0;17.1;83.11;33.29;56.75;-16.19;26.36
2020-07-20;D.B.0;33.61;65.29;27.74;70.38;5.87;-5.09
2020-08-06;D.B.3;23.41;55.49;30.94;63.1;-7.53;-7.61
2020-08-22;D.E.S;32.83;80.28;26.52;6.48;6.31;73.8
2020-09-18;B.E.S;14.14;45.9;29.4;23.29;-15.26;22.61
2020-09-27;E.E.3;17.45;6.55;17.34;54.34;0.11;-47.79
2020-09-27;D.B.S;16.14;7.39;18.93;45.1;-2.79;-37.71
2020-09-28;C.B.2;13.05;81.15;22.72;80.98;-9.67;0.17
2020-10-03;C.D.2;21.91;23.35;30.79;24.4;-8.88;-1.05
2020-10-12;A.C.3;18.6;23.35;29.61;89.31;-11.01;-65.96
2020-10-25;A.D.1;26.96;88.6;22.84;28.09;4.12;60.51
2020-10-29;E.A.S;34.47;96.11;22.23;86.32;12.24;9.79
2020-10-30;B.C.3;24.0;65.45;19.83;39.01;4.17;26.44
2020-10-31;E.D.3;18.21;52.48;23.22;35.07;-5.01;17.41
2020-11-09;E.E.2;10.99;69.85;22.89;48.96;-11.9;20.89
2020-11-11;E.C.2;17.07;38.45;19.33;19.08;-2.26;19.37
2020-12-25;C.E.2;25.83;17.1;32.99;77.64;-7.16;-60.54
2021-01-04;A.B.S;22.8;49.88;20.71;63.18;2.09;-13.3
2021-01-09;C.C.3;27.56;6.1;25.97;7.97;1.59;-1.87
2021-01-17;E.C.S;17.37;14.11;33.29;55.02;-15.92;-40.91
2021-02-23;A.C.1;13.81;85.31;25.61;37.44;-11.8;47.87
2021-04-28;C.A.S;10.23;72.37;32.55;88.23;-22.32;-15.86
2021-05-09;C.E.2;35.64;61.07;17.57;0.8;18.07;60.27
2021-05-24;D.C.S;24.41;75.56;30.97;7.56;-6.56;68.0
2021-05-25;D.A.1;18.33;32.19;16.16;20.44;2.17;11.75
2021-06-02;C.C.3;21.3;62.56;11.83;89.84;9.47;-27.28
2021-06-13;A.B.S;10.6;29.9;35.1;68.88;-24.5;-38.98
2021-06-13;A.C.3;10.98;14.93;15.11;19.69;-4.13;-4.76
2021-06-16;B.D.3;27.33;17.6;28.56;96.29;-1.23;-78.69
2021-06-18;D.E.S;23.82;50.18;30.35;47.61;-6.53;2.57
2021-06-22;C.E.0;15.58;32.09;17.87;84.64;-2.29;-52.55
2021-07-14;A.B.0;23.62;12.88;27.42;89.02;-3.8;-76.14
2021-07-23;B.B.3;34.25;77.64;30.61;43.72;3.64;33.92
2021-08-01;C.D.2;26.86;84.41;13.17;56.22;13.69;28.19
2021-09-24;A.C.3;19.03;94.65;22.73;34.87;-3.7;59.78
2021-09-24;C.B.3;23.8;55.51;30.97;95.3;-7.17;-39.79
2021-10-03;C.A.0;13.58;54.59;11.8;63.98;1.78;-9.39
2021-10-12;C.A.1;12.75;32.05;34.0;94.84;-21.25;-62.79
2021-10-16;D.B.3;30.23;86.19;10.62;37.26;19.61;48.93
2021-11-06;E.B.0;27.98;19.13;29.19;84.27;-1.21;-65.14
2021-11-10;B.D.1;22.06;66.92;24.41;18.94;-2.35;47.98
2021-11-21;A.C.3;15.22;57.49;25.04;23.03;-9.82;34.46
2021-11-24;C.C.0;33.28;9.74;24.26;37.35;9.02;-27.61
2022-01-12;B.E.3;32.22;79.66;14.94;0.83;17.28;78.83
2022-02-22;B.E.2;15.58;72.38;25.63;33.62;-10.05;38.76
2022-04-06;D.D.1;36.13;81.14;32.03;23.08;4.1;58.06
2022-06-25;B.C.2;23.99;21.46;32.9;54.11;-8.91;-32.65
2022-07-02;D.A.3;18.11;73.6;18.86;32.88;-0.75;40.72
2022-07-11;E.C.0;22.56;48.73;27.17;47.67;-4.61;1.06
2022-07-16;A.E.3;16.33;1.53;20.99;38.56;-4.66;-37.03
2022-08-05;C.E.3;35.2;51.92;18.77;12.34;16.43;39.58
2020-09-13;B.A.0;12.17;0.49;16.58;1.54;-4.41;-1.05
2021-04-15;A.A.3;11.46;39.48;11.36;70.55;0.1;-31.07
2021-05-01;B.A.1;18.67;49.81;29.12;36.13;-10.45;13.68
2021-05-01;B.B.1;34.43;51.11;27.85;3.75;6.58;47.36
2021-11-22;E.A.2;24.04;41.07;19.29;88.07;4.75;-47.0
2022-04-13;E.B.2;35.5;52.14;13.75;51.01;21.75;1.13
2022-06-20;E.A.S;17.14;87.77;25.23;4.36;-8.09;83.41
