day;fullFloorLocation;day_temp;day_hum;night_temp;night_hum;temp_diff;hum_diff
2020-04-01;C.A.2;16.64;69.15;23.0;60.42;-6.36;8.73
2020-04-16;A.C.S;20.98;40.55;19.91;44.75;1.07;-4.2
2020-05-20;A.E.2;20.6;43.2;34.08;32.06;-13.48;11.14
2020-06-13;D.B.S;11.78;34.34;23.69;38.42;-11.91;-4.08
2020-06-24;C.C.1;33.09;96.97;17.36;92.48;15.73;4.49
2020-06-24;B.B.3;24.41;46.92;21.3;87.32;3.11;-40.4
2020-06-27;E.C.S;22.26;18.8;18.32;7.75;3.94;11.05
2020-06-30;D.E.3;18.9;14.5;12.74;68.67;6.16;-54.17
2020-06-30;B.C.3;15.54;34.91;23.64;6.79;-8.1;28.12
2020-07-15;C.D.S;25.08;86.66;14.14;54.33;10.94;32.33
2020-07-18;C.C.3;25.69;98.32;26.83;52.44;-1.14;45.88
2020-07-26;A.A.S;12.92;12.95;27.23;88.82;-14.31;-75.87
2020-08-07;E.C.0;21.7;83.34;14.21;23.91;7.49;59.43
2020-08-14;D.E.2;21.53;74.66;34.69;45.98;-13.16;28.68
2020-08-21;A.C.3;23.54;20.57;15.5;23.21;8.04;-2.64
2020-09-08;A.D.2;32.41;48.74;30.32;9.68;2.09;39.06
2020-09-08;C.D.2;27.69;73.42;25.26;61.72;2.43;11.7
2020-09-16;C.C.1;28.14;89.35;19.3;41.2;8.84;48.15
2020-09-21;C.A.3;32.37;62.95;22.92;8.62;9.45;54.33
2020-09-23;C.D.0;26.7;66.89;16.15;49.95;10.55;16.94
2020-09-26;A.B.0;22.17;21.13;19.66;22.3;2.51;-1.17
2020-10-25;A.C.0;21.97;42.99;28.75;61.62;-6.78;-18.63
2020-10-31;A.B.0;33.99;30.14;24.29;5.69;9.7;24.45
2020-11-18;C.B.S;16.85;15.44;11.41;47.51;5.44;-32.07
2020-11-20;B.D.1;24.89;80.85;16.68;9.71;8.21;71.14
2020-12-23;E.B.2;19.88;8.2;32.41;66.47;-12.53;-58.27
2020-12-27;C.A.S;30.33;27.75;22.88;75.55;7.45;-47.8
2021-01-08;A.E.S;13.23;30.19;23.03;90.09;-9.8;-59.9
2021-01-21;E.A.3;30.22;94.36;30.69;14.98;-0.47;79.38
2021-02-02;D.A.3;22.72;46.5;15.39;65.58;7.33;-19.08
2021-02-13;C.D.S;12.72;34.11;18.21;34.73;-5.49;-0.62
2021-02-13;A.A.2;20.92;53.88;33.15;12.26;-12.23;41.62
2021-02-18;D.D.0;18.81;65.04;22.4;14.01;-3.59;51.03
