day;fullFloorLocation;day_temp;day_hum;night_temp;night_hum;temp_diff;hum_diff
2020-04-10;E.A.1;21.06;54.86;37.25;70.63;-16.19;-15.77
2020-04-14;D.B.3;35.39;51.18;36.94;58.98;-1.55;-7.8
2020-04-24;A.A.2;10.42;89.52;23.64;53.38;-13.22;36.14
2020-04-26;D.D.3;23.35;47.57;12.51;37.64;10.84;9.93
2020-04-30;B.C.S;30.16;58.59;14.38;67.17;15.78;-8.58
2020-05-09;C.E.0;22.06;41.03;30.17;36.68;-8.11;4.35
2020-05-12;D.D.2;36.45;32.15;30.41;22.74;6.04;9.41
2020-05-31;E.D.1;11.29;89.72;32.26;15.58;-20.97;74.14
2020-06-11;B.C.S;19.9;88.71;19.92;28.84;-0.02;59.87
2020-06-24;B.C.S;18.73;64.22;37.48;90.34;-18.75;-26.12
2020-06-28;C.C.S;22.55;27.52;25.04;90.18;-2.49;-62.66
2020-07-18;C.A.1;13.65;61.81;24.43;86.83;-10.78;-25.02
2020-07-21;D.C.3;25.73;28.87;32.04;82.58;-6.31;-53.71
2020-08-12;D.C.0;36.59;60.78;25.6;38.0;10.99;22.78
2020-08-17;D.D.2;28.92;51.23;14.76;78.78;14.16;-27.55
2020-09-12;A.B.2;28.84;43.55;35.93;57.4;-7.09;-13.85
2020-09-15;A.E.3;21.15;17.72;26.55;16.22;-5.4;1.5
2020-09-24;C.B.1;31.43;93.73;29.85;47.98;1.58;45.75
2020-10-15;A.D.3;17.02;36.25;35.35;5.93;-18.33;30.32
2020-11-06;E.E.S;32.5;14.71;15.42;67.33;17.08;-52.62
2020-11-18;E.A.S;32.38;42.0;36.91;52.29;-4.53;-10.29
2020-11-30;E.D.0;27.1;39.1;25.12;91.15;1.98;-52.05
2020-12-06;B.C.0;25.73;51.25;37.3;59.63;-11.57;-8.38
2020-12-09;A.A.1;34.4;93.88;22.33;62.61;12.07;31.27
2020-12-27;A.A.1;21.92;28.41;20.94;99.58;0.98;-71.17
2021-01-11;C.D.2;30.19;84.32;36.7;7.82;-6.51;76.5
2021-01-28;B.C.3;25.82;15.64;32.05;16.25;-6.23;-0.61
2021-02-04;C.A.S;37.07;19.57;22.33;54.57;14.74;-35.0
2021-02-05;E.C.3;17.9;42.41;20.06;70.81;-2.16;-28.4
2021-02-14;D.B.S;16.4;27.88;19.39;42.02;-2.99;-14.14
