day;fullFloorLocation;day_temp;day_hum;night_temp;night_hum;temp_diff;hum_diff
2020-04-18;B.A.0;32.73;9.92;32.65;47.11;0.08;-37.19
2020-04-23;A.D.3;33.8;8.26;25.7;31.33;8.1;-23.07
2020-04-23;C.C.2;36.25;99.97;29.94;31.99;6.31;67.98
2020-05-17;C.D.0;26.1;46.86;10.59;23.03;15.51;23.83
2020-05-18;C.A.1;23.19;18.4;23.39;59.47;-0.2;-41.07
2020-05-29;B.B.2;24.69;37.16;28.92;44.49;-4.23;-7.33
2020-06-17;B.A.0;22.66;93.31;37.15;22.07;-14.49;71.24
2020-06-25;D.E.1;27.66;19.64;12.65;78.04;15.01;-58.4
2020-07-18;B.B.S;25.07;42.29;17.38;61.19;7.69;-18.9
2020-08-05;D.A.2;18.66;48.59;35.03;24.3;-16.37;24.29
2020-08-08;C.A.S;11.5;1.69;20.9;65.33;-9.4;-63.64
2020-08-08;E.D.2;33.91;60.73;23.75;95.08;10.16;-34.35
2020-09-30;A.A.2;20.63;46.18;21.45;33.68;-0.82;12.5
2020-10-21;B.C.2;36.7;2.52;33.77;3.46;2.93;-0.94
2020-12-07;D.B.3;12.11;77.54;13.64;33.73;-1.53;43.81
2020-12-12;D.D.2;21.25;63.36;31.24;65.79;-9.99;-2.43
2020-12-27;D.D.2;33.29;56.19;27.62;53.73;5.67;2.46
2021-01-10;A.C.S;14.39;31.58;13.09;0.33;1.3;31.25
2021-01-25;E.D.S;16.46;51.38;35.13;86.79;-18.67;-35.41
2021-02-15;C.A.3;35.93;68.08;24.95;16.14;10.98;51.94
2021-02-19;E.D.0;30.01;65.48;24.7;56.49;5.31;8.99
2021-02-21;C.C.3;36.69;52.06;21.7;65.76;14.99;-13.7
2021-03-26;B.C.0;19.46;75.99;21.79;26.77;-2.33;49.22
2021-04-08;B.A.0;15.46;52.45;21.2;54.52;-5.74;-2.07
2021-04-24;C.D.0;24.96;59.2;10.73;8.74;14.23;50.46
2021-04-25;E.E.1;18.15;96.07;29.11;77.89;-10.96;18.18
2021-06-12;A.A.1;36.86;94.65;31.64;88.93;5.22;5.72
2021-07-03;D.C.0;35.67;57.79;14.97;3.31;20.7;54.48
2021-07-15;A.B.S;19.4;44.55;24.88;95.46;-5.48;-50.91
2021-07-26;B.D.1;23.84;77.6;27.35;59.05;-3.51;18.55
2021-08-01;D.C.0;16.52;13.37;20.86;0.88;-4.34;12.49
2021-08-24;B.B.0;25.76;35.9;29.16;29.56;-3.4;6.34
2021-09-06;A.A.S;27.45;35.79;31.58;41.79;-4.13;-6.0
2021-09-14;D.D.1;30.34;52.64;25.36;53.09;4.98;-0.45
2021-10-14;E.D.2;31.61;60.42;13.81;2.64;17.8;57.78
2021-10-16;D.E.3;14.45;75.12;25.05;32.86;-10.6;42.26
2021-10-23;E.C.S;19.2;52.04;11.74;95.69;7.46;-43.65
2021-10-29;D.C.0;18.53;28.29;20.28;22.01;-1.75;6.28
2021-10-30;C.C.0;13.9;96.35;21.92;41.1;-8.02;55.25
2021-11-18;C.C.S;21.06;95.8;23.45;3.1;-2.39;92.7
2021-12-09;C.E.0;23.08;58.91;14.8;43.79;8.28;15.12
2021-12-18;E.E.1;19.43;90.34;23.73;37.14;-4.3;53.2
2021-12-28;C.C.2;18.46;92.71;19.88;95.09;-1.42;-2.38
2022-01-01;B.E.S;37.41;29.85;29.38;55.67;8.03;-25.82
2022-03-04;E.B.S;19.2;39.95;13.15;32.02;6.05;7.93
2022-03-07;C.A.S;25.99;35.56;23.47;29.64;2.52;5.92
2022-03-20;C.D.3;30.49;59.57;12.13;84.02;18.36;-24.45
2022-03-25;D.E.1;24.9;8.17;23.6;51.35;1.3;-43.18
2022-06-04;D.A.3;35.86;99.64;36.48;62.95;-0.62;36.69
2022-06-07;D.A.2;21.34;48.08;28.28;46.17;-6.94;1.91
2022-06-07;D.A.S;22.84;57.48;18.64;49.7;4.2;7.78
2022-06-11;D.D.S;29.45;8.39;12.74;10.21;16.71;-1.82
2022-06-15;C.A.0;25.21;13.81;29.66;80.03;-4.45;-66.22
2022-07-01;B.E.3;24.75;90.1;28.14;55.14;-3.39;34.96
2022-07-03;B.E.3;32.23;68.7;15.73;1.23;16.5;67.47
2022-08-13;A.D.2;10.82;38.82;19.36;9.82;-8.54;29.0
2022-08-16;A.E.0;14.52;58.64;17.37;38.69;-2.85;19.95
2022-08-24;E.D.3;22.9;31.65;15.63;63.78;7.27;-32.13
2022-08-27;E.B.3;24.27;47.43;23.69;92.84;0.58;-45.41
2021-05-19;B.B.1;21.04;18.93;21.86;44.9;-0.82;-25.97
2021-06-08;B.B.1;33.72;58.46;18.66;94.92;15.06;-36.46
2021-11-14;A.B.2;22.92;46.15;30.69;37.52;-7.77;8.63
2022-01-19;D.A.2;34.9;74.98;14.1;49.3;20.8;25.68
2022-03-19;E.A.1;10.14;3.52;11.32;67.4;-1.18;-63.88
2022-03-26;D.D.0;16.59;92.44;24.84;95.06;-8.25;-2.62
2022-04-06;E.A.1;18.32;33.0;12.0;3.9;6.32;29.1
2022-05-22;D.D.S;35.99;10.52;30.31;87.44;5.68;-76.92
2022-06-11;A.B.0;21.94;70.21;13.06;23.36;8.88;46.85
2022-06-24;D.A.2;30.52;27.17;29.32;12.45;1.2;14.72
2022-07-17;C.D.S;31.34;81.03;13.17;95.14;18.17;-14.11
2022-08-13;E.A.3;13.64;36.48;34.51;34.2;-20.87;2.28
2022-08-23;D.D.S;25.33;45.26;13.87;80.57;11.46;-35.31
