day;fullFloorLocation;day_temp;day_hum;night_temp;night_hum;temp_diff;hum_diff
2020-04-05;D.C.1;32.99;12.46;31.5;71.93;1.49;-59.47
2020-04-05;E.D.S;22.36;80.94;25.89;11.87;-3.53;69.07
2020-05-01;D.B.1;18.65;42.49;29.35;63.84;-10.7;-21.35
2020-05-02;D.D.2;36.46;77.04;26.65;50.52;9.81;26.52
2020-05-16;E.D.0;13.04;8.7;11.22;74.34;1.82;-65.64
2020-05-30;A.B.3;27.64;22.9;28.13;61.75;-0.49;-38.85
2020-06-03;E.B.S;23.04;47.95;14.67;6.5;8.37;41.45
2020-06-05;C.C.0;23.96;7.45;23.67;66.58;0.29;-59.13
2020-06-14;A.A.0;18.23;44.83;12.64;78.82;5.59;-33.99
2020-07-02;C.C.1;18.0;49.63;34.95;38.98;-16.95;10.65
2020-07-26;E.B.2;12.48;87.02;11.72;98.25;0.76;-11.23
2020-08-05;C.E.2;28.94;34.1;25.28;81.94;3.66;-47.84
2020-08-19;D.C.3;15.99;70.26;11.69;54.63;4.3;15.63
2020-08-22;B.B.1;29.46;34.73;23.98;51.84;5.48;-17.11
2020-08-25;E.D.S;29.09;91.16;26.6;4.89;2.49;86.27
2020-08-27;E.D.0;23.54;94.58;25.9;7.21;-2.36;87.37
2020-09-24;C.B.S;16.41;20.87;32.09;3.95;-15.68;16.92
2020-09-24;C.C.S;36.86;14.7;32.06;60.71;4.8;-46.01
2020-10-06;B.E.1;16.19;75.27;27.48;75.16;-11.29;0.11
2020-10-12;B.E.0;23.63;93.24;18.97;86.37;4.66;6.87
2020-10-14;E.C.S;27.39;34.03;27.1;68.44;0.29;-34.41
2020-10-30;D.B.1;12.06;12.59;29.24;10.73;-17.18;1.86
2020-11-02;A.E.1;16.98;48.77;28.93;83.38;-11.95;-34.61
2020-11-21;B.E.S;29.92;91.25;36.22;2.5;-6.3;88.75
2020-11-23;E.E.1;20.17;73.13;25.12;90.04;-4.95;-16.91
2020-12-06;E.B.S;11.72;99.05;31.34;1.45;-19.62;97.6
2020-12-16;C.A.2;35.44;22.79;36.7;47.53;-1.26;-24.74
2021-01-11;A.D.2;34.18;10.36;35.51;48.31;-1.33;-37.95
2021-01-13;E.D.S;14.56;38.34;23.88;55.32;-9.32;-16.98
2021-01-14;B.A.3;26.96;64.95;26.15;54.13;0.81;10.82
2021-01-28;B.A.0;32.71;54.67;19.06;95.33;13.65;-40.66
2021-01-31;D.C.S;27.9;95.82;22.07;68.12;5.83;27.7
2021-02-18;C.A.1;30.83;55.79;28.55;63.09;2.28;-7.3
2021-02-18;A.E.1;29.96;8.83;22.28;19.89;7.68;-11.06
2021-02-25;D.D.S;17.95;69.76;14.83;77.11;3.12;-7.35
2021-02-25;A.A.3;14.11;81.87;31.29;63.62;-17.18;18.25
2021-05-03;A.C.0;33.96;72.75;26.46;45.53;7.5;27.22
2021-05-16;D.B.3;29.18;92.25;24.41;30.56;4.77;61.69
2021-05-31;C.E.0;19.09;58.46;35.29;29.63;-16.2;28.83
2021-07-13;E.D.1;34.09;91.07;35.0;63.19;-0.91;27.88
2021-08-04;A.B.3;28.03;6.37;11.07;3.64;16.96;2.73
2021-09-13;B.E.1;36.97;79.09;37.47;37.76;-0.5;41.33
2021-10-22;C.A.0;35.2;22.02;33.72;70.66;1.48;-48.64
2021-10-25;E.E.S;20.99;41.86;31.75;82.24;-10.76;-40.38
2021-11-02;E.A.1;21.53;58.99;29.49;52.33;-7.96;6.66
2021-11-06;C.B.3;19.92;36.56;23.99;16.62;-4.07;19.94
2021-11-20;B.B.2;35.95;49.72;17.39;71.82;18.56;-22.1
2021-12-12;A.E.1;37.38;46.29;26.8;23.97;10.58;22.32
2021-12-18;E.D.1;27.15;82.55;24.45;19.49;2.7;63.06
2022-01-02;C.E.S;23.93;73.06;33.88;57.7;-9.95;15.36
2022-01-04;B.A.2;33.11;83.77;36.04;12.5;-2.93;71.27
2022-01-22;E.D.0;14.72;96.34;35.98;41.96;-21.26;54.38
2022-01-22;E.C.2;22.9;52.13;19.53;25.93;3.37;26.2
2022-02-03;E.B.0;35.59;19.29;24.11;74.3;11.48;-55.01
2022-02-04;C.D.1;33.04;53.15;11.66;60.03;21.38;-6.88
2022-02-27;A.D.2;24.11;56.89;16.38;48.88;7.73;8.01
2022-03-02;C.A.S;14.82;62.24;13.04;3.21;1.78;59.03
2022-03-09;D.C.S;25.31;1.35;23.5;66.31;1.81;-64.96
2022-03-18;C.B.S;27.76;18.79;28.72;98.56;-0.96;-79.77
2022-03-19;B.D.1;22.8;56.94;35.46;42.72;-12.66;14.22
2022-04-14;B.B.2;34.34;31.27;36.47;72.6;-2.13;-41.33
2022-04-23;E.C.3;24.13;64.75;33.16;1.07;-9.03;63.68
2022-05-08;C.A.1;22.28;14.95;23.4;18.45;-1.12;-3.5
2022-05-22;A.A.3;17.08;1.02;34.36;30.77;-17.28;-29.75
2022-05-23;D.B.0;14.44;53.23;24.3;92.2;-9.86;-38.97
2022-06-08;A.E.S;22.42;14.55;30.59;59.75;-8.17;-45.2
2022-06-19;B.D.1;26.77;34.08;17.52;47.9;9.25;-13.82
2022-06-22;E.B.3;19.71;94.35;13.51;95.92;6.2;-1.57
2022-06-23;B.B.3;28.2;23.64;33.55;47.92;-5.35;-24.28
2022-07-11;D.B.S;32.51;59.94;18.57;44.64;13.94;15.3
2022-07-22;D.B.S;27.0;22.55;26.94;24.35;0.06;-1.8
2022-08-14;D.D.0;34.32;96.77;23.63;78.64;10.69;18.13
2022-08-30;A.D.2;33.73;87.16;16.84;59.87;16.89;27.29
2021-10-11;E.C.0;36.52;89.11;16.53;41.57;19.99;47.54
2021-12-01;E.C.2;32.42;98.33;32.37;43.59;0.05;54.74
2021-12-02;D.D.S;34.78;70.4;25.14;45.55;9.64;24.85
2022-01-28;A.D.0;32.18;68.68;17.18;6.24;15.0;62.44
2022-03-15;E.A.2;24.15;61.42;24.43;68.91;-0.28;-7.49
2022-08-01;E.A.0;28.01;39.54;12.54;1.98;15.47;37.56
