day;fullFloorLocation;day_temp;day_hum;night_temp;night_hum;temp_diff;hum_diff
2020-04-05;B.D.S;30.6;23.82;34.36;57.19;-3.76;-33.37
2020-04-18;C.C.2;27.64;59.47;19.39;86.15;8.25;-26.68
2020-05-06;A.D.0;19.78;41.05;23.77;88.73;-3.99;-47.68
2020-05-23;A.B.3;25.02;54.63;14.27;82.89;10.75;-28.26
2020-06-01;B.C.0;23.21;91.59;21.31;60.96;1.9;30.63
2020-06-30;B.E.S;24.51;7.07;30.59;58.74;-6.08;-51.67
2020-08-16;B.B.3;31.55;79.38;36.38;74.57;-4.83;4.81
2020-08-20;D.E.3;28.55;36.29;20.4;14.06;8.15;22.23
2020-08-20;B.A.S;28.84;51.46;36.18;73.79;-7.34;-22.33
2020-08-30;E.A.0;29.12;69.75;26.57;22.11;2.55;47.64
2020-09-24;C.A.S;13.26;37.33;32.32;37.41;-19.06;-0.08
2020-10-10;D.E.2;26.59;67.69;28.17;37.98;-1.58;29.71
2020-10-23;A.D.2;32.69;87.93;36.51;49.54;-3.82;38.39
2020-11-12;B.A.3;14.11;36.54;32.56;46.04;-18.45;-9.5
2020-11-18;D.C.3;30.27;55.57;14.51;15.08;15.76;40.49
2020-11-30;A.B.3;34.99;88.46;26.24;14.31;8.75;74.15
2020-12-03;A.B.3;28.75;55.06;15.11;92.77;13.64;-37.71
2020-12-27;D.C.S;36.65;64.65;23.49;29.02;13.16;35.63
2020-12-31;A.C.2;25.79;27.9;32.74;79.82;-6.95;-51.92
2021-01-22;C.C.0;34.07;89.75;15.91;9.73;18.16;80.02
2021-02-11;E.E.2;21.97;16.04;21.3;47.34;0.67;-31.3
2021-02-17;A.D.S;33.8;80.87;23.98;65.62;9.82;15.25
2021-03-25;B.D.S;17.49;79.63;35.08;82.68;-17.59;-3.05
2021-05-05;B.E.2;22.01;26.43;31.04;90.66;-9.03;-64.23
2021-06-04;B.E.1;14.72;33.99;37.06;5.8;-22.34;28.19
2021-06-26;D.A.1;18.05;64.56;32.04;83.94;-13.99;-19.38
2021-08-30;E.C.S;30.74;5.19;18.19;99.82;12.55;-94.63
2021-09-02;A.D.0;21.19;9.37;18.07;49.73;3.12;-40.36
2021-10-01;A.D.0;18.79;55.71;20.79;47.48;-2.0;8.23
2021-10-25;C.B.3;28.38;62.4;27.19;72.47;1.19;-10.07
2021-10-30;B.A.3;21.71;40.75;15.08;92.81;6.63;-52.06
2021-11-01;D.B.3;24.22;8.11;34.43;32.15;-10.21;-24.04
2021-12-06;D.E.0;14.67;82.64;22.86;90.31;-8.19;-7.67
2021-12-24;D.C.1;27.37;21.27;37.27;70.52;-9.9;-49.25
2022-01-04;B.B.S;37.2;90.02;32.49;65.72;4.71;24.3
2022-01-07;D.C.0;33.42;50.0;32.64;13.52;0.78;36.48
2022-02-12;A.C.3;23.16;30.57;31.64;82.49;-8.48;-51.92
2022-02-16;E.E.2;12.65;51.39;17.56;20.1;-4.91;31.29
2022-02-18;D.C.0;27.59;34.11;14.74;83.32;12.85;-49.21
2022-04-03;D.D.3;26.51;68.82;15.21;70.31;11.3;-1.49
2022-04-06;A.C.1;23.32;46.92;10.87;14.15;12.45;32.77
2022-05-01;B.D.1;15.25;38.5;32.13;10.12;-16.88;28.38
2022-05-14;A.D.1;11.83;23.64;11.22;70.58;0.61;-46.94
2022-06-02;E.C.2;29.28;32.14;17.72;55.55;11.56;-23.41
2022-06-10;C.B.S;20.38;62.7;18.39;50.08;1.99;12.62
2022-06-29;A.A.2;34.22;31.57;25.36;50.52;8.86;-18.95
2022-08-11;B.A.S;24.36;49.69;10.4;40.88;13.96;8.81
2020-10-27;A.B.0;19.24;69.53;21.57;92.92;-2.33;-23.39
2020-10-29;E.A.0;19.98;75.76;22.44;48.06;-2.46;27.7
2021-03-04;A.B.3;33.92;44.38;29.04;83.62;4.88;-39.24
2021-07-31;E.C.1;25.23;76.65;18.1;54.02;7.13;22.63
2022-01-19;C.C.1;11.65;63.65;29.6;4.34;-17.95;59.31
2022-02-08;C.E.2;11.05;55.26;21.6;30.9;-10.55;24.36
2022-02-23;D.A.2;18.86;34.22;21.12;68.44;-2.26;-34.22
2022-05-30;D.A.2;19.17;3.47;16.32;26.44;2.85;-22.97
2022-06-13;C.E.0;31.7;18.62;23.82;64.37;7.88;-45.75
2022-07-15;B.D.S;27.67;91.15;34.41;15.96;-6.74;75.19
2022-07-18;C.D.S;25.54;88.39;18.2;77.05;7.34;11.34
