day;fullFloorLocation;day_temp;day_hum;night_temp;night_hum;temp_diff;hum_diff
2020-04-09;C.C.S;33.99;76.38;29.71;38.9;4.28;37.48
2020-04-28;C.D.1;11.3;23.8;16.51;56.08;-5.21;-32.28
2020-05-07;D.A.3;23.12;37.46;33.49;94.64;-10.37;-57.18
2020-06-10;B.C.S;26.74;63.66;13.43;25.93;13.31;37.73
2020-06-23;B.E.S;22.82;67.64;27.69;12.88;-4.87;54.76
2020-07-07;B.A.3;11.71;26.04;27.4;91.1;-15.69;-65.06
2020-08-11;E.C.0;13.38;4.71;18.04;43.42;-4.66;-38.71
2020-08-31;C.E.S;26.52;32.58;29.51;65.16;-2.99;-32.58
2020-09-02;D.A.S;32.45;77.51;29.34;90.62;3.11;-13.11
2020-10-07;C.A.2;12.22;13.54;30.97;46.29;-18.75;-32.75
2020-10-15;D.E.3;29.56;13.87;16.14;75.54;13.42;-61.67
2020-10-17;B.D.S;16.82;50.13;18.12;16.62;-1.3;33.51
2020-10-23;E.D.3;16.63;59.11;27.68;82.36;-11.05;-23.25
2020-10-24;A.A.0;17.81;39.23;20.15;27.77;-2.34;11.46
2020-11-14;B.A.2;11.08;0.84;16.26;10.56;-5.18;-9.72
2020-11-16;D.C.3;37.03;39.39;19.31;35.78;17.72;3.61
2020-11-22;E.E.3;27.28;9.21;16.08;74.93;11.2;-65.72
2020-11-29;D.C.S;16.32;14.0;30.49;35.76;-14.17;-21.76
2020-12-27;C.C.S;25.53;71.57;26.15;23.01;-0.62;48.56
2021-01-06;E.B.S;22.88;75.58;18.25;77.82;4.63;-2.24
2021-01-08;A.E.3;12.72;44.64;18.75;21.2;-6.03;23.44
2021-01-24;A.D.1;12.41;69.28;23.35;65.1;-10.94;4.18
2021-01-29;A.C.2;18.55;91.46;28.05;71.7;-9.5;19.76
2021-02-01;D.B.3;19.02;93.74;28.63;81.14;-9.61;12.6
2021-02-10;B.E.1;20.81;21.78;15.58;64.02;5.23;-42.24
2021-02-17;E.E.0;35.89;23.56;27.65;41.77;8.24;-18.21
2021-02-18;C.E.0;22.85;19.93;24.05;26.97;-1.2;-7.04
2021-02-24;C.E.S;19.51;65.19;18.68;81.84;0.83;-16.65
2021-03-12;C.D.1;31.65;50.39;22.95;47.01;8.7;3.38
2021-03-19;D.B.3;12.73;64.4;22.63;46.94;-9.9;17.46
2021-04-04;E.C.1;35.09;32.63;26.01;10.86;9.08;21.77
2021-04-18;A.E.0;11.09;5.61;10.11;55.83;0.98;-50.22
2021-05-02;C.A.S;18.3;55.14;33.07;59.58;-14.77;-4.44
2021-05-20;D.C.S;23.79;66.85;32.36;28.03;-8.57;38.82
2021-06-14;B.B.3;14.73;32.54;15.17;72.42;-0.44;-39.88
2021-06-28;A.C.1;26.97;8.49;35.6;65.76;-8.63;-57.27
2021-08-02;E.D.0;36.54;84.25;25.84;48.62;10.7;35.63
2021-08-14;C.A.3;14.27;0.46;14.33;5.48;-0.06;-5.02
2021-08-17;B.B.1;21.99;46.79;20.96;49.56;1.03;-2.77
2021-08-29;E.E.3;16.3;7.18;32.99;76.89;-16.69;-69.71
2021-10-09;C.E.1;21.81;99.72;26.33;23.82;-4.52;75.9
2021-10-18;B.E.1;10.61;49.69;34.79;21.7;-24.18;27.99
2021-10-23;E.E.S;23.51;64.42;30.97;89.32;-7.46;-24.9
2021-10-26;E.B.S;23.71;25.34;36.02;38.9;-12.31;-13.56
2021-11-22;A.A.2;15.17;99.04;26.02;89.65;-10.85;9.39
2021-11-26;B.B.0;20.32;73.83;10.98;47.08;9.34;26.75
2021-12-03;A.B.2;33.85;10.43;20.79;46.13;13.06;-35.7
2021-12-13;E.E.S;29.57;57.42;29.16;35.52;0.41;21.9
2021-12-22;C.E.0;14.92;75.67;12.38;29.57;2.54;46.1
2022-01-21;C.E.1;22.01;56.63;29.54;28.81;-7.53;27.82
2022-01-28;D.D.3;23.94;27.81;15.16;6.05;8.78;21.76
2022-02-11;A.B.3;28.19;80.61;26.07;55.88;2.12;24.73
2022-02-14;B.C.2;14.82;14.21;30.63;49.29;-15.81;-35.08
2022-03-02;D.C.1;23.92;83.35;20.71;99.81;3.21;-16.46
2022-03-08;D.C.2;20.41;87.57;21.28;81.89;-0.87;5.68
2022-03-18;C.C.S;27.78;71.3;28.17;93.48;-0.39;-22.18
2022-04-16;B.D.S;34.46;60.03;30.8;89.11;3.66;-29.08
2022-05-07;B.D.3;27.83;42.69;17.91;67.04;9.92;-24.35
2022-05-12;E.C.3;35.82;66.07;27.13;65.99;8.69;0.08
2022-07-05;B.B.S;32.32;81.06;23.0;5.98;9.32;75.08
2022-07-08;E.C.2;29.41;42.99;35.37;78.24;-5.96;-35.25
2022-07-08;E.E.S;27.53;40.37;12.69;53.51;14.84;-13.14
2022-07-17;B.D.S;23.87;76.92;36.98;27.47;-13.11;49.45
2022-08-22;A.E.2;28.92;45.2;16.7;8.25;12.22;36.95
2022-08-29;A.C.3;32.99;14.75;20.35;82.0;12.64;-67.25
2020-07-19;C.D.2;31.3;53.73;17.75;24.82;13.55;28.91
2020-07-20;E.A.3;15.16;26.42;27.22;73.02;-12.06;-46.6
2020-10-18;B.C.1;17.78;18.24;10.07;86.62;7.71;-68.38
2021-12-22;D.A.0;25.93;70.01;32.68;52.1;-6.75;17.91
2022-01-19;C.D.0;19.55;49.77;34.67;1.37;-15.12;48.4
2022-02-01;C.D.1;36.4;73.58;32.24;6.09;4.16;67.49
2022-02-28;B.D.S;37.1;10.92;24.51;56.44;12.59;-45.52
2022-03-14;A.D.2;12.09;71.07;36.62;24.16;-24.53;46.91
2022-06-26;C.D.3;12.15;47.99;30.52;2.02;-18.37;45.97
2022-07-20;D.B.1;34.98;64.56;26.28;92.33;8.7;-27.77
2022-08-26;A.A.1;13.9;13.74;16.93;86.29;-3.03;-72.55
