day;fullFloorLocation;day_temp;day_hum;night_temp;night_hum;temp_diff;hum_diff
2020-04-06;D.E.S;12.48;91.0;14.46;67.46;-1.98;23.54
2020-04-20;E.E.S;16.31;52.84;31.27;47.73;-14.96;5.11
2020-06-28;E.E.S;34.85;48.91;23.27;64.5;11.58;-15.59
2020-07-05;B.E.3;36.95;11.53;19.87;10.79;17.08;0.74
2020-07-20;B.E.2;22.57;98.38;13.09;69.75;9.48;28.63
2020-07-24;D.C.2;11.79;25.98;28.82;88.35;-17.03;-62.37
2020-07-31;E.B.S;18.78;74.91;31.96;54.04;-13.18;20.87
2020-09-07;B.A.1;28.91;8.08;19.64;62.45;9.27;-54.37
2020-09-10;C.A.1;21.89;54.77;20.51;90.58;1.38;-35.81
2020-09-10;B.A.2;24.17;35.4;35.83;26.85;-11.66;8.55
2020-09-13;D.A.S;22.66;72.8;25.87;37.8;-3.21;35.0
2020-09-17;D.C.0;30.28;31.36;33.08;73.85;-2.8;-42.49
2020-09-28;D.B.0;29.6;92.92;30.91;16.8;-1.31;76.12
2020-09-30;E.D.1;24.02;61.5;30.22;11.89;-6.2;49.61
2020-10-06;B.C.0;17.83;73.51;24.95;56.87;-7.12;16.64
2020-10-20;E.A.3;21.2;37.84;31.39;83.54;-10.19;-45.7
2020-11-19;D.E.0;24.73;67.86;25.51;15.24;-0.78;52.62
2020-11-28;B.C.1;23.03;46.48;26.88;86.08;-3.85;-39.6
2020-12-06;C.B.S;24.27;30.92;34.07;22.44;-9.8;8.48
2020-12-25;D.C.S;31.52;33.46;19.61;70.91;11.91;-37.45
2021-01-25;C.C.2;10.76;61.45;24.07;44.9;-13.31;16.55
2021-01-25;D.B.2;22.76;52.97;19.27;25.83;3.49;27.14
2021-01-26;A.E.2;15.08;44.71;14.25;61.85;0.83;-17.14
2021-02-16;B.C.S;25.95;70.74;32.76;18.46;-6.81;52.28
2021-02-27;A.A.0;25.04;48.8;35.25;74.87;-10.21;-26.07
2021-03-22;E.D.3;29.54;61.52;23.23;82.04;6.31;-20.52
2021-04-01;B.C.1;31.48;71.6;32.07;72.42;-0.59;-0.82
2021-04-13;E.C.2;13.31;65.0;31.67;61.94;-18.36;3.06
2021-05-18;B.B.3;31.64;18.66;17.58;19.51;14.06;-0.85
2021-05-19;B.D.0;31.0;47.55;23.74;56.43;7.26;-8.88
2021-05-20;E.D.S;20.51;5.48;29.84;29.29;-9.33;-23.81
2021-05-24;B.E.S;20.11;92.18;16.07;94.25;4.04;-2.07
2021-06-14;C.E.S;17.37;43.78;15.22;87.75;2.15;-43.97
2021-06-16;E.D.0;34.48;48.71;12.85;77.77;21.63;-29.06
