day;fullRoomLocation;day_temp;day_hum;night_temp;night_hum;temp_diff;hum_diff
2020-04-16;E.E.2.B;34.74;81.25;33.17;55.3;1.57;25.95
2020-04-23;D.C.2.D;10.68;29.25;27.61;46.29;-16.93;-17.04
2020-06-12;E.D.2.A;18.2;94.05;14.42;65.21;3.78;28.84
2020-07-20;C.E.0.C;17.69;17.61;15.8;21.51;1.89;-3.9
2020-09-05;D.D.3.D;13.92;85.82;32.64;55.09;-18.72;30.73
2020-10-21;D.A.3.C;27.35;51.04;22.08;63.09;5.27;-12.05
2021-02-24;E.B.1.D;35.11;78.44;22.07;47.76;13.04;30.68
2021-04-11;D.D.0.D;25.39;95.09;32.15;55.94;-6.76;39.15
2021-06-10;E.A.3.C;35.28;6.66;12.56;78.87;22.72;-72.21
2021-06-17;C.E.0.D;31.86;96.71;20.8;68.32;11.06;28.39
2021-06-21;C.E.3.D;26.68;61.05;32.48;85.25;-5.8;-24.2
2021-08-20;C.C.1.B;33.93;28.42;32.11;41.66;1.82;-13.24
2021-11-11;C.B.1.C;21.4;74.81;30.58;23.0;-9.18;51.81
2021-12-30;D.E.S.A;31.04;82.2;32.72;56.7;-1.68;25.5
2022-01-05;C.C.1.B;15.78;42.33;31.54;3.23;-15.76;39.1
2022-01-05;D.D.0.A;14.63;5.61;23.3;0.31;-8.67;5.3
2022-01-15;D.B.2.A;21.99;2.16;17.27;64.94;4.72;-62.78
2022-04-29;E.C.S.D;30.61;7.67;24.38;40.45;6.23;-32.78
2022-05-06;D.B.S.A;23.31;93.85;35.21;6.25;-11.9;87.6
2022-05-09;A.E.3.A;18.37;8.06;34.18;42.94;-15.81;-34.88
2021-11-25;D.B.S.E;14.46;22.3;22.9;89.08;-8.44;-66.78
2022-03-12;D.A.3.C;22.63;65.54;33.54;89.46;-10.91;-23.92
