day;fullRoomLocation;day_temp;day_hum;night_temp;night_hum;temp_diff;hum_diff
2020-07-01;B.C.2.B;14.99;46.55;15.56;48.73;-0.57;-2.18
2020-07-24;A.B.S.D;23.83;62.49;37.28;71.64;-13.45;-9.15
2020-08-16;B.A.3.B;13.38;22.03;18.95;31.37;-5.57;-9.34
2020-09-27;B.C.1.D;25.71;85.08;26.86;19.89;-1.15;65.19
2020-10-06;B.C.0.B;17.83;73.51;12.87;72.03;4.96;1.48
2020-10-11;B.E.3.E;30.24;61.04;22.24;35.81;8.0;25.23
2021-01-29;A.D.S.D;27.21;51.49;23.19;29.4;4.02;22.09
2021-04-26;E.A.0.E;23.37;7.43;35.6;89.71;-12.23;-82.28
2021-09-10;B.C.2.A;11.19;70.75;33.46;54.0;-22.27;16.75
2021-11-06;C.C.1.A;28.25;75.5;14.25;2.88;14.0;72.62
2022-01-10;E.E.S.A;34.3;37.53;10.14;99.38;24.16;-61.85
2022-02-28;E.C.3.E;26.66;30.17;14.1;10.39;12.56;19.78
2022-04-09;C.C.S.E;27.93;74.78;13.76;53.89;14.17;20.89
2022-06-29;B.C.2.C;36.52;48.34;37.38;84.78;-0.86;-36.44
2021-02-10;E.E.2.E;20.15;24.73;24.04;28.37;-3.89;-3.64
