day;fullRoomLocation;day_temp;day_hum;night_temp;night_hum;temp_diff;hum_diff
2020-04-01;B.D.S.E;32.25;5.02;18.55;57.46;13.7;-52.44
2020-05-20;A.D.3.D;34.33;94.61;12.75;40.47;21.58;54.14
2020-05-21;D.A.0.E;21.36;11.22;14.28;71.16;7.08;-59.94
2020-06-11;E.B.1.D;18.26;60.06;10.45;92.6;7.81;-32.54
2020-07-03;A.C.3.A;27.14;88.2;16.69;67.04;10.45;21.16
2020-11-26;C.D.3.D;12.19;53.79;12.8;12.68;-0.61;41.11
2020-12-05;E.C.2.A;23.33;56.54;37.04;65.12;-13.71;-8.58
2020-12-13;A.D.2.E;10.93;39.26;26.42;91.77;-15.49;-52.51
2021-02-21;E.A.2.E;19.66;2.05;19.21;27.61;0.45;-25.56
2021-03-04;A.C.0.C;27.43;10.84;30.71;58.04;-3.28;-47.2
2021-03-30;C.D.S.E;21.35;50.3;11.91;31.43;9.44;18.87
2021-04-12;B.D.0.B;33.2;57.58;35.49;82.95;-2.29;-25.37
2021-05-08;E.D.0.D;21.2;64.77;13.57;38.42;7.63;26.35
2021-11-19;E.A.0.E;24.79;78.51;29.42;10.8;-4.63;67.71
2022-02-01;A.C.0.E;16.77;47.53;24.12;96.24;-7.35;-48.71
2022-04-11;E.A.1.D;11.01;99.73;36.38;48.16;-25.37;51.57
2022-06-16;C.E.S.E;20.08;20.76;36.69;86.37;-16.61;-65.61
2022-06-22;B.A.S.E;33.49;28.12;31.96;52.24;1.53;-24.12
2022-07-11;E.E.0.B;25.55;0.75;28.19;25.14;-2.64;-24.39
2022-02-26;B.D.3.A;31.79;43.19;24.76;94.5;7.03;-51.31
2022-03-30;D.D.2.C;25.71;31.23;11.96;72.3;13.75;-41.07
