day;fullRoomLocation;day_temp;day_hum;night_temp;night_hum;temp_diff;hum_diff
2020-05-02;C.E.2.C;14.15;24.47;17.72;6.21;-3.57;18.26
2020-05-03;B.D.0.D;21.82;79.91;19.31;3.18;2.51;76.73
2020-06-25;B.E.0.D;12.34;64.4;19.99;28.78;-7.65;35.62
2020-09-11;E.D.3.B;28.54;73.7;22.14;47.17;6.4;26.53
2020-12-11;B.A.3.B;17.88;77.21;28.87;31.54;-10.99;45.67
2020-12-23;B.C.S.C;17.07;8.07;27.87;82.19;-10.8;-74.12
2021-01-31;B.E.0.D;18.91;91.71;30.46;16.67;-11.55;75.04
2021-04-29;A.B.0.D;37.12;42.47;26.01;81.16;11.11;-38.69
2021-05-20;A.B.3.E;27.74;91.14;14.17;47.83;13.57;43.31
2021-06-10;A.B.0.E;29.39;60.95;23.08;20.75;6.31;40.2
2022-01-11;D.B.3.E;24.46;40.8;36.33;39.06;-11.87;1.74
2022-02-01;C.B.2.C;23.37;10.66;27.67;53.04;-4.3;-42.38
2022-08-25;E.D.0.B;32.95;16.0;36.95;89.41;-4.0;-73.41
2021-11-23;D.B.3.E;29.98;97.26;27.64;62.11;2.34;35.15
2021-11-28;B.D.1.C;21.0;91.7;13.34;74.29;7.66;17.41
2022-02-08;E.A.3.A;28.94;60.27;33.46;77.3;-4.52;-17.03
2022-03-02;E.B.1.C;32.67;87.72;34.02;90.87;-1.35;-3.15
