day;fullRoomLocation;day_temp;day_hum;night_temp;night_hum;temp_diff;hum_diff
2020-05-31;A.D.0.D;21.44;21.63;10.47;16.33;10.97;5.3
2020-06-13;C.D.2.D;35.4;46.86;12.37;54.29;23.03;-7.43
2020-06-15;C.E.1.B;37.34;3.66;29.92;61.84;7.42;-58.18
2020-07-18;D.C.1.E;37.03;79.76;35.05;46.13;1.98;33.63
2020-08-23;B.D.S.D;25.54;11.91;19.09;30.95;6.45;-19.04
2020-08-31;E.E.0.D;15.49;56.05;25.6;75.76;-10.11;-19.71
2021-02-13;B.C.S.B;31.69;84.22;30.51;42.6;1.18;41.62
2021-03-17;D.B.2.B;18.61;41.02;36.73;21.2;-18.12;19.82
2021-05-07;D.A.S.D;35.05;67.65;29.14;17.94;5.91;49.71
2021-05-17;D.B.2.D;18.82;85.61;36.99;0.28;-18.17;85.33
2021-05-29;D.C.2.E;10.21;71.58;33.17;23.12;-22.96;48.46
2021-11-08;C.E.1.E;13.66;40.12;18.12;43.23;-4.46;-3.11
2022-02-12;D.A.0.A;28.72;24.48;33.59;18.48;-4.87;6.0
2022-06-29;D.C.2.A;12.74;91.24;19.61;50.69;-6.87;40.55
2021-05-04;C.A.2.A;18.71;37.9;18.87;20.09;-0.16;17.81
2022-03-20;B.D.3.A;24.65;86.18;22.41;7.14;2.24;79.04
2022-05-28;E.C.3.B;28.53;47.17;20.38;93.54;8.15;-46.37
