day;fullRoomLocation;day_temp;day_hum;night_temp;night_hum;temp_diff;hum_diff
2020-04-17;D.B.2.B;16.07;57.82;14.28;8.06;1.79;49.76
2020-05-14;B.C.S.A;21.33;60.62;18.36;70.79;2.97;-10.17
2020-05-23;A.D.2.C;21.27;24.1;33.65;69.43;-12.38;-45.33
2020-06-24;B.C.S.A;18.73;64.22;37.48;90.34;-18.75;-26.12
2020-07-19;D.B.1.E;12.44;79.64;29.34;30.63;-16.9;49.01
2020-07-26;C.D.2.B;25.17;94.53;14.58;13.14;10.59;81.39
2020-08-03;A.A.2.C;29.47;5.85;17.07;25.82;12.4;-19.97
2020-10-16;A.C.1.E;18.35;7.01;12.44;38.71;5.91;-31.7
2021-05-01;D.E.S.B;33.15;3.83;34.39;22.38;-1.24;-18.55
2021-05-19;E.D.S.D;32.84;83.17;33.5;91.98;-0.66;-8.81
2021-06-23;C.C.0.C;30.43;74.97;14.65;53.99;15.78;20.98
2021-07-04;C.E.2.C;32.07;38.97;29.61;27.58;2.46;11.39
2021-09-21;B.B.0.B;21.47;76.63;31.28;91.88;-9.81;-15.25
2021-10-07;C.A.0.D;23.14;34.22;35.16;92.35;-12.02;-58.13
2022-01-21;B.A.0.B;23.28;35.66;23.48;46.2;-0.2;-10.54
2022-01-26;D.E.1.A;34.0;60.01;28.69;52.03;5.31;7.98
2022-02-05;B.A.S.A;22.94;69.55;12.59;91.16;10.35;-21.61
2022-03-18;D.A.1.C;21.95;32.44;34.22;85.01;-12.27;-52.57
2022-04-01;B.A.S.B;15.51;60.67;23.5;8.6;-7.99;52.07
2022-08-15;B.A.S.B;19.15;78.52;35.37;96.41;-16.22;-17.89
2021-03-29;C.D.2.C;15.99;60.29;30.6;29.32;-14.61;30.97
2021-07-30;A.C.2.B;17.69;48.33;31.65;42.04;-13.96;6.29
2022-01-17;B.D.1.A;22.14;30.33;21.62;61.19;0.52;-30.86
2022-03-22;C.B.S.A;19.01;60.37;36.37;97.04;-17.36;-36.67
