day;fullRoomLocation;day_temp;day_hum;night_temp;night_hum;temp_diff;hum_diff
2020-06-08;E.E.0.B;23.24;82.1;12.78;21.68;10.46;60.42
2020-07-28;D.E.0.C;30.56;28.37;10.47;56.63;20.09;-28.26
2020-09-05;B.A.2.C;15.68;31.32;22.63;51.83;-6.95;-20.51
2021-02-15;D.D.2.B;31.12;81.15;37.35;77.56;-6.23;3.59
2021-06-03;C.A.S.A;25.47;71.27;24.9;23.56;0.57;47.71
2021-06-10;B.B.3.E;35.85;72.86;36.1;44.94;-0.25;27.92
2021-06-16;D.D.S.E;15.81;36.22;15.89;78.47;-0.08;-42.25
2021-07-05;C.B.3.B;13.43;69.55;19.8;5.31;-6.37;64.24
2021-09-19;B.A.0.B;33.94;47.12;16.08;55.68;17.86;-8.56
2021-09-25;B.E.0.C;31.08;79.21;31.06;31.05;0.02;48.16
2021-11-05;B.B.0.B;31.83;65.83;34.86;92.19;-3.03;-26.36
2021-12-27;A.D.0.E;16.48;48.86;32.2;56.17;-15.72;-7.31
2022-03-04;A.B.0.C;24.49;22.42;25.86;48.81;-1.37;-26.39
2022-05-13;E.B.1.E;13.12;51.69;20.8;87.74;-7.68;-36.05
2022-06-05;C.B.0.B;23.91;84.42;15.52;80.27;8.39;4.15
2021-09-21;B.D.1.A;22.44;1.06;13.85;11.75;8.59;-10.69
2021-10-06;D.D.3.C;36.73;15.27;15.86;34.93;20.87;-19.66
2022-03-22;D.A.2.E;16.44;11.15;29.06;39.92;-12.62;-28.77
2022-07-18;A.A.2.B;23.87;7.9;27.77;92.85;-3.9;-84.95
2022-08-22;D.B.3.C;37.29;52.63;11.27;53.81;26.02;-1.18
