day;fullRoomLocation;day_temp;day_hum;night_temp;night_hum;temp_diff;hum_diff
2020-10-01;C.B.0.E;37.07;16.68;21.67;87.83;15.4;-71.15
2021-01-16;A.A.1.A;31.94;70.21;27.21;54.66;4.73;15.55
2021-02-23;E.A.S.A;14.51;69.32;14.59;50.66;-0.08;18.66
2021-03-02;A.D.0.A;21.61;84.31;15.41;75.06;6.2;9.25
2021-03-12;B.E.1.D;31.87;34.31;16.94;35.28;14.93;-0.97
2021-04-27;B.D.3.D;30.65;47.75;29.71;84.2;0.94;-36.45
2021-07-25;B.D.0.D;15.99;39.91;35.62;18.05;-19.63;21.86
2021-09-18;D.D.1.B;18.26;65.74;28.92;50.68;-10.66;15.06
2021-09-22;D.A.3.E;31.52;40.53;15.65;3.02;15.87;37.51
2021-10-25;A.A.0.B;24.31;40.64;30.94;30.36;-6.63;10.28
2022-03-04;D.E.1.E;20.97;59.36;32.93;86.0;-11.96;-26.64
2022-03-14;A.A.1.C;35.35;32.59;10.44;45.77;24.91;-13.18
2022-03-19;E.A.2.D;10.97;47.08;30.12;79.63;-19.15;-32.55
2022-04-09;E.C.3.C;20.01;51.84;25.67;99.95;-5.66;-48.11
2022-05-02;E.C.S.D;12.33;1.07;29.63;4.96;-17.3;-3.89
2022-05-22;A.A.3.E;17.08;1.02;34.36;30.77;-17.28;-29.75
2022-04-16;D.B.0.D;28.65;46.32;24.79;78.96;3.86;-32.64
