day;fullRoomLocation;day_temp;day_hum;night_temp;night_hum;temp_diff;hum_diff
2020-04-23;C.B.3.C;17.46;93.69;10.04;92.37;7.42;1.32
2020-05-24;D.E.1.C;15.97;63.98;35.35;81.45;-19.38;-17.47
2020-07-22;B.D.2.E;32.83;19.63;25.8;59.77;7.03;-40.14
2020-09-07;A.B.2.A;22.99;66.47;14.17;94.98;8.82;-28.51
2020-10-07;D.E.S.C;26.34;39.71;16.91;4.92;9.43;34.79
2020-11-02;D.A.0.A;20.14;65.2;25.75;79.61;-5.61;-14.41
2020-12-25;D.A.0.C;16.84;5.18;35.22;8.1;-18.38;-2.92
2021-01-14;C.B.S.C;23.62;14.81;25.41;15.08;-1.79;-0.27
2021-01-20;D.D.0.C;31.84;94.17;26.62;87.97;5.22;6.2
2021-02-15;A.B.3.B;33.77;17.29;30.37;51.61;3.4;-34.32
2021-04-14;E.B.2.B;32.01;72.7;11.33;18.29;20.68;54.41
2021-05-19;C.A.1.B;34.59;73.27;31.16;40.96;3.43;32.31
2021-06-11;A.D.2.C;16.39;46.35;20.21;97.64;-3.82;-51.29
2021-08-01;C.A.S.B;10.18;0.7;17.38;54.14;-7.2;-53.44
2021-09-13;A.C.3.C;16.92;51.59;34.89;9.22;-17.97;42.37
2021-09-22;E.D.1.D;24.95;68.85;21.76;26.98;3.19;41.87
2021-10-12;C.A.1.C;12.75;32.05;34.0;94.84;-21.25;-62.79
2021-10-23;E.E.0.A;29.13;16.21;17.15;72.39;11.98;-56.18
2021-12-11;A.C.S.E;13.19;85.0;13.42;48.75;-0.23;36.25
2021-12-27;B.C.2.A;28.74;18.5;18.65;97.96;10.09;-79.46
2022-01-28;A.E.S.A;24.36;61.55;25.54;99.76;-1.18;-38.21
2022-03-16;A.D.S.A;11.08;16.48;23.48;95.95;-12.4;-79.47
2022-03-31;C.A.3.D;29.75;61.45;18.96;59.79;10.79;1.66
2022-05-09;A.D.3.C;24.41;76.14;30.76;77.11;-6.35;-0.97
2022-05-10;D.A.3.A;24.46;93.28;27.95;5.25;-3.49;88.03
2022-06-11;A.D.0.A;26.13;97.67;33.97;43.06;-7.84;54.61
2022-06-11;E.C.2.E;18.26;76.69;13.0;98.58;5.26;-21.89
2022-06-16;A.E.0.A;34.21;41.56;11.51;31.04;22.7;10.52
2022-08-13;D.A.0.B;12.02;98.37;19.7;90.69;-7.68;7.68
