day;fullRoomLocation;day_temp;day_hum;night_temp;night_hum;temp_diff;hum_diff
2020-04-04;A.E.1.E;30.92;31.77;25.48;45.56;5.44;-13.79
2020-05-26;A.D.0.D;15.34;67.7;20.5;97.64;-5.16;-29.94
2020-06-07;D.C.S.E;28.54;52.97;15.77;46.06;12.77;6.91
2020-06-14;D.C.S.D;28.53;21.33;17.7;93.94;10.83;-72.61
2020-06-28;A.B.3.E;27.51;91.87;23.79;41.24;3.72;50.63
2020-09-23;E.B.0.B;26.89;86.65;28.19;72.04;-1.3;14.61
2020-11-01;C.E.2.A;35.32;4.01;35.81;70.52;-0.49;-66.51
2020-12-22;A.D.1.B;34.87;89.18;36.55;71.91;-1.68;17.27
2020-12-26;E.D.2.A;28.36;45.89;23.3;4.35;5.06;41.54
2021-01-18;B.E.2.D;28.72;42.87;33.06;76.87;-4.34;-34.0
2021-01-25;D.B.2.E;12.86;39.06;12.58;45.29;0.28;-6.23
2021-04-25;A.A.3.D;36.17;53.98;18.09;42.49;18.08;11.49
2021-06-28;A.C.1.C;26.97;8.49;34.08;59.58;-7.11;-51.09
2021-08-22;B.B.0.B;20.7;70.5;29.38;94.69;-8.68;-24.19
2021-11-29;D.E.0.D;23.55;68.04;31.74;91.24;-8.19;-23.2
2021-12-13;E.C.2.E;31.53;56.61;22.86;15.1;8.67;41.51
2022-02-15;C.B.2.C;30.52;65.69;33.03;0.13;-2.51;65.56
2022-05-11;C.A.3.B;33.29;27.53;26.53;58.55;6.76;-31.02
2021-02-21;D.B.0.C;31.37;94.61;23.64;17.71;7.73;76.9
2021-06-14;B.B.3.A;13.73;38.11;15.17;72.42;-1.44;-34.31
2021-08-28;A.B.S.D;36.15;88.71;14.34;97.09;21.81;-8.38
2022-04-06;B.B.1.E;31.14;81.66;37.24;69.23;-6.1;12.43
2022-07-12;B.B.S.A;34.43;99.91;24.07;52.45;10.36;47.46
2022-07-17;A.A.S.D;22.41;42.58;33.08;65.73;-10.67;-23.15
