day;fullRoomLocation;day_temp;day_hum;night_temp;night_hum;temp_diff;hum_diff
2020-05-28;A.C.0.D;27.3;30.37;18.84;0.29;8.46;30.08
2020-07-17;A.A.3.D;35.16;43.72;30.26;80.55;4.9;-36.83
2020-08-01;C.B.S.B;35.65;47.73;16.37;89.65;19.28;-41.92
2020-08-10;B.A.3.E;37.3;67.0;24.26;55.44;13.04;11.56
2020-08-23;C.A.2.E;36.34;84.66;30.54;43.96;5.8;40.7
2020-09-10;D.C.1.D;19.64;90.72;16.42;35.69;3.22;55.03
2020-12-21;D.A.3.D;32.95;26.01;34.39;12.57;-1.44;13.44
2021-01-12;A.D.2.B;35.74;18.35;17.63;12.04;18.11;6.31
2021-01-26;B.D.0.C;23.11;40.53;12.0;31.35;11.11;9.18
2021-02-28;A.B.S.D;12.88;2.72;29.03;15.07;-16.15;-12.35
2021-04-21;D.C.S.A;33.92;83.81;10.13;10.85;23.79;72.96
2021-05-07;B.E.S.D;20.08;7.57;36.19;46.19;-16.11;-38.62
2021-06-09;D.E.2.A;29.19;6.82;27.4;76.6;1.79;-69.78
2021-07-08;D.C.0.A;19.81;47.82;36.89;43.67;-17.08;4.15
2022-06-26;E.C.0.E;32.45;42.37;10.28;61.07;22.17;-18.7
2022-07-17;B.D.S.C;21.55;70.9;36.98;27.47;-15.43;43.43
2022-07-24;D.C.0.C;11.41;84.65;13.73;72.87;-2.32;11.78
2021-11-17;A.B.0.C;15.79;38.72;23.61;98.19;-7.82;-59.47
