day;fullRoomLocation;day_temp;day_hum;night_temp;night_hum;temp_diff;hum_diff
2020-04-08;D.E.2.A;29.31;20.09;20.34;84.94;8.97;-64.85
2020-04-25;C.B.S.B;11.95;93.64;34.59;17.27;-22.64;76.37
2020-09-18;A.D.S.B;32.8;13.84;26.67;15.92;6.13;-2.08
2021-04-29;D.E.3.B;26.52;22.3;27.3;2.75;-0.78;19.55
2021-06-13;A.E.2.D;22.86;21.5;20.82;26.19;2.04;-4.69
2021-06-15;D.C.S.E;19.58;54.45;29.65;95.48;-10.07;-41.03
2021-06-23;D.D.1.D;19.96;43.57;17.99;87.41;1.97;-43.84
2021-06-26;D.C.0.E;12.2;8.92;11.83;61.67;0.37;-52.75
2021-07-03;D.E.3.B;19.6;89.05;29.83;9.58;-10.23;79.47
2021-07-12;D.C.2.D;30.48;47.24;14.6;89.27;15.88;-42.03
2021-08-17;B.B.1.B;21.99;46.79;20.96;49.56;1.03;-2.77
2021-10-14;D.E.2.A;10.1;9.54;34.48;2.58;-24.38;6.96
2022-01-30;E.E.1.D;34.16;85.17;14.63;31.3;19.53;53.87
2022-02-23;A.E.2.B;30.94;52.03;13.49;55.81;17.45;-3.78
2022-03-13;B.C.1.C;33.28;12.11;15.74;89.81;17.54;-77.7
2022-05-12;E.D.1.D;19.38;36.01;14.45;88.47;4.93;-52.46
2022-05-25;B.C.2.A;28.44;74.68;27.09;8.32;1.35;66.36
2022-08-27;B.D.1.A;34.65;48.37;31.51;39.74;3.14;8.63
2022-01-18;C.B.S.D;30.72;83.56;16.16;46.07;14.56;37.49
2022-03-13;E.B.S.B;28.22;13.95;21.46;11.35;6.76;2.6
