day;fullRoomLocation;day_temp;day_hum;night_temp;night_hum;temp_diff;hum_diff
2020-07-12;C.B.0.B;15.7;50.03;21.45;39.21;-5.75;10.82
2020-07-28;A.A.S.E;18.39;69.06;33.54;34.78;-15.15;34.28
2020-08-12;B.E.0.B;24.33;68.25;33.98;79.03;-9.65;-10.78
2020-10-13;E.C.3.D;24.69;68.13;20.31;27.57;4.38;40.56
2020-11-07;B.D.3.C;12.71;57.62;21.28;74.44;-8.57;-16.82
2020-11-19;D.E.0.E;16.19;32.27;25.51;15.24;-9.32;17.03
2020-11-24;B.C.1.C;17.36;79.16;14.71;21.55;2.65;57.61
2020-12-10;B.E.1.B;21.68;40.73;23.39;61.88;-1.71;-21.15
2021-01-04;B.A.0.D;36.45;29.89;24.61;99.01;11.84;-69.12
2021-01-07;D.E.0.B;36.53;36.29;36.01;8.23;0.52;28.06
2021-01-29;C.E.0.C;27.97;97.45;19.82;45.3;8.15;52.15
2021-06-01;E.D.1.B;19.02;49.49;28.47;97.15;-9.45;-47.66
2021-07-02;D.B.3.E;11.21;88.51;12.18;96.5;-0.97;-7.99
2021-07-23;C.A.S.A;11.15;9.06;15.25;75.04;-4.1;-65.98
2021-07-29;A.D.0.E;16.02;84.91;12.47;82.98;3.55;1.93
2021-10-20;A.C.3.A;14.1;37.91;31.17;15.9;-17.07;22.01
2021-11-28;B.C.2.B;14.75;23.75;23.85;13.69;-9.1;10.06
2022-02-25;C.D.1.D;20.34;26.84;33.54;53.32;-13.2;-26.48
2022-06-18;B.D.1.A;34.46;49.96;32.61;94.11;1.85;-44.15
2020-11-08;C.D.S.C;24.39;63.22;29.4;27.16;-5.01;36.06
2021-07-01;E.A.1.D;24.7;44.82;15.2;94.39;9.5;-49.57
2022-02-01;C.E.S.C;18.57;58.87;15.89;55.44;2.68;3.43
2022-02-14;D.B.0.C;18.07;26.97;31.41;47.37;-13.34;-20.4
2022-04-03;E.D.1.A;23.0;19.87;26.35;71.58;-3.35;-51.71
2022-05-04;D.B.3.D;32.08;50.4;32.82;90.0;-0.74;-39.6
2022-05-29;B.C.0.A;10.19;55.7;24.71;13.29;-14.52;42.41
