day;fullRoomLocation;day_temp;day_hum;night_temp;night_hum;temp_diff;hum_diff
2020-04-14;A.C.1.E;24.89;11.56;35.46;46.16;-10.57;-34.6
2020-05-03;C.B.S.A;34.85;68.03;16.82;60.09;18.03;7.94
2020-07-21;A.C.0.D;14.25;95.49;27.51;86.71;-13.26;8.78
2020-07-22;C.D.2.E;30.38;95.51;30.86;17.34;-0.48;78.17
2020-09-19;B.B.0.B;23.38;33.32;28.95;73.63;-5.57;-40.31
2020-10-04;B.E.S.A;32.81;43.2;30.91;39.32;1.9;3.88
2020-10-04;B.B.S.A;33.2;77.2;19.44;85.37;13.76;-8.17
2021-03-09;D.B.S.B;17.13;18.01;28.52;83.37;-11.39;-65.36
2021-04-21;E.D.S.C;28.05;41.18;35.82;29.54;-7.77;11.64
2021-06-04;B.C.0.B;20.54;69.63;21.94;74.73;-1.4;-5.1
2021-08-09;B.B.2.C;27.54;77.15;22.62;86.4;4.92;-9.25
2021-08-23;C.C.2.B;24.61;55.34;18.76;19.15;5.85;36.19
2021-09-25;C.C.0.D;35.0;66.25;31.06;16.9;3.94;49.35
2021-11-03;C.D.3.A;12.79;64.95;12.91;29.29;-0.12;35.66
2021-12-11;B.C.0.C;16.92;43.4;31.27;38.07;-14.35;5.33
2022-04-29;E.B.3.E;13.84;43.27;26.77;59.98;-12.93;-16.71
2022-06-11;A.E.S.E;29.05;18.16;23.96;95.18;5.09;-77.02
2022-08-24;E.E.2.E;33.97;34.89;30.82;76.55;3.15;-41.66
2021-10-09;A.A.3.A;14.02;11.9;19.69;51.72;-5.67;-39.82
2022-01-25;B.B.3.D;25.92;33.9;16.99;17.48;8.93;16.42
2022-04-12;E.A.0.C;24.86;53.78;28.21;24.43;-3.35;29.35
