day;fullRoomLocation;day_temp;day_hum;night_temp;night_hum;temp_diff;hum_diff
2020-04-22;B.C.S.E;30.07;90.15;17.81;25.69;12.26;64.46
2020-04-23;C.A.1.B;27.87;31.62;17.73;85.02;10.14;-53.4
2020-05-24;B.B.1.E;33.76;57.93;34.08;98.05;-0.32;-40.12
2020-05-29;B.B.S.A;13.91;61.15;31.35;36.3;-17.44;24.85
2020-06-16;D.A.1.E;27.55;95.84;13.57;42.11;13.98;53.73
2020-08-25;A.E.S.D;36.75;32.29;31.81;91.42;4.94;-59.13
2020-08-26;B.C.0.D;22.3;24.46;22.0;30.3;0.3;-5.84
2020-10-31;C.B.S.B;10.95;52.53;26.71;65.6;-15.76;-13.07
2020-12-01;D.B.2.E;10.82;5.55;12.88;80.16;-2.06;-74.61
2021-04-08;B.A.2.A;26.42;38.37;10.43;1.79;15.99;36.58
2021-11-06;B.B.S.C;25.23;70.65;15.62;68.98;9.61;1.67
2022-02-04;E.B.3.E;17.99;47.45;14.28;69.05;3.71;-21.6
2022-05-31;B.D.0.C;15.89;52.69;35.54;4.18;-19.65;48.51
2022-06-21;C.D.0.C;12.85;65.44;11.0;32.81;1.85;32.63
2022-08-13;C.D.2.D;29.33;69.65;28.27;41.41;1.06;28.24
2022-08-20;A.C.3.D;21.65;47.47;24.94;37.96;-3.29;9.51
