day;fullRoomLocation;day_temp;day_hum;night_temp;night_hum;temp_diff;hum_diff
2020-04-15;B.D.2.E;10.65;20.23;34.39;63.72;-23.74;-43.49
2020-05-18;E.E.3.B;26.78;2.36;24.13;54.86;2.65;-52.5
2020-07-19;C.E.0.D;10.52;97.17;29.52;62.1;-19.0;35.07
2020-07-24;D.D.1.D;27.91;93.35;26.65;28.66;1.26;64.69
2020-08-10;B.C.1.C;22.78;45.61;27.81;62.36;-5.03;-16.75
2020-11-03;B.A.3.E;18.18;75.6;32.77;72.01;-14.59;3.59
2020-12-06;E.A.S.B;13.54;53.62;35.57;5.91;-22.03;47.71
2021-01-12;B.E.2.A;32.29;84.24;14.4;15.3;17.89;68.94
2021-01-23;A.C.3.B;18.8;97.76;30.19;66.27;-11.39;31.49
2021-02-01;C.B.3.D;17.25;66.56;25.08;22.12;-7.83;44.44
2021-05-21;E.C.2.D;25.81;71.9;33.19;16.4;-7.38;55.5
2021-05-26;A.D.S.B;17.53;82.5;20.67;90.84;-3.14;-8.34
2021-07-15;E.A.S.B;15.36;7.59;33.62;69.32;-18.26;-61.73
2021-09-26;D.C.3.E;34.81;48.96;26.32;91.6;8.49;-42.64
2021-09-28;B.E.S.B;26.61;91.07;12.67;96.41;13.94;-5.34
2021-10-31;D.B.3.D;10.53;40.15;25.67;75.83;-15.14;-35.68
2021-11-19;C.A.2.D;29.31;7.68;32.76;58.01;-3.45;-50.33
2021-12-06;A.E.0.B;32.18;23.7;25.24;16.55;6.94;7.15
2021-12-26;D.A.S.E;12.45;29.98;26.53;35.27;-14.08;-5.29
2022-01-27;D.C.1.D;36.92;46.81;33.54;75.91;3.38;-29.1
2022-04-15;D.D.S.C;34.94;81.43;13.79;65.22;21.15;16.21
2022-05-06;D.D.S.B;31.11;29.5;11.88;22.38;19.23;7.12
2022-06-12;D.E.2.A;26.31;62.88;31.98;23.12;-5.67;39.76
2022-08-14;C.E.2.E;30.15;40.53;36.79;47.97;-6.64;-7.44
2022-01-01;D.B.3.C;22.78;97.89;20.67;5.26;2.11;92.63
