day;fullRoomLocation;day_temp;day_hum;night_temp;night_hum;temp_diff;hum_diff
2020-05-27;A.C.S.E;36.01;28.9;11.44;11.91;24.57;16.99
2020-06-20;E.A.S.C;26.05;45.76;26.58;22.03;-0.53;23.73
2020-07-04;C.E.S.B;19.22;78.89;21.43;88.1;-2.21;-9.21
2020-07-10;D.D.S.D;14.18;18.65;17.56;74.34;-3.38;-55.69
2020-07-25;A.D.1.A;26.61;75.93;21.28;89.26;5.33;-13.33
2020-08-20;D.E.3.A;32.04;9.22;20.4;14.06;11.64;-4.84
2021-01-22;B.B.2.E;12.73;63.22;21.43;67.62;-8.7;-4.4
2021-02-13;A.A.2.B;20.92;53.88;33.15;12.26;-12.23;41.62
2021-03-29;E.D.S.E;23.79;15.44;30.03;47.73;-6.24;-32.29
2021-05-26;A.A.2.D;16.89;40.35;16.37;78.92;0.52;-38.57
2021-11-20;D.A.S.D;22.53;94.35;23.51;85.94;-0.98;8.41
2022-05-14;E.E.3.D;16.84;34.98;20.33;73.15;-3.49;-38.17
2022-06-12;E.A.0.E;18.6;34.6;32.37;16.26;-13.77;18.34
2022-07-29;D.B.0.A;16.99;26.38;19.67;99.48;-2.68;-73.1
2022-08-25;C.B.0.D;30.05;5.95;37.1;13.7;-7.05;-7.75
2022-04-02;B.E.0.D;35.24;5.11;30.03;4.19;5.21;0.92
2022-04-15;D.A.3.A;19.22;5.01;22.76;32.31;-3.54;-27.3
