day;fullRoomLocation;day_temp;day_hum;night_temp;night_hum;temp_diff;hum_diff
2020-04-09;B.D.2.A;35.57;9.73;29.59;98.65;5.98;-88.92
2020-05-08;D.A.0.B;35.49;98.21;29.17;37.65;6.32;60.56
2020-05-22;A.E.0.C;37.23;87.78;26.24;40.37;10.99;47.41
2020-07-23;D.A.2.E;14.36;59.8;24.65;98.16;-10.29;-38.36
2020-10-01;B.E.3.A;32.43;92.15;12.22;63.15;20.21;29.0
2020-10-21;C.A.0.A;31.15;47.2;25.37;92.01;5.78;-44.81
2020-10-24;B.A.3.D;11.03;67.23;16.5;2.0;-5.47;65.23
2020-12-04;A.A.2.D;24.45;55.56;28.86;91.69;-4.41;-36.13
2020-12-19;C.A.1.D;36.89;99.35;25.33;86.72;11.56;12.63
2021-02-03;B.B.2.A;33.34;64.62;18.36;87.71;14.98;-23.09
2021-02-07;B.D.1.E;22.09;83.46;23.13;43.46;-1.04;40.0
2021-03-06;E.C.S.B;10.51;66.95;27.48;80.47;-16.97;-13.52
2021-05-16;C.D.2.A;32.78;24.44;21.29;83.75;11.49;-59.31
2021-07-18;A.B.0.E;34.56;1.63;26.73;19.86;7.83;-18.23
2021-08-08;D.A.1.B;22.69;31.0;27.57;94.58;-4.88;-63.58
2021-09-09;E.B.1.A;16.97;18.0;17.83;70.87;-0.86;-52.87
2021-09-24;D.C.S.D;36.45;4.73;33.84;38.42;2.61;-33.69
2021-12-20;A.B.0.A;32.82;54.95;32.49;36.59;0.33;18.36
2022-01-09;B.A.S.B;31.89;41.05;16.61;88.26;15.28;-47.21
2022-02-02;D.D.1.A;33.42;25.3;35.7;66.74;-2.28;-41.44
2022-04-15;A.E.2.D;11.02;90.52;35.57;55.14;-24.55;35.38
2022-04-27;B.C.S.D;31.48;39.48;25.77;35.32;5.71;4.16
2022-06-17;A.E.0.E;33.97;68.14;27.79;80.59;6.18;-12.45
2022-06-17;D.B.3.D;23.86;92.07;19.36;13.73;4.5;78.34
2022-07-22;C.C.0.C;37.27;6.65;21.15;41.64;16.12;-34.99
