day;fullRoomLocation;day_temp;day_hum;night_temp;night_hum;temp_diff;hum_diff
2020-07-24;E.E.S.C;33.79;81.53;35.64;45.01;-1.85;36.52
2021-03-30;D.C.2.E;34.7;77.16;19.2;1.54;15.5;75.62
2021-03-31;A.C.2.E;11.86;6.87;36.72;24.34;-24.86;-17.47
2021-04-01;B.A.S.A;16.88;39.64;21.32;32.05;-4.44;7.59
2021-07-18;E.B.2.A;12.69;47.59;28.58;21.7;-15.89;25.89
2021-08-26;A.C.0.A;13.62;73.56;29.09;87.53;-15.47;-13.97
2021-11-21;D.B.1.C;26.28;0.77;24.12;27.25;2.16;-26.48
2022-05-29;B.D.1.B;14.16;9.2;20.98;8.35;-6.82;0.85
2021-05-12;C.E.3.E;30.66;59.06;21.23;84.89;9.43;-25.83
2021-05-23;E.A.3.C;14.33;92.97;22.37;29.73;-8.04;63.24
2021-12-12;A.C.2.C;25.82;8.72;11.84;47.89;13.98;-39.17
2022-03-12;D.B.3.E;17.58;62.09;21.19;86.33;-3.61;-24.24
