day;fullRoomLocation;day_temp;day_hum;night_temp;night_hum;temp_diff;hum_diff
2020-08-18;E.C.2.C;19.23;93.36;10.79;34.68;8.44;58.68
2020-09-23;A.C.3.E;21.5;22.64;27.52;41.39;-6.02;-18.75
2020-12-27;A.E.1.D;20.98;87.44;12.41;73.67;8.57;13.77
2021-02-20;C.A.0.A;23.71;91.52;32.84;84.28;-9.13;7.24
2021-03-31;A.B.2.B;20.25;15.91;17.29;18.86;2.96;-2.95
2021-07-02;B.E.S.A;24.66;83.42;22.45;79.7;2.21;3.72
2021-10-13;B.B.1.E;15.72;99.58;33.05;3.12;-17.33;96.46
2021-11-03;D.A.3.B;33.63;97.92;21.38;76.28;12.25;21.64
2021-11-14;C.C.3.A;12.89;26.41;15.98;65.52;-3.09;-39.11
2022-02-12;B.D.0.C;20.41;57.0;24.05;62.06;-3.64;-5.06
2022-05-23;C.A.1.E;35.89;7.69;10.23;20.33;25.66;-12.64
2022-07-04;C.B.1.C;20.19;93.82;37.3;96.05;-17.11;-2.23
2022-08-19;B.C.0.C;37.41;83.5;37.48;22.07;-0.07;61.43
2022-05-11;E.E.3.B;16.39;67.0;20.19;51.3;-3.8;15.7
