day;fullRoomLocation;day_temp;day_hum;night_temp;night_hum;temp_diff;hum_diff
2020-04-21;D.E.1.C;21.31;17.27;35.61;28.77;-14.3;-11.5
2020-05-18;A.C.3.B;35.79;73.86;15.13;52.1;20.66;21.76
2020-05-24;A.C.2.A;15.46;71.18;27.66;54.25;-12.2;16.93
2020-09-17;D.A.3.B;17.32;76.34;11.06;26.34;6.26;50.0
2020-11-16;A.A.S.B;29.79;14.7;26.23;75.27;3.56;-60.57
2021-02-13;E.B.2.B;22.96;59.78;17.05;98.07;5.91;-38.29
2021-02-16;E.E.S.C;10.35;73.35;34.18;92.39;-23.83;-19.04
2021-03-21;E.D.1.C;13.1;31.09;35.66;68.88;-22.56;-37.79
2021-03-21;E.B.3.C;30.76;99.33;13.31;56.21;17.45;43.12
2021-04-14;C.D.0.E;28.38;45.97;35.15;35.14;-6.77;10.83
2021-06-08;E.E.0.E;36.94;56.27;24.9;51.26;12.04;5.01
2021-06-15;B.D.S.D;12.65;23.7;23.22;67.97;-10.57;-44.27
2021-06-21;B.E.0.B;16.43;34.13;36.39;46.8;-19.96;-12.67
2021-08-02;A.D.3.D;25.88;41.7;21.72;62.57;4.16;-20.87
2021-09-08;D.C.0.B;14.13;30.57;13.2;50.2;0.93;-19.63
2022-04-14;A.A.S.B;33.36;3.21;13.03;23.47;20.33;-20.26
2022-08-21;A.B.1.B;15.29;59.54;23.84;41.83;-8.55;17.71
