day;fullRoomLocation;day_temp;day_hum;night_temp;night_hum;temp_diff;hum_diff
2020-07-06;E.B.2.C;35.78;63.72;18.11;6.9;17.67;56.82
2020-07-24;D.B.S.E;36.48;45.47;11.55;25.9;24.93;19.57
2020-09-27;E.C.2.B;35.06;70.34;35.39;87.51;-0.33;-17.17
2020-10-10;E.E.3.E;24.57;85.04;29.88;53.72;-5.31;31.32
2020-11-09;B.E.1.C;20.32;92.06;28.5;85.08;-8.18;6.98
2021-01-16;A.B.S.A;21.25;14.54;28.38;52.89;-7.13;-38.35
2021-02-23;C.A.2.D;14.77;92.5;18.83;98.57;-4.06;-6.07
2021-03-29;E.D.3.C;15.19;68.92;31.6;4.64;-16.41;64.28
2021-04-02;B.D.1.E;11.49;80.75;14.93;31.63;-3.44;49.12
2021-04-07;E.D.2.D;18.71;64.85;29.44;22.64;-10.73;42.21
2021-04-22;E.A.3.A;16.91;50.23;30.9;95.76;-13.99;-45.53
2021-05-06;B.C.0.C;26.83;98.11;33.31;54.76;-6.48;43.35
2021-06-27;E.C.3.D;28.59;93.79;34.03;53.62;-5.44;40.17
2021-07-14;A.E.2.A;19.2;90.7;27.55;60.31;-8.35;30.39
2021-09-24;D.B.0.A;30.83;24.42;24.45;93.89;6.38;-69.47
2021-11-13;C.D.3.E;15.39;92.4;18.34;55.16;-2.95;37.24
2021-12-02;E.C.S.A;16.21;82.43;36.42;83.39;-20.21;-0.96
2022-02-04;E.D.0.D;22.56;51.21;21.26;4.48;1.3;46.73
2022-02-13;A.E.1.A;35.3;72.98;13.01;20.79;22.29;52.19
2022-02-20;A.E.2.A;12.64;84.93;24.54;86.66;-11.9;-1.73
2022-02-23;C.C.0.E;11.9;50.65;36.94;93.7;-25.04;-43.05
2022-07-23;C.A.2.C;25.25;57.76;16.99;53.48;8.26;4.28
2022-08-28;B.C.3.B;34.14;45.64;28.64;77.97;5.5;-32.33
2020-12-17;A.E.3.A;13.61;82.18;17.22;99.87;-3.61;-17.69
2022-07-09;E.B.1.A;19.2;81.15;18.71;94.37;0.49;-13.22
