day;fullRoomLocation;day_temp;day_hum;night_temp;night_hum;temp_diff;hum_diff
2020-04-03;B.E.3.C;17.92;68.89;24.31;43.34;-6.39;25.55
2020-10-19;E.A.1.B;10.2;4.52;18.14;23.64;-7.94;-19.12
2020-10-25;D.E.3.D;36.44;7.05;29.61;39.76;6.83;-32.71
2020-11-11;D.E.2.D;15.39;55.66;36.38;21.16;-20.99;34.5
2020-11-13;C.D.S.E;26.21;32.66;12.16;49.27;14.05;-16.61
2020-12-06;B.E.3.C;19.29;50.8;23.23;63.25;-3.94;-12.45
2021-01-05;A.C.S.E;17.18;61.57;14.34;69.16;2.84;-7.59
2021-01-07;B.E.1.A;21.44;35.33;19.17;21.66;2.27;13.67
2021-01-08;B.D.0.E;18.99;92.67;25.1;59.84;-6.11;32.83
2021-01-24;A.E.2.A;27.09;31.3;35.4;28.55;-8.31;2.75
2021-01-29;D.C.S.B;32.92;75.36;31.66;77.31;1.26;-1.95
2021-02-02;B.C.S.D;27.15;32.44;19.07;77.19;8.08;-44.75
2021-02-09;A.A.0.A;20.17;88.0;16.4;43.63;3.77;44.37
2021-02-25;E.A.3.E;25.27;6.34;21.07;38.8;4.2;-32.46
2021-03-23;C.E.2.E;34.31;54.21;20.04;27.79;14.27;26.42
2021-03-30;A.E.3.D;36.43;88.0;27.89;82.75;8.54;5.25
2021-04-07;C.D.1.A;34.81;92.48;25.98;66.77;8.83;25.71
2021-04-12;A.C.0.D;11.5;22.33;20.53;86.94;-9.03;-64.61
2021-06-02;E.E.0.D;30.09;65.35;10.07;35.18;20.02;30.17
2021-08-05;B.D.3.E;17.91;21.53;31.74;92.41;-13.83;-70.88
2021-08-25;E.E.1.E;34.85;77.13;28.89;57.12;5.96;20.01
2021-09-26;A.A.3.B;23.44;14.44;29.12;28.72;-5.68;-14.28
2021-09-27;D.A.1.D;14.07;16.7;35.38;46.55;-21.31;-29.85
2021-10-19;D.D.2.E;13.46;53.44;27.84;83.18;-14.38;-29.74
2022-03-18;D.E.3.A;18.53;29.2;18.72;98.15;-0.19;-68.95
2022-07-09;A.E.1.D;32.86;44.33;37.06;7.3;-4.2;37.03
2022-08-12;E.D.1.E;15.89;0.88;34.84;53.46;-18.95;-52.58
2022-08-27;B.C.0.C;31.2;45.46;24.73;61.9;6.47;-16.44
2022-03-21;C.B.1.B;22.54;11.2;21.84;35.13;0.7;-23.93
